Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,Model,Estimation_Method,Distribution
-0.30797583,-0.04198593,-1.8630664,-0.024568677,-0.49371943,0.032111958,-0.0003169651,-0.024905274,0.18046604,1.8753831,0.2972618,0.58685166,2.4686263,1.0583608,-0.29214013,-0.100263245,-0.59648967,-0.06242197,-0.15285769,-1.2549419,0.38459083,0.08197542,-0.5174631,-0.07330467,0.09283581,0.468626,-0.03821512,-0.08235591,-0.6000977,75,Sequential LSTM,MAP,t-Distribution
-0.22532281,-0.024442589,-1.6155447,-0.0319588,-0.46784574,0.0543668,0.02633152,-0.09028686,0.56123966,1.6468993,0.18593207,0.58669496,2.165793,1.3843892,-0.46594465,-0.1230292,-0.81002426,0.18465132,-0.20073035,-1.18449,0.37885776,0.038192634,-0.57951003,-0.10052546,-0.015738776,0.19580707,-0.07086548,-0.08172934,-0.3211663,76,Sequential LSTM,MAP,t-Distribution
-0.25578836,-0.04041955,-1.8327498,-0.012542602,-0.3469211,-0.11042377,0.0040058275,0.0550696,-0.25895938,1.5648924,0.31252387,0.57786846,2.2965705,1.5296952,-0.7111251,-0.10835081,-1.1859704,0.7700786,-0.35183632,-1.2942288,0.23988822,-0.006668034,-0.6970349,-0.30570272,0.01069168,1.0416859,-0.081957586,-0.23391806,0.43162686,77,Sequential LSTM,MAP,t-Distribution
-0.30705822,0.012672517,-1.9902438,-0.023327611,-0.61938393,-0.18122464,0.03257928,-0.10152845,0.5881408,1.3580106,0.10754014,0.24926388,2.9833403,1.0763099,-0.41642007,-0.10023913,-0.6684638,-0.12998958,-0.2021429,-0.9935032,0.2953251,0.07874304,-0.28118834,0.011816334,0.14199683,0.10976352,0.024958014,-0.076054245,0.02030766,78,Sequential LSTM,MAP,t-Distribution
-0.26412073,0.020599907,-1.9451619,0.0007989828,-0.5479204,-0.267106,0.07077756,-0.24223465,0.678277,1.1171646,0.080994055,0.46362436,2.8619254,1.3015664,-0.6810537,-0.10006304,-0.7183682,0.4997681,-0.3180309,-1.004974,0.35687712,-0.03894627,-0.5601581,-0.09282093,-0.036070935,-0.19777219,-0.031624403,0.008026219,0.5860268,79,Sequential LSTM,MAP,t-Distribution
-0.2797251,0.021137916,-1.829168,0.023859482,-0.65585893,-0.10648034,0.056331262,-0.23917735,1.0443835,1.3719505,-0.15288736,0.30322912,2.9261115,0.9932835,-0.5633999,-0.10561869,-0.33474028,0.005692892,-0.24000525,-1.182444,0.22876866,0.046516225,-0.36282286,0.044167902,0.06363478,-0.7767607,0.011677071,0.09249546,0.595849,80,Sequential LSTM,MAP,t-Distribution
-0.21322739,0.013132494,-1.7814205,0.019437252,-0.53854626,-0.13456571,0.021004368,-0.15578388,0.6695084,1.1963251,-0.19023259,0.28153995,2.757843,1.0324789,-0.6097312,-0.0989401,-0.53292066,0.34285015,-0.22990648,-1.1009463,0.2120193,-0.07248763,-0.4784808,-0.023239885,-0.0011793721,-0.30189836,-0.018626312,0.07123989,0.8647547,81,Sequential LSTM,MAP,t-Distribution
-0.28273156,0.050607353,-1.8494403,0.027593408,-0.6997589,-0.027696138,0.04775354,-0.32380307,0.9546763,0.6191417,-0.23058021,0.09342294,3.292848,1.0323386,-0.56147635,-0.074423455,-0.17188142,0.49171177,-0.17231083,-0.7017626,0.22905156,-0.14675473,-0.33402243,-0.026290348,-0.021214629,-0.8970015,-0.045185428,0.07640839,0.6507804,82,Sequential LSTM,MAP,t-Distribution
-0.27327818,0.054869965,-1.9797132,0.023515075,-0.69601125,-0.05624189,0.04011972,-0.30261222,0.77054626,0.88447005,-0.2586508,0.0346719,3.4376767,0.8861487,-0.48740703,-0.043347,-0.2246465,0.22391348,-0.13039035,-0.83894867,0.22222403,-0.08601893,-0.23858336,0.009333125,-0.04749044,-0.6438749,-0.029079609,0.048055794,0.7007495,83,Sequential LSTM,MAP,t-Distribution
-0.24481931,0.06390283,-1.8170867,0.0040900363,-0.58864653,-0.089483336,0.045693472,-0.32829094,0.93051714,0.9201338,-0.22771187,0.193362,3.077578,0.87177277,-0.45771095,-0.06293852,-0.4011781,0.47966906,-0.2370807,-0.7725228,0.23048802,0.0036144212,-0.3398164,-0.0077761207,-0.0896764,-0.8211599,-0.03916414,0.014432451,0.6898086,84,Sequential LSTM,MAP,t-Distribution
-0.25118923,0.033663437,-1.7221746,-0.046375293,-0.5189952,-0.103853956,0.08406806,-0.31437802,0.806051,1.5956454,0.0058660014,-0.19966424,2.7293932,0.52745557,-0.57008225,0.06667303,-0.44453123,0.5642636,-0.060897533,-1.4263933,0.12381236,0.0154934935,0.048325166,-0.19911525,-0.24508475,-0.6930608,-0.13457315,0.03541281,1.2942457,85,Sequential LSTM,MAP,t-Distribution
-0.22389777,0.024759408,-1.699245,-0.05580717,-0.46577916,0.26040363,0.046777427,-0.19287528,0.7500186,1.3694172,0.29779965,-0.4013638,2.4626637,1.0468373,-0.8528471,0.053148586,-0.51948225,-0.06441687,-0.099218816,-1.115991,0.20538114,0.016784433,0.29459178,-0.30743814,-0.21825428,-0.37231183,-0.26811126,0.006382311,1.0220743,86,Sequential LSTM,MAP,t-Distribution
-0.17319578,0.03323556,-1.4682641,-0.043681175,-0.37072456,0.17281277,0.03905404,-0.17741407,1.2857443,1.3639235,-0.014115034,-0.53567725,2.1120787,1.1172879,-0.950024,-0.0006798596,-0.17035583,-0.023151958,-0.1220392,-1.347608,0.38990134,-0.06432802,0.37632394,-0.19116564,-0.26414168,-1.4561648,-0.2762655,0.10202289,1.6566116,87,Sequential LSTM,MAP,t-Distribution
-0.20575677,0.008744635,-1.5040268,-0.0480825,-0.4554006,0.18154186,0.033856887,-0.121894136,1.4414649,1.295465,-0.021074088,-0.51105493,2.2365,1.3224841,-0.93986875,-0.0068362174,-0.20709887,-0.16611443,-0.11647388,-1.1865735,0.41632655,-0.11354938,0.38612214,-0.14402817,-0.19538198,-1.4387262,-0.2534362,0.108587176,1.2042842,88,Sequential LSTM,MAP,t-Distribution
-0.2608164,0.020264002,-1.7159345,-0.017264238,-0.5355486,-0.060088404,-0.00901394,-0.13296853,1.1523464,1.4900604,0.120475344,-0.45813975,2.515459,0.98828673,-0.63590896,0.01830534,-0.19839104,-0.65307516,-0.07336201,-1.227072,0.5301222,-0.029634498,0.40820715,-0.04968994,-0.08915562,-0.937084,-0.12247126,0.08452425,0.8775679,89,Sequential LSTM,MAP,t-Distribution
-0.2464703,-0.019991165,-1.4544078,-0.048359115,-0.51486564,0.13966988,-0.023566218,-0.07226787,1.3735145,1.4781971,-0.13295195,-0.5211861,2.2917976,1.1929332,-0.7764867,0.015632031,-0.25928047,-0.31323272,-0.046612076,-1.3136176,0.52462995,-0.09152696,0.45419243,-0.059047867,-0.03689755,-1.1898246,-0.19386238,0.11538307,0.72850525,90,Sequential LSTM,MAP,t-Distribution
-0.28903186,-0.015905429,-1.7668802,-0.019540457,-0.51948416,-0.14890972,-0.02864587,-0.0907659,0.91696036,1.7278346,0.08611027,-0.22165212,2.521443,1.0569508,-0.5849978,0.029012289,-0.30291957,-0.9582141,-0.091334224,-1.3060988,0.54767656,0.0067511033,0.2663882,0.03392942,0.31881094,-0.466006,0.00036293565,0.059503753,0.23865193,91,Sequential LSTM,MAP,t-Distribution
-0.3538523,-0.02767625,-2.1394413,-0.023026923,-0.6669768,-0.1457191,-0.039874367,-0.04743177,0.6418592,1.2109752,-0.14782476,-0.121798255,3.4711087,0.6422909,-0.32094133,0.019944917,-0.28242028,-0.48629916,-0.11797407,-0.96057475,0.41748574,-0.052056946,0.113997675,0.05666192,0.34088838,-0.340278,0.0106224,-0.00034693684,0.3486782,92,Sequential LSTM,MAP,t-Distribution
-0.38201746,-0.052055985,-2.123299,-0.026005084,-0.8422799,-0.36827186,-0.026183652,-0.00874293,0.7631802,1.2473212,-0.28606617,0.027651384,3.6270347,0.6615143,-0.1982675,0.005245181,-0.4032247,-0.7489284,-0.16216743,-0.9834081,0.6002551,-0.02761433,-0.010781096,0.21871313,0.40235865,-0.36450878,0.108386874,-0.009226004,0.36138758,93,Sequential LSTM,MAP,t-Distribution
-0.24661475,-0.06402871,-1.7081667,-0.028342344,-0.4453954,-0.38434884,0.015033761,0.030838113,0.46755335,1.298042,-0.13616623,0.21185686,2.491593,1.5452476,-0.6994732,-0.0519153,-1.0044023,0.32685375,-0.24964578,-1.2641853,0.55600476,-0.18100399,-0.35232872,-0.042167734,0.09977983,0.07816337,-0.009440106,-0.12284939,0.8695085,94,Sequential LSTM,MAP,t-Distribution
-0.27978936,-0.023805013,-1.8361446,-0.019633694,-0.5384498,-0.43301368,0.018221322,-0.07008655,0.5923228,1.5835038,-0.07938538,0.26183853,2.7286649,0.79381865,-0.3466464,-0.040772136,-0.67777777,-0.051736742,-0.11719258,-1.3263421,0.42367786,-0.0065737297,-0.3465905,0.061588053,0.1535335,-0.09652918,0.111237444,-0.07337992,0.6354422,95,Sequential LSTM,MAP,t-Distribution
-0.25210994,-0.037086297,-1.6333573,-0.030851722,-0.50496125,-0.38599128,-0.010935559,0.06453466,0.74141,1.3206629,-0.2517361,0.23990233,2.5413592,0.9513568,-0.40930465,-0.056261335,-0.7887541,0.17400879,-0.11958381,-1.1266336,0.40855747,-0.05084724,-0.39040682,0.08560148,0.09672809,-0.20049615,0.09143153,-0.05932017,0.59308404,96,Sequential LSTM,MAP,t-Distribution
-0.34251696,-0.012879663,-2.043867,-0.016153852,-0.745883,-0.33816212,0.016411182,-0.032836888,0.45962283,1.2911108,-0.40513742,0.13484225,3.5505288,0.5846617,-0.21614732,-0.038705543,-0.47220668,-0.30750784,-0.079193145,-1.0383132,0.34669355,0.04492038,-0.2317344,0.20319416,0.09730396,-0.09888642,0.1105374,-0.056579612,0.63688433,97,Sequential LSTM,MAP,t-Distribution
-0.26223135,-0.015279891,-1.7780687,0.030738678,-0.55886054,-0.24082641,0.022876805,-0.15019181,0.70283455,1.4045559,-0.23609842,0.39028516,2.7896185,1.0610977,-0.61917216,-0.062719874,-0.57528436,0.4929512,-0.16278952,-1.3226336,0.26999742,-0.037072357,-0.5533832,-0.013085864,-0.0782706,-0.5033005,0.029436048,-0.042233735,1.0171107,98,Sequential LSTM,MAP,t-Distribution
-0.2096354,-0.012997058,-1.6373267,-0.004347903,-0.45890635,-0.35887155,0.0138012525,-0.17707041,1.4794451,1.388413,-0.18082495,0.37621558,2.3723202,1.1413404,-0.6123566,-0.07267649,-0.51133436,0.4204461,-0.17499417,-1.3224334,0.45898798,-0.060110744,-0.50076646,0.058934696,-0.05529983,-1.2314092,0.09854764,0.05544405,0.71746564,99,Sequential LSTM,MAP,t-Distribution
-0.18963291,-0.005272317,-1.5120112,-0.01830375,-0.45342442,-0.29377124,0.03502318,-0.25222486,1.8310937,1.4768122,-0.20037402,0.34767625,2.175662,1.1846371,-0.5876446,-0.09321918,-0.510166,0.26402012,-0.11440505,-1.3116939,0.557209,0.029510513,-0.42809558,0.12518017,-0.07271448,-1.4813073,0.07009008,0.0033918517,0.42395464,100,Sequential LSTM,MAP,t-Distribution
-0.25198054,-0.02248307,-1.4909406,-0.005503216,-0.582797,-0.23878774,0.052228384,-0.22235084,1.5129244,1.4440703,-0.108446814,0.19969974,2.2844768,0.9494889,-0.51240975,-0.07961823,-0.4233729,0.34379816,-0.05523828,-1.2579068,0.52828324,-0.050393403,-0.28900617,0.063313015,-0.11646979,-1.233279,0.04117887,0.036561098,0.48496124,101,Sequential LSTM,MAP,t-Distribution
-0.2727546,-0.0053402367,-1.6847999,-0.0044943746,-0.6032321,-0.2872112,0.060591582,-0.2577912,1.3795555,1.5350981,-0.08157677,0.14073175,2.5405397,0.7821433,-0.36823657,-0.06706622,-0.4181809,0.3481891,-0.050141487,-1.3122077,0.4812618,-0.018517278,-0.2208549,0.055546135,-0.10243939,-1.1135023,0.05905812,0.039183404,0.44644877,102,Sequential LSTM,MAP,t-Distribution
-0.27939036,0.016790722,-1.8132248,0.02272174,-0.59535027,-0.22048508,0.06491881,-0.29579934,1.2917842,1.3610063,-0.22588004,-0.28228495,2.877154,0.959338,-0.46690556,-0.062442575,-0.20532309,-0.020554358,0.042988326,-1.2839168,0.5297765,-0.15934862,0.12459312,0.09103093,-0.13506278,-1.2647709,0.017314505,0.090343334,0.8209788,103,Sequential LSTM,MAP,t-Distribution
-0.24875315,0.018385218,-1.7489053,0.026090484,-0.5257726,-0.063447796,0.0690397,-0.37227228,1.461437,1.2340447,-0.20022503,-0.44982526,2.713377,1.380722,-0.7657704,-0.055961248,0.0814493,-0.11631947,0.053964663,-1.1839585,0.47451615,-0.17782485,0.28851157,0.075762235,-0.11599777,-1.5041835,-0.013734465,0.18759039,0.47806123,104,Sequential LSTM,MAP,t-Distribution
-0.21079819,0.033179037,-1.6632488,0.0041495613,-0.4837259,-0.16214699,0.06970667,-0.3898251,1.9012891,1.0806316,-0.2160498,-0.7806307,2.5386891,1.4073466,-0.7615922,-0.03876984,-0.08626578,0.3148768,0.073656656,-1.128456,0.46146685,-0.14362332,0.58501834,0.04824371,-0.15204069,-1.8092699,-0.0087965755,0.27629972,0.24068598,105,Sequential LSTM,MAP,t-Distribution
-0.2847592,-0.0015584639,-1.768356,-0.0071401065,-0.570153,0.06840797,0.045045,-0.23394968,1.3875932,1.0865242,-0.15871759,-0.66189855,2.8921363,1.1872709,-0.7852022,-0.026563555,-0.2022943,0.049217302,0.021287888,-0.9565716,0.26188228,-0.046043243,0.5199969,-0.01313559,-0.01740388,-1.1454668,-0.11487706,0.2151967,0.25953227,106,Sequential LSTM,MAP,t-Distribution
-0.25965863,0.011631787,-1.7561452,0.011217904,-0.5899113,-0.0672364,0.055245407,-0.27181187,1.4710622,0.72994316,-0.11041346,-0.42862415,2.8729975,1.4043875,-0.9910936,0.015644014,-0.5207513,0.23410104,-0.026389243,-0.6372549,0.27768534,-0.09854288,0.26761094,-0.06000465,-0.06153903,-0.9945438,-0.110671654,0.1339609,0.4991043,107,Sequential LSTM,MAP,t-Distribution
-0.29056746,0.020786062,-2.154533,0.045601714,-0.7011764,-0.092609234,0.10020788,-0.38477194,0.54093754,1.2272967,-0.11650138,0.12425783,3.4564292,0.9140852,-0.8269793,0.00026630537,-0.0982631,0.30349308,-0.04194985,-1.1404411,0.02107262,0.07179759,-0.27153638,-0.093281455,-0.05275405,-0.6762133,0.03453646,0.15789767,0.92291206,108,Sequential LSTM,MAP,t-Distribution
-0.25877115,0.040554572,-1.9248552,0.053752292,-0.62352675,0.02438159,0.11401547,-0.43285584,0.70341784,1.2024367,-0.25081074,0.2330863,3.1580892,1.0844082,-0.879082,-0.023114879,-0.14300433,0.59188867,-0.10120909,-1.22875,0.08019019,0.017698562,-0.42635268,-0.10844706,-0.19773181,-0.91646504,-0.040806174,0.12190152,1.1299618,109,Sequential LSTM,MAP,t-Distribution
-0.2590178,0.032065015,-1.8043326,0.02876293,-0.673831,-0.073552534,0.119318165,-0.41430956,0.9588703,1.2443379,-0.36625382,0.4030092,3.0813043,1.0576459,-0.67740685,-0.030037332,-0.19467856,0.050482295,-0.10631345,-1.1317855,0.24757537,0.10868135,-0.4857308,0.096536584,-0.062337093,-0.8788288,0.044402525,0.10297198,0.582452,110,Sequential LSTM,MAP,t-Distribution
-0.27940226,-0.027312515,-1.854803,0.018662587,-0.67467755,-0.05780881,0.06161417,-0.17487186,0.53990126,1.2731944,-0.15192595,0.32289112,3.0420475,0.92239,-0.52334464,-0.05240053,-0.19919021,0.06574637,-0.099913865,-1.155015,0.24236913,0.091763,-0.4147073,-0.0074878708,-0.11368613,-0.46894118,0.052667957,0.038262535,0.5839785,111,Sequential LSTM,MAP,t-Distribution
-0.25982553,-0.016592612,-1.7183092,-0.078556105,-0.42967686,-0.29997975,0.0021705467,0.21533346,-0.00019360826,2.0377748,-0.06228718,0.42487416,2.3611295,1.4404212,-0.6890341,-0.10653832,-0.48214927,0.34210074,-0.19400798,-1.7851286,0.08624905,0.08842188,-0.6389575,-0.02828037,-0.15821286,0.054215234,0.13333426,-0.080428325,0.84213305,112,Sequential LSTM,MAP,t-Distribution
-0.38788733,-0.007960129,-2.3740098,0.0015917586,-0.5743722,-0.51016927,0.037551235,0.14547515,-0.5741596,1.4747759,-0.57002443,0.50176895,3.9244325,1.1970639,-0.50212973,-0.11149232,-0.44134703,0.99767786,-0.30911344,-1.6723504,0.09815007,0.05515476,-0.7958046,0.07719265,-0.2628741,0.22218326,0.12329213,-0.18979323,1.4271773,113,Sequential LSTM,MAP,t-Distribution
-0.30615965,-0.07322061,-1.8261511,-0.032029584,-0.40874612,-0.5995511,0.0149984965,0.18646854,-0.25638655,1.4332665,-0.17354232,0.8490674,2.7752533,0.95189035,-0.474467,-0.11019975,-0.48632303,1.4852142,-0.3386052,-1.708349,0.22960986,-0.0047881585,-1.124731,-0.09875707,-0.29783162,-0.13783595,0.10843429,-0.14502089,1.5684928,114,Sequential LSTM,MAP,t-Distribution
-0.33342588,-0.14057316,-2.2406154,-0.07436382,-0.5773176,-0.5876788,0.016800417,0.49663836,-0.87473273,1.2718339,-0.8700193,0.24346966,4.117044,0.9585109,-0.1834545,-0.11878551,-0.33593512,0.6536901,-0.19463912,-1.3568143,0.15780328,-0.022367958,-0.50964975,0.33905652,0.030624434,0.5490387,0.12975463,-0.2063224,0.66243035,115,Sequential LSTM,MAP,t-Distribution
-0.49966443,-0.089043275,-2.053198,-0.1903848,-0.087455325,-1.7519977,0.04633363,1.1222289,-0.72666705,3.947084,0.43156362,-0.095405504,1.544848,0.56572115,-0.5132925,0.10696478,-1.6555232,0.85351276,-0.21258588,-3.4861758,0.38340497,0.256201,-0.077473424,-0.22358687,0.56097776,1.5055863,-0.28851655,0.55614644,1.0703973,116,Sequential LSTM,MAP,t-Distribution
-0.10989653,-0.18852241,-0.58082235,-0.36455423,0.07659265,-0.90786326,-0.10745508,1.4267614,1.1867275,0.20218481,-0.4293728,-0.23678929,0.3870606,0.54995966,-0.2531489,-0.14696924,-1.4972543,0.9837039,-0.56627506,-0.35236675,1.4560932,-0.3431516,0.07788029,0.013718152,0.56070524,-0.41387394,-0.5661507,0.33316246,0.80991656,117,Sequential LSTM,MAP,t-Distribution
-0.36936715,-0.061356805,-2.2395086,-0.22318403,-0.46237928,-0.33672947,0.005385742,0.8910075,0.6871395,0.7690197,-0.6533359,-0.6806125,3.5011516,-0.30268067,0.29382557,-0.016170401,-0.9996728,-0.6271194,-0.003488208,-0.43518692,0.6982473,-0.024972085,0.61205155,0.34317648,0.3255174,0.43089712,-0.3112835,0.09594846,0.09367995,118,Sequential LSTM,MAP,t-Distribution
-0.051280305,-0.16642042,-1.0351648,-0.3740931,-0.09208858,0.1325994,-0.08033884,1.296942,0.5691316,0.16009077,-0.71147215,-0.142367,1.5726355,0.47342175,0.04224042,-0.1340757,-1.6035801,0.44787326,-0.64530903,-0.64475876,1.8788769,-0.08959718,0.19688177,0.12610058,-0.24000992,0.79911464,-1.2130054,0.12446382,0.40318906,119,Sequential LSTM,MAP,t-Distribution
-0.22841686,0.033520665,-2.038214,-0.15966004,-0.6585479,0.18434055,0.06687956,0.38394454,-0.23431975,1.4958925,-0.710919,-0.61937976,3.7154615,-0.23889086,0.13515438,-0.04045567,-0.5655155,-0.12190589,-0.112184666,-1.6775607,0.6302415,0.08201571,0.5379118,0.17363736,0.22207855,0.61833346,-0.5637476,-0.013691906,0.70399797,120,Sequential LSTM,MAP,t-Distribution
-0.2490847,0.16602688,-2.5656002,-0.13234329,-0.95672536,-0.31326377,0.21140444,-0.33725744,0.32481107,-0.14736423,-1.3456637,0.09966071,5.4119997,0.16570713,0.0763676,0.009947032,-0.08802894,-2.0345128,-0.4443202,0.077306345,0.68600994,0.19732332,-0.0062273527,0.92490435,0.8017808,0.5592304,-0.09296643,0.2065091,-0.20563065,121,Sequential LSTM,MAP,t-Distribution
-0.2034637,0.14556089,-2.308862,-0.09972502,-0.86981165,-0.36296785,0.19703014,-0.2806805,0.2115053,-0.13076037,-1.7633003,-0.68082464,5.440511,0.28052384,-0.115914196,0.037691966,0.007533708,-1.1391041,-0.3015006,-0.19744708,0.22583438,0.04575675,0.487766,0.8214102,0.42649066,-0.04110437,-0.035180323,0.12566029,1.0773715,122,Sequential LSTM,MAP,t-Distribution
0.073519066,-0.12442484,-0.6808997,-0.23506072,-0.13087653,0.16915944,-0.041708622,0.6401658,0.8823737,0.4344724,-1.2491069,-0.49673617,1.511741,1.5708472,-0.41658652,-0.1553477,-0.9793609,1.9725382,-0.75494343,-1.4140154,0.95933706,-0.25039077,0.25261185,0.006042199,-0.3285317,-1.0775213,-0.61165804,-0.0103245545,1.4846859,123,Sequential LSTM,MAP,t-Distribution
-0.2829744,-0.10857181,-2.1458247,-0.17707129,-0.6272519,0.42856464,-0.002398141,0.4980887,-0.55276036,0.34058994,-1.4945394,-0.958172,4.9140325,-0.52633625,-0.27275878,0.028736891,0.8277055,-0.2983848,-0.220551,-0.71565384,-0.053883642,-0.34408134,0.6925747,0.34944856,0.74444574,-0.6270679,-0.3306056,0.20867375,1.7060262,124,Sequential LSTM,MAP,t-Distribution
-0.39776835,0.04679575,-2.1136713,-0.010328848,-0.687178,-0.6800966,0.076535195,-0.165766,0.09372438,-0.76013076,-1.2786491,-1.133757,5.0799174,0.094297744,0.5070829,0.049696278,0.710142,-0.14614014,0.19065285,0.63601655,0.3384772,-0.038168985,1.0534011,1.137066,0.63146114,-0.19861002,0.25445026,0.27108786,-2.5605395,125,Sequential LSTM,MAP,t-Distribution
0.035289325,-0.39781612,0.0716993,-0.16861814,0.09906829,-0.33573797,-0.15198953,0.9750035,-0.36526078,0.22510305,-0.4530129,-1.6606071,0.08034849,0.90073717,-0.5706756,-0.04397633,0.16790089,0.38582623,0.026957532,-0.68906975,2.2010233,-0.80849355,1.6082845,0.19100635,0.28567654,0.11424481,-0.67971885,0.16986114,-0.2130538,126,Sequential LSTM,MAP,t-Distribution
-0.33397081,-0.23805168,-1.5534493,-0.117770955,-0.46813366,-0.98710775,-0.05514688,0.48393333,1.1996604,0.3431033,-1.8574739,-1.792266,3.5947776,0.13902305,0.6178251,0.046185814,-1.3565495,-1.5833734,0.29180458,0.32650703,0.12789562,0.24009772,1.8805804,1.4285994,0.56151426,0.73405457,0.3809346,0.16098109,-1.2141843,127,Sequential LSTM,MAP,t-Distribution
-0.13630112,-0.41361618,-0.3600703,-0.12462564,-0.051676836,-0.7954215,-0.09640146,0.74601257,0.31982335,0.3642071,-0.23351248,-0.72407895,0.6685588,0.9475654,-0.8825699,-0.020257365,-0.5319602,0.03295659,0.03986481,-0.27592042,1.3752065,-0.5807378,0.775452,0.2394827,-0.087979,0.47884583,-0.05125367,0.3183445,0.06006267,128,Sequential LSTM,MAP,t-Distribution
-0.3270156,-0.32336193,-0.7199247,-0.16617417,-0.08046159,-0.57434857,-0.13864335,0.771259,0.2447649,1.3208346,-0.20188841,-1.5696423,1.1297348,1.8931527,-1.2218204,-0.01007269,0.20234248,-1.0851473,0.4117777,-0.74207544,0.79695547,-0.31940004,1.461929,0.3881936,0.03984461,0.14526437,0.070883326,0.27484575,-0.6718058,129,Sequential LSTM,MAP,t-Distribution
-0.38893428,-0.21231084,-1.018908,-0.0071071796,-0.16160353,-0.5678299,-0.071323484,0.44183978,-0.66298056,0.77336484,-0.3167058,-1.6698947,1.8585453,3.322323,-1.731779,-0.050278597,0.54479986,-0.7039652,0.539548,-0.44085592,0.903102,-0.26603654,1.4350353,0.48449686,-0.48770005,0.85808665,-0.011026912,0.21406628,-1.6059675,130,Sequential LSTM,MAP,t-Distribution
