Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
234,0.99503565,-5.0440726,-2.5690937,-1.5805475,1.8334786,2,5.0,MAP,t-Distribution,Sequential RNN
235,1.5033736,-5.3876605,-3.5442433,-2.8079534,1.3656137,2,5.0,MAP,t-Distribution,Sequential RNN
236,-1.9990432,-5.082422,-2.7505102,-1.8191073,1.7274935,2,5.0,MAP,t-Distribution,Sequential RNN
237,-0.57425535,-5.446207,-3.0602372,-2.1072428,1.7675399,2,5.0,MAP,t-Distribution,Sequential RNN
238,0.3701231,-5.165427,-3.274309,-2.5189662,1.400951,2,5.0,MAP,t-Distribution,Sequential RNN
239,0.8669148,-4.7727847,-3.031669,-2.3362393,1.2898285,2,5.0,MAP,t-Distribution,Sequential RNN
240,0.12521294,-4.6380906,-2.7860985,-2.0463831,1.3719662,2,5.0,MAP,t-Distribution,Sequential RNN
241,0.47825068,-4.504628,-2.62676,-1.8767093,1.3911356,2,5.0,MAP,t-Distribution,Sequential RNN
242,0.06694853,-4.4746313,-2.5787096,-1.8214482,1.4045095,2,5.0,MAP,t-Distribution,Sequential RNN
243,0.6965514,-6.0167565,-4.119477,-3.3616726,1.4055158,2,5.0,MAP,t-Distribution,Sequential RNN
244,-2.9558198,-5.1541433,-2.590623,-1.5667117,1.8990707,2,5.0,MAP,t-Distribution,Sequential RNN
245,0.8312116,-6.6720095,-4.3855424,-3.4722912,1.6938276,2,5.0,MAP,t-Distribution,Sequential RNN
246,0.77398705,-4.8753614,-2.8532379,-2.0455694,1.4980007,2,5.0,MAP,t-Distribution,Sequential RNN
247,-4.6481266,-4.580029,-2.721875,-1.9796987,1.3765309,2,5.0,MAP,t-Distribution,Sequential RNN
248,1.9183669,-6.8653684,-4.4813294,-3.5291064,1.7661096,2,5.0,MAP,t-Distribution,Sequential RNN
249,-2.2807684,-5.6737895,-2.9732602,-1.8946257,2.0005674,2,5.0,MAP,t-Distribution,Sequential RNN
