Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day
-0.26937637,-0.15144669,0.15786843,-0.63178164,0.6085844,-0.05591302,0.5867344,0.700842,-0.22370079,0.27818927,141
-0.2513808,-0.17829338,-0.09315931,-0.63145274,0.5725143,-0.05439501,0.21195467,1.2910956,-0.24498142,0.37809813,142
-0.25281754,-0.07725695,-0.19760051,-0.59730995,0.61620045,-0.11338932,0.85531634,0.3116289,-0.17996739,0.635196,143
-0.2681977,-0.18905331,-0.054721728,-0.64182544,0.6036044,-0.11186226,0.34978163,1.0679104,-0.2292616,0.47362554,144
-0.23623748,-0.2544226,-0.084755704,-0.6330815,0.6112863,-0.0814901,-0.022957172,1.5579852,-0.27323505,0.4169082,145
-0.21103746,-0.27358815,-0.027015818,-0.5638547,0.6234824,-0.13525602,-0.2269911,1.6792208,-0.22048235,0.35552242,146
-0.27778488,-0.21388885,0.49560165,-0.5722616,0.5508443,-0.031125842,0.07505586,1.1745875,-0.39804676,0.19701864,147
-0.24819396,-0.26587772,-0.021101518,-0.59648883,0.5804784,-0.018767055,-0.19041683,1.8225185,-0.35726118,0.29511023,148
-0.2513395,-0.31812343,-0.11562546,-0.57273716,0.512563,-0.06307463,-0.40870616,2.2159152,-0.3641404,0.3652685,149
-0.26306543,-0.22604243,-0.1465261,-0.62674797,0.56723195,-0.16583382,-0.23726965,1.9934052,-0.27014944,0.37499765,150
-0.22661,-0.26169282,-0.17071341,-0.55460197,0.55779785,-0.105224624,-0.38362905,2.089565,-0.2550264,0.31013528,151
-0.34234732,-0.22015166,-0.21943536,-0.5603184,0.81272644,0.023489224,-0.07796159,1.541511,-0.50940895,0.5518965,152
-0.32829055,-0.13911422,-0.14269629,-0.541135,0.8703193,-0.01581204,-0.12315513,1.3183393,-0.390526,0.49207056,153
-0.38433844,-0.091014884,-0.19438271,-0.6154115,0.8708692,0.046079155,-0.13912958,1.4618112,-0.43967485,0.48519245,154
-0.36078927,-0.14973822,-0.15289585,-0.57928413,0.8481871,0.08204577,-0.22943981,1.5451162,-0.43281528,0.4296135,155
-0.39685178,-0.18600759,-0.2764449,-0.68145466,0.814608,-0.07783009,-0.3687468,1.9832408,-0.32859793,0.5180848,156
-0.41013592,-0.17317207,-0.20483443,-0.6674944,0.8585699,0.023100171,-0.36339086,1.909918,-0.38854674,0.41598642,157
-0.33758554,-0.1269683,-0.18632081,-0.5583708,0.8211313,0.014656522,-0.33917478,1.5843626,-0.3203678,0.44863757,158
-0.35998127,-0.086951435,-0.13841714,-0.48721728,0.8399084,-0.024816014,-0.20429516,1.1935256,-0.31546468,0.583709,159
-0.30334345,-0.016849754,0.21347468,-0.28264096,0.8887201,-0.1846819,0.070209935,0.16775616,-0.16663297,0.61398816,160
-0.25058475,0.026706103,-0.012997807,-0.20922582,0.9089347,-0.18754706,0.17904219,-0.087335184,-0.10271782,0.7357254,161
-0.32127365,-0.0015443367,-0.009810379,-0.1758181,1.0969081,-0.06924369,0.035994694,0.046453897,-0.11661183,0.5149453,162
-0.30318764,-0.009153531,0.019297896,-0.24315195,1.0827645,-0.07945306,0.023626512,0.116175786,-0.12459432,0.51767576,163
-0.3254814,-0.084352225,0.077122875,-0.2711844,1.0153594,-0.05773316,-0.06877476,0.33472157,-0.08308695,0.4634091,164
-0.31507194,-0.07292778,0.03230532,-0.19722545,0.70917624,-0.2732873,-0.08469325,0.36270183,-0.12505828,0.96408063,165
