Day,Avg_Nu_GARCH,Nu_DCC
119,5.534820114004871,5.0
120,5.485312088319863,5.0
121,5.539601107921298,5.0
122,5.502860788748209,5.0
123,5.5196884335486125,5.0
124,5.561522324952378,5.0
125,5.421611376988737,5.0
126,5.387019647137546,5.0
127,5.357159020870297,5.0
128,5.368766019424175,5.0
129,5.3864435577231,5.0
130,5.303269601298548,5.0
131,5.258339577192279,5.0
132,5.29357630629231,5.0
133,5.303163968602429,5.0
134,5.293725560618559,5.0
135,5.287572922782102,5.0
136,5.329881098616673,5.0
137,5.371511665631156,5.0
138,5.382483742599871,5.0
139,5.373797584518082,5.0
140,5.3317274949199325,5.0
141,5.314569129699432,5.0
142,5.347054741139629,5.0
143,5.373202175930315,5.0
144,5.342715164342498,5.0
145,5.38044026478593,5.0
146,5.373240078013178,5.0
147,5.3108681097108645,5.0
148,5.349913640978071,5.0
149,5.370100697621218,5.0
150,5.431583516195116,5.0
151,5.4164651229016645,5.0
152,5.427266724616414,5.0
153,5.4345544061653985,5.0
154,5.463664768058705,5.0
155,5.407816430575477,5.0
156,5.443014181742281,5.0
157,5.449381987847198,5.0
158,5.4526021446535795,5.0
159,5.470607020800911,5.0
160,5.457959245441127,5.0
161,5.462709430724518,5.0
162,5.439756448607723,5.0
163,5.4473663408306034,5.0
164,5.429713796142735,5.0
165,5.421094192791804,5.0
166,5.392962684544956,5.0
167,5.395024349715932,5.0
168,5.369721515025757,5.0
169,5.368667550053663,5.0
170,5.314941637866804,5.0
171,5.301014923586239,5.0
172,5.322863439092123,5.0
173,5.3398864896331,5.0
174,5.3534018762922795,5.0
175,5.334760303954117,5.0
176,5.216195434392381,5.0
177,5.208759482809893,5.0
178,5.190971506870071,5.0
179,5.188175431879431,5.0
180,5.195474657189112,5.0
181,5.156361835582077,5.0
182,5.1786600084958385,5.0
183,5.177790794110174,5.0
184,5.1978699896366605,5.0
185,5.157031844352563,5.0
186,5.112600367906349,5.0
187,5.073748519530265,5.0
188,5.085705908025757,5.0
189,5.11281416782401,5.0
190,5.055862784236906,5.0
191,5.348406326110347,5.0
192,5.342914674938829,5.0
193,5.330855165359901,5.0
194,5.328473463613693,5.0
195,5.292461804126847,5.0
196,5.281197647222021,5.0
197,5.284810300005543,5.0
198,5.3122201817695425,5.0
199,5.313345994987534,5.0
200,5.296596453878864,5.0
201,5.2858893269959335,5.0
202,5.270595682152465,5.0
203,5.277001790479763,5.0
204,5.279085776131621,5.0
205,5.275355777981099,5.0
206,5.291620852480756,5.0
207,5.272308857537356,5.0
208,5.2666184395693465,5.0
209,5.292635169100513,5.0
210,5.2887490090763425,5.0
211,5.316960583403146,5.0
212,5.33259478241646,5.0
213,5.3424923986699175,5.0
214,5.351552898648679,5.0
215,5.340824203825603,5.0
216,5.342376910015498,5.0
217,5.340753539982237,5.0
218,5.360396242335584,5.0
219,5.3574613563542,5.0
220,5.34710218381268,5.0
221,5.331686468118733,5.0
222,5.307057006238525,5.0
223,5.309430615105566,5.0
224,5.297275015291086,5.0
225,5.318107300183086,5.0
226,5.346226638071725,5.0
227,5.34464911186857,5.0
228,5.340508005964493,5.0
229,5.346679274818072,5.0
230,5.358166865747701,5.0
231,5.353936504761698,5.0
232,5.327209355441758,5.0
233,5.337767525607402,5.0
234,5.3642177371397555,5.0
235,5.392132351157228,5.0
236,5.369771630246341,5.0
237,5.368340216470392,5.0
238,5.370627431957635,5.0
239,5.381760235862784,5.0
240,5.353097471631158,5.0
241,5.344271534786474,5.0
242,5.361514778283029,5.0
243,5.386692322482466,5.0
244,5.389241010828523,5.0
245,5.456682896452566,5.0
246,5.448430345027203,5.0
247,5.469908665878614,5.0
248,5.427971749869607,5.0
249,5.433027992163149,5.0
