Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day
-0.07698828,-0.02519123,-0.027517337,-0.25608042,0.5290174,0.48564506,-0.033749845,0.039779145,0.14834408,0.26284477,0.040775772,-0.108220115,0.09728337,0.019316811,-0.09525917,72
-0.076894484,-0.022696001,-0.01558628,-0.23508404,0.5043518,0.49001154,-0.041203085,0.050874155,0.13632901,0.25811026,0.022014214,-0.11134572,0.11034622,0.02586486,-0.09509243,73
-0.052580927,-0.03469015,-0.014018703,-0.21954435,0.4916486,0.49314117,-0.023884002,0.041112695,0.13546222,0.25079086,0.012407758,-0.11009917,0.100648284,0.017684765,-0.08807909,74
-0.027350677,-0.030767314,-0.074128166,-0.226133,0.541671,0.5127518,0.0053401147,0.04076282,-0.0016548729,0.21649504,0.04689252,-0.08919151,0.064047016,0.1548923,-0.13362703,75
0.0383162,-0.039187305,-0.05622198,-0.23507357,0.49898508,0.47033945,-0.027522465,0.0962707,0.044937443,0.2109362,0.028328108,-0.11492113,0.068877585,0.1341727,-0.11823702,76
0.0069434326,-0.026188925,-0.060207833,-0.1581561,0.49495223,0.52104735,-0.026272027,0.03043637,-0.084008925,0.26973498,-0.0883767,-0.10763239,0.12140429,0.16306503,-0.0567408,77
0.015500609,-0.04219532,-0.08951869,-0.20083675,0.5501931,0.3480556,-0.021504883,0.104077265,-0.19844355,0.30640906,-0.1797479,-0.025699692,0.20528644,0.2143321,0.014092649,78
0.061879117,-0.06397636,-0.115284726,-0.2348113,0.44920188,0.39932483,0.11844017,-0.10005367,-0.10544147,0.43599933,-0.24144924,0.09167567,0.20843759,0.11042676,-0.014368589,79
0.067376114,-0.046462175,-0.10366404,-0.22815971,0.35427585,0.49310982,0.096541,-0.102187335,-0.116370894,0.42718226,-0.20502688,-0.006503277,0.22719294,0.14547484,-0.0027785085,80
0.08015785,-0.064656325,-0.10643794,-0.21990544,0.30168626,0.5486353,0.07358501,-0.06084995,-0.062116552,0.44259885,-0.1635518,-0.059728663,0.19714506,0.102485806,-0.009047449,81
0.07629769,-0.022148177,-0.01827645,-0.21134426,0.3068075,0.49509808,0.104992144,-0.16918097,-0.22770235,0.4060193,-0.13709016,-0.11344161,0.2597795,0.18001701,0.07017279,82
