Day,Avg_Nu_GARCH,Nu_DCC
149,5.76098141894443,5.0
150,5.791209950155223,5.0
151,5.786260305470571,5.0
152,5.80765002074956,5.0
153,5.810976207296514,5.0
154,5.786006108117383,5.0
155,5.746329408664238,5.0
156,5.775546916827252,5.0
157,5.784255810670843,5.0
158,5.798314800154827,5.0
159,5.791016146224985,5.0
160,5.792800928526415,5.0
161,5.806079312044248,5.0
162,5.766051517104162,5.0
163,5.7538309818570745,5.0
164,5.735298593084031,5.0
165,5.729783779115176,5.0
166,5.704304062482762,5.0
167,5.688001227655715,5.0
168,5.718335266237784,5.0
169,5.693906844521728,5.0
170,5.653716147600151,5.0
171,5.631629316136972,5.0
172,5.643282615248938,5.0
173,5.671457549425343,5.0
174,5.690264386973597,5.0
175,5.685759011078499,5.0
176,5.668357185695117,5.0
177,5.664017401137177,5.0
178,5.658221214499362,5.0
179,5.676567392398743,5.0
180,5.695157662177392,5.0
181,5.655193484737987,5.0
182,5.630102457519919,5.0
183,5.636975168007848,5.0
184,5.651429306629134,5.0
185,5.663008914585467,5.0
186,5.670362729434053,5.0
187,5.653380769424461,5.0
188,5.540859325089359,5.0
189,5.583801443860708,5.0
190,5.488869340624657,5.0
191,5.712788492685343,5.0
192,5.743195562766246,5.0
193,5.703685109013798,5.0
194,5.68974110304643,5.0
195,5.641336888677106,5.0
196,5.65972544300365,5.0
197,5.628446089206439,5.0
198,5.6306733961804465,5.0
199,5.644859427547676,5.0
200,5.626548127648825,5.0
201,5.629189474849281,5.0
202,5.591702631320716,5.0
203,5.589048934386156,5.0
204,5.565413354644801,5.0
205,5.595366521497427,5.0
206,5.616939208980889,5.0
207,5.619421145971939,5.0
208,5.627686109419577,5.0
209,5.6313248495960595,5.0
210,5.639061392818098,5.0
211,5.658148326730415,5.0
212,5.671295926856588,5.0
213,5.669362072070597,5.0
214,5.7034151288152035,5.0
215,5.707681988044019,5.0
216,5.7259096899187,5.0
217,5.673348708585502,5.0
218,5.675332397323251,5.0
219,5.702421266056395,5.0
220,5.675519777227717,5.0
221,5.68102445989645,5.0
222,5.695995044020748,5.0
223,5.703793498623527,5.0
224,5.69715354874669,5.0
225,5.722203893056264,5.0
226,5.735666216039928,5.0
227,5.689949680915663,5.0
228,5.707058086936164,5.0
229,5.706947051377899,5.0
230,5.7121642260052745,5.0
231,5.735099200914888,5.0
232,5.7478454013105615,5.0
233,5.716441480914227,5.0
234,5.743842374331965,5.0
235,5.756082851558492,5.0
236,5.74663433670256,5.0
237,5.766259380846233,5.0
238,5.775768143772808,5.0
239,5.833069503587964,5.0
240,5.802455907098528,5.0
241,5.819216337812147,5.0
242,5.884626219088099,5.0
243,5.903731812993963,5.0
244,6.108759552823228,5.0
245,6.095746067231885,5.0
246,6.054613496142377,5.0
247,6.034782635860668,5.0
248,6.003590081537522,5.0
249,6.039520878081329,5.0
