Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day
0.028143857,-0.087834395,-0.102320775,-0.102779105,0.25093314,0.25846308,-0.0340118,0.08149606,-0.026525803,0.07418232,0.17474277,0.061593246,0.08243171,-0.06371242,-0.2162665,-0.006334836,-0.04917459,0.35677093,-0.19030637,0.024191119,0.18916015,-0.041288186,-0.04476907,0.14136471,0.05240021,-0.11155252,0.122309305,-0.0979372,0.27663097,11
-0.004814303,-0.09087443,-0.09203577,-0.038382463,0.21806018,0.29163024,-0.01221456,0.018675948,-0.04047832,0.07434748,0.1299868,0.051126134,0.07865215,-0.04091154,-0.24012622,-0.009005613,-0.050933946,0.35854363,-0.14993252,0.05376661,0.21494292,0.0014111348,-0.05495404,0.12374924,0.056953914,-0.1162075,0.09789922,-0.10784237,0.278968,12
-0.022971014,-0.0955523,-0.048567597,-0.08766439,0.31211862,0.1944459,-0.024203787,0.06951418,-0.010784267,0.084679365,0.060536273,0.07686999,0.106322944,-0.08963709,-0.15818587,-0.07261632,0.0053493977,0.21244426,-0.23608589,0.070430845,0.38003263,0.11268691,-0.012140097,0.06253016,-0.023040853,-0.10449285,0.13571486,-0.0554458,0.15771182,13
0.021152204,-0.10594432,-0.104745924,-0.2963085,0.3722479,-0.28848404,0.121611364,0.22516838,-0.11947205,0.043717314,-0.17739321,0.07684326,0.123028055,0.032566365,0.10078692,0.19413324,0.07591717,-0.045885514,-0.05934253,0.13023546,0.2003618,0.11303359,-0.046669833,0.1906422,0.061696526,-0.17387411,0.34273702,0.0055727153,-0.013331449,14
0.0065618693,-0.07211435,-0.065156646,-0.25390264,0.40498805,-0.3083418,0.1318403,0.20697117,-0.14322166,-0.015909702,-0.15280874,0.063758306,0.031196758,0.03281184,0.047453344,0.25267747,0.10288162,-0.07920101,-0.05426414,0.17946735,0.12259707,0.12700118,-0.017797338,0.24772891,0.0462658,-0.1431254,0.3233104,0.012110537,-0.033778515,15
-0.084442765,-0.09126426,-0.078487165,-0.21991964,0.40721905,-0.33924478,0.19105019,0.12544447,-0.19875905,-0.05251709,-0.07164198,0.027996397,0.17922509,0.0475194,0.06885023,0.30788025,0.13377161,-0.14200743,0.04857608,0.08693948,0.038980514,0.2965459,0.040015545,0.102727614,0.08067523,-0.15400162,0.3625767,-0.023530185,-0.09017779,16
-0.07197312,-0.12007461,-0.05846796,-0.19922791,0.41139624,-0.30936718,0.13033381,0.16947483,-0.21775973,-0.051295977,-0.049969655,0.045105334,0.21589893,-0.0024191875,0.08285652,0.33914316,0.14956336,-0.096341655,0.0076139215,0.07044094,-0.009728451,0.23657474,-0.007876323,0.15906082,0.0401019,-0.13655978,0.3205509,-0.0008158023,-0.046238016,17
-0.062339466,-0.08210042,-0.096164934,-0.10179147,0.39016524,-0.39837185,0.1314655,0.09198796,-0.1734576,-0.0082039805,-0.042923734,0.055700548,0.13454886,-0.0543122,0.14505626,0.34705156,0.15100618,-0.12638186,0.022220457,0.011567442,0.06253708,0.28637394,-0.0010062311,0.13439846,0.14154208,-0.17757255,0.29861954,0.039322536,-0.118937336,18
-0.10354156,-0.09196269,-0.084483646,-0.13363513,0.37802023,-0.40865606,0.10878614,0.1435435,-0.13704874,-0.0411796,-0.020455806,0.06494118,0.1748172,-0.07737815,0.11200595,0.35585627,0.16772616,-0.13832912,0.030250704,0.013590842,0.084679626,0.298395,0.013313487,0.16044512,0.11783397,-0.17238165,0.29027218,0.022694843,-0.12812023,19
-0.10249708,-0.09361525,-0.11844988,-0.12973039,0.36936757,-0.38926795,0.10284654,0.16293187,-0.17166848,-0.024506744,-0.044258326,0.07238582,0.23396969,-0.07213334,0.11590407,0.35721138,0.15870588,-0.08703745,-0.0005515235,0.0016250234,0.099816166,0.26238263,-0.009942189,0.18834859,0.10062058,-0.17734498,0.26343632,0.008198359,-0.07674688,20
-0.05310017,-0.09069746,-0.043775205,-0.14334352,0.34084392,-0.29835686,0.17286083,0.22923581,-0.20144086,0.024486223,-0.21383351,0.11157162,0.08658387,-0.1275713,0.09277682,0.3033142,0.11616361,0.023357242,-0.004316745,-0.012596606,0.15632518,0.19797851,-0.03227548,0.2695222,0.04062042,-0.14049412,0.19792187,-0.0070666233,0.0053061554,21
