Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
210,1.9952786,-3.0521667,-2.3826852,-2.0257869,0.9823732,15,MAP,Normal,Sequential LSTM
211,-0.36200368,-1.488598,-1.0785587,-0.8599682,0.60167694,15,MAP,Normal,Sequential LSTM
212,0.8508635,-2.3195746,-1.6328213,-1.2667156,1.0077171,15,MAP,Normal,Sequential LSTM
213,-1.1208291,-2.1718457,-1.5700715,-1.2492678,0.88302165,15,MAP,Normal,Sequential LSTM
214,-1.1056008,-1.6801785,-1.1770756,-0.9088732,0.7382351,15,MAP,Normal,Sequential LSTM
215,-0.018631695,-1.601089,-1.1290724,-0.87744206,0.6926201,15,MAP,Normal,Sequential LSTM
216,0.44287708,-2.349082,-1.7680557,-1.4583126,0.85257703,15,MAP,Normal,Sequential LSTM
217,0.03128173,-1.3439147,-0.7782844,-0.4767489,0.8299856,15,MAP,Normal,Sequential LSTM
218,0.34916693,-1.7427622,-1.1966672,-0.9055459,0.80132014,15,MAP,Normal,Sequential LSTM
219,0.80899274,-1.7775865,-1.3164328,-1.0705935,0.6766802,15,MAP,Normal,Sequential LSTM
220,0.045713477,-1.6087543,-1.100119,-0.8289674,0.746353,15,MAP,Normal,Sequential LSTM
221,0.4947892,-2.83442,-2.2084315,-1.8747194,0.91855276,15,MAP,Normal,Sequential LSTM
222,-0.6037089,-2.3464649,-1.6136663,-1.223014,1.0752822,15,MAP,Normal,Sequential LSTM
223,0.9090782,-2.8399663,-2.1451833,-1.7747972,1.0194994,15,MAP,Normal,Sequential LSTM
224,-0.093089625,-1.6009221,-1.1500717,-0.9097251,0.6615614,15,MAP,Normal,Sequential LSTM
225,-1.1582072,-1.6740168,-1.2088993,-0.96094674,0.6824968,15,MAP,Normal,Sequential LSTM
226,-0.7422084,-1.5252492,-1.0867205,-0.85294247,0.64348114,15,MAP,Normal,Sequential LSTM
227,-0.20482278,-2.098566,-1.5554162,-1.265865,0.7969985,15,MAP,Normal,Sequential LSTM
228,-0.4023693,-2.1691604,-1.5033753,-1.1484478,0.9769489,15,MAP,Normal,Sequential LSTM
229,0.07679473,-1.9616718,-1.3896997,-1.0847834,0.8392913,15,MAP,Normal,Sequential LSTM
230,2.1177716,-1.4016823,-0.7936686,-0.4695388,0.8921772,15,MAP,Normal,Sequential LSTM
231,-0.48980248,-2.460301,-1.8681571,-1.5524875,0.86889035,15,MAP,Normal,Sequential LSTM
232,-0.3477524,-1.9187602,-1.2928771,-0.9592211,0.91839826,15,MAP,Normal,Sequential LSTM
233,0.45721316,-2.05716,-1.4768046,-1.1674193,0.8515925,15,MAP,Normal,Sequential LSTM
234,-0.11640325,-2.0811405,-1.5067966,-1.200616,0.84277153,15,MAP,Normal,Sequential LSTM
235,-0.8053845,-1.9382945,-1.3672397,-1.0628124,0.8379452,15,MAP,Normal,Sequential LSTM
236,-1.0325006,-1.5943342,-1.0411319,-0.74622166,0.8117492,15,MAP,Normal,Sequential LSTM
237,0.8098895,-2.443041,-1.8061419,-1.466613,0.9345631,15,MAP,Normal,Sequential LSTM
238,1.388132,-1.961034,-1.4223673,-1.135206,0.7904201,15,MAP,Normal,Sequential LSTM
239,-0.32199413,-1.7393175,-1.239821,-0.97354114,0.73294324,15,MAP,Normal,Sequential LSTM
240,-0.11671683,-1.4218715,-0.98290545,-0.7488943,0.64412296,15,MAP,Normal,Sequential LSTM
241,-0.05735873,-1.7998769,-1.2518959,-0.9597693,0.8040874,15,MAP,Normal,Sequential LSTM
242,-0.62759805,-2.1655326,-1.5673016,-1.248387,0.8778224,15,MAP,Normal,Sequential LSTM
243,1.4149344,-1.7293875,-1.2302626,-0.96418107,0.7323978,15,MAP,Normal,Sequential LSTM
244,-1.8767492,-2.612108,-1.94461,-1.5887693,0.97946244,15,MAP,Normal,Sequential LSTM
245,1.8246524,-2.2018747,-1.4952923,-1.1186157,1.0368136,15,MAP,Normal,Sequential LSTM
246,-1.7702421,-2.2943122,-1.6500227,-1.3065544,0.945407,15,MAP,Normal,Sequential LSTM
247,-0.09449235,-1.7636523,-1.0529456,-0.6740705,1.0428653,15,MAP,Normal,Sequential LSTM
248,0.64649105,-2.6307588,-1.8688948,-1.462748,1.1179315,15,MAP,Normal,Sequential LSTM
249,0.54191965,-2.7876825,-2.0521722,-1.6600744,1.0792613,15,MAP,Normal,Sequential LSTM
