Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.5789413,-0.17428367,0.7767212,-0.14098746,1.1174912,96,Sequential RNN
-0.099551186,-0.14335398,0.47672442,-0.33250573,1.0986866,97,Sequential RNN
-0.6165808,-0.09134171,0.55031216,-0.08082868,1.238439,98,Sequential RNN
-0.6880761,-0.09235379,0.5442615,0.01007176,1.2260966,99,Sequential RNN
-0.27968246,-0.14691631,0.5270896,-0.23694243,1.1364516,100,Sequential RNN
-0.42996123,-0.061923604,0.35684374,-0.22278464,1.3578258,101,Sequential RNN
-0.48957068,-0.1397626,0.61025363,-0.17882045,1.1979,102,Sequential RNN
-0.63935304,-0.1604551,0.7346667,-0.067274995,1.1324164,103,Sequential RNN
-0.59779334,-0.06611738,0.47069454,-0.07266181,1.265878,104,Sequential RNN
-0.5546373,-0.13375387,0.59218407,-0.085803494,1.1820107,105,Sequential RNN
-0.509795,-0.1283511,0.58504975,-0.16950159,1.222598,106,Sequential RNN
-0.66917956,-0.15861721,0.72153974,-0.010664842,1.1169219,107,Sequential RNN
-0.74838006,-0.17597969,0.88089436,-0.008582661,1.0520481,108,Sequential RNN
-0.65977025,-0.14227019,0.681807,-0.019875137,1.1401086,109,Sequential RNN
-0.6321632,-0.16382335,0.7705011,-0.09474028,1.1202258,110,Sequential RNN
-0.12246756,-0.13276808,0.46538228,-0.3352839,1.1251373,111,Sequential RNN
0.8096954,-0.18960145,0.23583597,-0.44285968,0.58692974,112,Sequential RNN
-0.75929314,-0.09241943,0.47975844,0.41767326,0.9542809,113,Sequential RNN
-0.5688041,-0.115771316,0.71553427,-0.16359563,1.1326368,114,Sequential RNN
-0.5890077,-0.0862161,0.5647607,-0.08042708,1.1908902,115,Sequential RNN
-0.4764024,-0.025322998,0.37950164,-0.20680694,1.3290308,116,Sequential RNN
-0.46901444,-0.021121636,0.3238081,-0.17952138,1.3458494,117,Sequential RNN
-0.6571083,-0.12967204,0.6075294,0.011705545,1.1675454,118,Sequential RNN
-0.644241,-0.14841068,0.56945103,0.27486315,0.94833744,119,Sequential RNN
-0.38859272,-0.016139524,0.2551285,-0.17280918,1.3224128,120,Sequential RNN
-0.59364605,-0.097533494,0.5373514,-0.12379888,1.277627,121,Sequential RNN
-0.47369784,-0.1339277,0.65122205,-0.22657698,1.1829804,122,Sequential RNN
-0.67426074,-0.08952039,0.28949317,0.8168298,0.6574581,123,Sequential RNN
-0.5170949,-0.11259316,0.72051364,-0.14463861,1.0538131,124,Sequential RNN
-0.29350019,-0.14965092,0.5527523,-0.23823074,1.1286294,125,Sequential RNN
-0.7419662,-0.021105863,0.38779485,0.22391656,1.1513606,126,Sequential RNN
-0.7141899,-0.22271493,1.0765404,-0.036609612,0.89697415,127,Sequential RNN
-0.37782168,-0.026131641,0.25929627,-0.25493732,1.3995944,128,Sequential RNN
-0.6837924,-0.22435147,0.99970734,-0.054907747,0.9633443,129,Sequential RNN
-0.25723398,-0.10628568,0.51642627,-0.33302903,1.1801225,130,Sequential RNN
-0.5282213,0.0060669105,0.24102366,0.051751453,1.2293793,131,Sequential RNN
-0.45200276,-0.18753801,0.69391596,-0.11879977,1.0644246,132,Sequential RNN
-0.7122336,-0.035076078,0.62971145,-0.07274743,1.1903456,133,Sequential RNN
0.39609614,-0.060815692,0.026380656,-0.41793865,1.0562775,134,Sequential RNN
-0.4932693,0.0002549471,0.2880932,-0.19441809,1.3993392,135,Sequential RNN
0.8769778,-0.21316524,0.102644175,-0.08688745,0.3204307,136,Sequential RNN
-0.36684924,0.014232101,0.14909764,-0.16769435,1.3712139,137,Sequential RNN
-0.780762,-0.12921251,0.72953576,0.11576647,1.0646724,138,Sequential RNN
-0.46253723,-0.01554861,0.3045822,-0.1308803,1.3043839,139,Sequential RNN
-0.8717131,-0.18543687,0.6727938,0.800815,0.58354115,140,Sequential RNN
-0.595781,-0.13635856,0.71462023,-0.15462463,1.1721439,141,Sequential RNN
-0.3724573,-0.030145392,0.26356924,-0.25526518,1.3942987,142,Sequential RNN
-0.055984642,-0.10444386,0.3617615,-0.35774878,1.1564157,143,Sequential RNN
0.97261804,-0.13173781,-0.07683431,-0.14703037,0.3829845,144,Sequential RNN
-0.4925887,0.0008276372,0.22825067,-0.13804914,1.4015596,145,Sequential RNN
-0.6125817,-0.12938467,0.6425242,-0.110481694,1.2099239,146,Sequential RNN
-0.09010508,-0.05862506,0.23123692,-0.34363645,1.2611296,147,Sequential RNN
-0.348058,-0.02309392,0.2279949,-0.25379813,1.3969551,148,Sequential RNN
-0.74587643,-0.113231644,0.6324365,0.1197409,1.1069307,149,Sequential RNN
-0.5478412,-0.15837747,0.7239731,-0.1678827,1.1501282,150,Sequential RNN
-0.5838584,-0.18354115,0.73625433,-0.038332555,1.0694778,151,Sequential RNN
-0.6592408,-0.13320997,0.6444537,-0.04187317,1.1898701,152,Sequential RNN
-0.6176332,-0.03186725,0.42029318,0.19589539,1.033312,153,Sequential RNN
-0.40418136,-0.100760944,0.4840497,-0.24630117,1.2671938,154,Sequential RNN
-0.38243675,-0.030011887,0.3183901,-0.15893932,1.2529979,155,Sequential RNN
-0.2178252,-0.059415005,0.30309352,-0.29525447,1.2694012,156,Sequential RNN
0.009387267,-0.0648516,0.19033536,0.027727127,0.83740187,157,Sequential RNN
-0.5803321,0.008681683,0.31160155,-0.07614,1.3361889,158,Sequential RNN
-0.6568682,-0.09698209,0.54516935,-0.03676326,1.2454442,159,Sequential RNN
-0.5655563,-0.29628846,1.1559659,-0.063749194,0.769628,160,Sequential RNN
-0.5941457,-0.050477076,0.44259122,-0.12643555,1.3284671,161,Sequential RNN
-0.42528284,-0.03546418,0.32142404,-0.24107778,1.3804008,162,Sequential RNN
-0.5406487,-0.13311464,0.57257515,-0.09084041,1.1920285,163,Sequential RNN
-0.49415255,-0.069240585,0.49171177,-0.1849193,1.2566006,164,Sequential RNN
0.31553754,-0.045032457,0.038322162,-0.31287295,1.0040457,165,Sequential RNN
-0.5657132,-0.13662836,0.646929,-0.14293738,1.19835,166,Sequential RNN
-0.46254453,-0.16732408,0.6597898,-0.15243745,1.1225163,167,Sequential RNN
-0.57721174,-0.06724733,0.44835532,-0.112756796,1.3088605,168,Sequential RNN
-0.53206885,-0.0026275858,0.33477846,-0.16216473,1.3620827,169,Sequential RNN
-0.4664109,-0.10592743,0.50526255,-0.20196876,1.2690445,170,Sequential RNN
-0.5740038,-0.0874097,0.5941658,-0.1673428,1.2345905,171,Sequential RNN
-0.6331775,-0.07395011,0.43319675,0.008239967,1.2656909,172,Sequential RNN
-0.17548427,-0.08807183,0.37728792,-0.308669,1.1949372,173,Sequential RNN
-0.6487289,-0.027071185,0.39855278,-0.026351692,1.303599,174,Sequential RNN
-0.5329837,-0.13809694,0.6255263,-0.15626945,1.2018237,175,Sequential RNN
-0.3303501,-0.02307639,0.20465213,-0.2619747,1.4107491,176,Sequential RNN
0.18621401,-0.06192652,0.15243776,-0.2867173,1.009992,177,Sequential RNN
-0.184535,-0.16392659,0.57159203,-0.29567742,1.072547,178,Sequential RNN
-0.76614755,-0.19186193,0.83265203,0.13438298,0.9909745,179,Sequential RNN
-0.51376384,-0.044198677,0.37021652,-0.17460386,1.3623499,180,Sequential RNN
-0.5265781,0.011710166,0.24852397,0.05307079,1.2132732,181,Sequential RNN
-0.68543977,-0.00982282,0.4812138,-0.018386228,1.232435,182,Sequential RNN
-0.4990444,-0.12607683,0.55612135,-0.15191816,1.220918,183,Sequential RNN
-0.6070223,-0.032757297,0.423029,-0.065897085,1.2826477,184,Sequential RNN
1.0200121,-0.1056208,-0.15828943,-0.26250643,0.5064045,185,Sequential RNN
-0.4878212,-0.025605775,0.3260004,-0.1978194,1.385246,186,Sequential RNN
-0.5714825,-0.09647032,0.5322987,-0.14019027,1.2758443,187,Sequential RNN
-0.551836,-0.1387044,0.73585564,-0.19015577,1.1448406,188,Sequential RNN
-0.5376853,-0.18333125,0.7373718,0.010328401,0.9733163,189,Sequential RNN
-0.74993724,-0.26010042,1.225167,-0.01140251,0.7962731,190,Sequential RNN
-0.20939706,-0.12232053,0.47588888,-0.30726212,1.1630908,191,Sequential RNN
-0.4706931,-0.034162074,0.33863398,-0.21578345,1.3820046,192,Sequential RNN
-0.5112187,-0.15555352,0.60599154,-0.071473606,1.1322542,193,Sequential RNN
-0.5770446,-0.12668411,0.57927793,-0.075891845,1.2003427,194,Sequential RNN
-0.39658383,-0.08460696,0.43279922,-0.24362552,1.2920171,195,Sequential RNN
-0.27992922,-0.14288728,0.56508386,-0.27932802,1.1370606,196,Sequential RNN
-0.6366416,-0.08730488,0.5126374,-0.031104004,1.2424132,197,Sequential RNN
-0.468903,-0.15157463,0.66392446,-0.21590355,1.1724567,198,Sequential RNN
-0.47764686,-0.03921713,0.35372704,-0.17375457,1.3368915,199,Sequential RNN
-0.6870563,-0.15911229,0.7815076,0.049396068,1.0152649,200,Sequential RNN
