Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,Model
-0.0070039444,-0.14990292,-0.7035331,-0.12247348,0.06207303,-0.84238756,-0.14962415,0.8446167,-0.19695987,2.2651954,77,Sequential RNN
0.042590197,-0.1780406,-0.71496123,-0.24286886,0.1673013,-0.3613207,-0.20866951,1.120688,-0.7122029,2.0874844,78,Sequential RNN
-0.017278403,-0.19454464,-0.7869434,-0.20911199,0.124920815,-0.23678355,-0.15559943,1.0865535,-0.8829212,2.2717085,79,Sequential RNN
0.12129817,-0.23788138,-0.8578401,-0.3678606,0.2538363,-0.2696645,-0.32439554,1.4681079,-0.7288653,1.9432651,80,Sequential RNN
-0.011939397,-0.14798833,-0.9294604,-0.13620313,0.0850138,-0.81243974,-0.188319,0.97538126,-0.52721316,2.6931682,81,Sequential RNN
0.048947725,-0.1924145,-0.83461505,-0.19779705,0.09587911,-0.67000204,-0.30219695,1.3413317,-0.5447695,2.2556365,82,Sequential RNN
-0.016647376,-0.15936814,-0.6820683,-0.22216837,0.10356349,-0.4208116,-0.19283846,1.1456312,-0.7853958,2.2301033,83,Sequential RNN
0.049130466,-0.053214137,-0.8624649,0.015804244,0.06560257,-0.7344513,-0.06603198,0.26923147,0.009283564,2.30711,84,Sequential RNN
-0.0027956355,-0.22220549,-0.6863688,-0.27717277,0.12160152,-0.3212142,-0.2328164,1.3802274,-0.70194596,1.9426904,85,Sequential RNN
-0.10434773,-0.22332917,-0.69363296,-0.24993816,0.13805316,-0.2749047,-0.28255594,1.5977104,-0.87440354,1.9673486,86,Sequential RNN
-0.02595588,-0.20597243,-0.92587,-0.254638,0.13246459,-0.78700995,-0.2633843,1.3346008,-0.35793468,2.3537,87,Sequential RNN
-0.041392002,-0.30582002,-0.84101355,-0.32690114,0.19839786,-0.4827451,-0.32677668,1.7340188,-0.6322803,2.024512,88,Sequential RNN
0.043797974,-0.047964714,-1.0490255,-0.13074555,0.2048516,-0.69208413,-0.001076603,0.33902755,-0.23566057,2.5688798,89,Sequential RNN
-0.0041030683,-0.20315374,-0.7360189,-0.22844304,0.14761245,-0.14558133,-0.12300475,0.9723689,-0.6950761,2.0153997,90,Sequential RNN
0.15476306,-0.06007837,-0.9464407,-0.19569719,0.15292363,-0.5987494,-0.035539523,0.39435822,-0.16262372,2.297084,91,Sequential RNN
-0.07735914,0.0392226,-0.66955405,-0.075001195,0.427098,-0.17347407,0.2282716,-0.32961726,-0.43063265,2.0610461,92,Sequential RNN
-0.0061515486,0.12670086,-0.4287564,-0.0057824603,0.15131748,-0.38411406,0.26343495,-0.43679085,-0.24604978,1.9661918,93,Sequential RNN
-0.03387484,-0.24802303,-0.8554271,-0.23444831,0.15357804,-0.75183505,-0.20130141,1.0451161,-0.009849688,2.1360652,94,Sequential RNN
0.020191321,0.057212543,-0.8198747,0.05546157,0.12466042,-0.9602413,-0.0016028999,-0.17477952,0.28413022,2.4148424,95,Sequential RNN
0.18214111,0.12640724,-0.6046128,0.05120117,0.20260522,0.4935633,0.70304173,-1.4229854,-0.08153141,1.3501699,96,Sequential RNN
0.009985,-0.031203786,-0.5463238,-0.1362765,0.25060952,-0.32200086,-0.05873154,0.32781672,-0.4439085,1.9500338,97,Sequential RNN
0.03290337,-0.1333893,-0.8728467,-0.19691451,0.18517162,-0.36977533,-0.050013516,0.44240454,-0.3016806,2.2641404,98,Sequential RNN
0.022817448,-0.034080695,-0.81274116,-0.029154299,0.08255872,-0.78675926,-0.15292248,0.4984451,-0.25311807,2.4649546,99,Sequential RNN
0.038659673,-0.22685301,-0.7012157,-0.34455073,0.20238037,-0.40930593,-0.3962272,1.7674245,-0.6231706,1.6928587,100,Sequential RNN
0.11485018,0.0909358,-0.81538284,0.13226861,0.27157938,-0.64791757,-0.0066236537,-0.38915497,0.1611916,2.0882535,101,Sequential RNN
0.018917896,-0.06364643,-0.69066876,-0.11088937,0.2891362,-0.24379425,-0.10774401,0.5452566,-0.72451043,2.0879426,102,Sequential RNN
0.09941739,-0.054473616,-0.9174542,0.02381795,0.14267229,-0.32261425,-0.11960272,0.38994813,-0.6659379,2.4242268,103,Sequential RNN
