Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Estimation_Method,Distribution,Model
108,-0.037368283,3.5066032,2.5039923,1.9695042,1.4711949,2,MAP,Normal,Sequential RNN
109,-0.09461743,2.8263195,1.8763088,1.3698616,1.3940114,2,MAP,Normal,Sequential RNN
110,-0.14110227,4.2791758,3.217852,2.6520643,1.557348,2,MAP,Normal,Sequential RNN
111,-2.7571635,3.397237,2.426578,1.9091233,1.4243101,2,MAP,Normal,Sequential RNN
112,-2.1650555,4.1529603,2.8062358,2.088302,1.9761349,2,MAP,Normal,Sequential RNN
113,-2.0824552,4.1350183,2.8089802,2.102074,1.9457809,2,MAP,Normal,Sequential RNN
114,0.6314175,6.5505075,5.084569,4.3030825,2.1510653,2,MAP,Normal,Sequential RNN
115,-6.4771957,5.4683895,4.2464976,3.5951114,1.7929599,2,MAP,Normal,Sequential RNN
116,0.012334943,3.1912413,1.909927,1.2268631,1.8801541,2,MAP,Normal,Sequential RNN
117,2.4985242,2.2980723,1.2871577,0.7482427,1.4833797,2,MAP,Normal,Sequential RNN
118,-2.1162546,3.9796183,2.955078,2.4088993,1.5033735,2,MAP,Normal,Sequential RNN
119,3.1693757,4.183181,2.875385,2.1782038,1.9190124,2,MAP,Normal,Sequential RNN
120,-2.194433,5.978026,4.6845293,3.994971,1.8980302,2,MAP,Normal,Sequential RNN
121,-5.350543,5.286938,3.991883,3.301494,1.9003171,2,MAP,Normal,Sequential RNN
122,-1.4362032,6.341954,5.0228543,4.3196473,1.9355993,2,MAP,Normal,Sequential RNN
123,-3.3131638,1.0581714,0.21949825,-0.22759531,1.2306386,2,MAP,Normal,Sequential RNN
124,-8.886902,6.9778094,5.4288726,4.6031404,2.2728534,2,MAP,Normal,Sequential RNN
125,-0.6483922,5.673584,4.515238,3.8977275,1.6997156,2,MAP,Normal,Sequential RNN
126,-10.784377,0.36885422,-0.32214794,-0.6905186,1.0139515,2,MAP,Normal,Sequential RNN
127,3.0683165,5.7825108,4.600921,3.9710202,1.7338219,2,MAP,Normal,Sequential RNN
128,-9.226542,3.074541,1.9391526,1.3338811,1.6660281,2,MAP,Normal,Sequential RNN
129,-3.975436,4.82286,3.7901413,3.2396028,1.515374,2,MAP,Normal,Sequential RNN
130,0.2848224,3.6767623,2.2668784,1.5152743,2.068813,2,MAP,Normal,Sequential RNN
131,-6.6552806,2.7162957,1.7721397,1.2688136,1.3854204,2,MAP,Normal,Sequential RNN
132,6.130401,4.6087284,3.5559607,2.994734,1.5447935,2,MAP,Normal,Sequential RNN
133,7.219734,3.9135945,2.6221967,1.9337572,1.8949504,2,MAP,Normal,Sequential RNN
134,4.0755987,3.8086493,2.5180588,1.8300499,1.8937656,2,MAP,Normal,Sequential RNN
135,-4.6215353,3.1798806,2.023421,1.4069166,1.696947,2,MAP,Normal,Sequential RNN
136,9.6769495,5.7885923,4.506218,3.8225892,1.8817097,2,MAP,Normal,Sequential RNN
137,-2.6893382,5.901901,4.511527,3.7703238,2.0401843,2,MAP,Normal,Sequential RNN
138,5.646972,4.7461586,3.5055585,2.844199,1.8204119,2,MAP,Normal,Sequential RNN
139,-4.539673,6.0663934,4.715279,3.9950051,1.982576,2,MAP,Normal,Sequential RNN
140,-1.8788598,3.5506415,2.168941,1.4323616,2.0274572,2,MAP,Normal,Sequential RNN
141,5.1386766,5.8746247,4.493689,3.7575173,2.0263352,2,MAP,Normal,Sequential RNN
142,1.6992898,3.600413,2.3553853,1.6916654,1.8269088,2,MAP,Normal,Sequential RNN
143,-1.2972676,2.3258,1.3249295,0.79136914,1.468641,2,MAP,Normal,Sequential RNN
144,5.3127384,2.4714172,1.3327656,0.72575456,1.6708162,2,MAP,Normal,Sequential RNN
145,1.6316198,4.787014,3.571232,2.9231033,1.7839941,2,MAP,Normal,Sequential RNN
146,2.5119877,3.9943004,3.0181966,2.4978392,1.4322995,2,MAP,Normal,Sequential RNN
147,-1.7703121,3.3862936,2.3758452,1.837179,1.4826956,2,MAP,Normal,Sequential RNN
148,-1.3996525,5.0495534,3.7657313,3.0813308,1.8838335,2,MAP,Normal,Sequential RNN
149,2.4304914,4.286023,3.0706308,2.4227095,1.7834232,2,MAP,Normal,Sequential RNN
150,-2.5582206,3.4828558,2.485133,1.9532504,1.4640225,2,MAP,Normal,Sequential RNN
