Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
181,0.47956413,3.0455244,1.6669776,1.116364,1.0212352,5,5.0,MAP,t-Distribution,Sequential LSTM
182,-0.24673328,2.9742436,1.5594563,0.99436766,1.0480825,5,5.0,MAP,t-Distribution,Sequential LSTM
183,0.41379225,2.7897441,1.6291603,1.1656045,0.85976714,5,5.0,MAP,t-Distribution,Sequential LSTM
184,2.1136377,2.857429,1.5259051,0.9940732,0.9864005,5,5.0,MAP,t-Distribution,Sequential LSTM
185,0.38595808,3.19416,2.017818,1.547968,0.87144095,5,5.0,MAP,t-Distribution,Sequential LSTM
186,-0.033675745,3.325822,1.98943,1.4556535,0.99000686,5,5.0,MAP,t-Distribution,Sequential LSTM
187,-0.6022418,3.0924623,1.9666587,1.5169947,0.8340018,5,5.0,MAP,t-Distribution,Sequential LSTM
188,-0.8221426,4.685889,3.166009,2.5589447,1.1259354,5,5.0,MAP,t-Distribution,Sequential LSTM
189,-1.8602339,3.6086624,2.158032,1.578627,1.0746353,5,5.0,MAP,t-Distribution,Sequential LSTM
190,3.3075275,4.3260927,2.6261513,1.9471676,1.2593262,5,5.0,MAP,t-Distribution,Sequential LSTM
191,-0.86969566,2.7129128,1.5058973,1.023796,0.894164,5,5.0,MAP,t-Distribution,Sequential LSTM
192,0.6348132,2.8342443,1.6200011,1.135013,0.89951825,5,5.0,MAP,t-Distribution,Sequential LSTM
193,-0.18610899,3.2260914,1.9899311,1.4961889,0.91575456,5,5.0,MAP,t-Distribution,Sequential LSTM
194,-0.79268837,2.302581,1.3433623,0.960235,0.7105948,5,5.0,MAP,t-Distribution,Sequential LSTM
195,1.7621356,2.7065597,1.6366557,1.2093189,0.7925909,5,5.0,MAP,t-Distribution,Sequential LSTM
196,-2.8315096,2.580871,1.3829001,0.90441144,0.8874637,5,5.0,MAP,t-Distribution,Sequential LSTM
197,-0.4815761,3.8164718,2.5560963,2.0526822,0.93369335,5,5.0,MAP,t-Distribution,Sequential LSTM
198,0.22057626,3.7595644,2.2665327,1.6701919,1.1060466,5,5.0,MAP,t-Distribution,Sequential LSTM
199,-1.4296129,3.1804621,2.0283759,1.5682143,0.853472,5,5.0,MAP,t-Distribution,Sequential LSTM
200,-0.31856462,3.1700664,1.6280463,1.0121387,1.1423373,5,5.0,MAP,t-Distribution,Sequential LSTM
201,-1.9496638,3.1839123,1.9451497,1.450368,0.91768235,5,5.0,MAP,t-Distribution,Sequential LSTM
202,1.5215605,2.718078,1.5049127,1.0203551,0.89871967,5,5.0,MAP,t-Distribution,Sequential LSTM
203,2.6424837,2.594984,1.4019096,0.92537653,0.88383645,5,5.0,MAP,t-Distribution,Sequential LSTM
204,-0.35884738,2.785104,1.5858628,1.1068665,0.8884049,5,5.0,MAP,t-Distribution,Sequential LSTM
205,-0.87404484,3.1850677,2.0321605,1.571671,0.8540802,5,5.0,MAP,t-Distribution,Sequential LSTM
206,-0.7181427,3.0983925,1.8557907,1.3594757,0.9205265,5,5.0,MAP,t-Distribution,Sequential LSTM
207,-0.39763364,3.0381427,1.962901,1.5334324,0.7965451,5,5.0,MAP,t-Distribution,Sequential LSTM
208,1.8676314,2.5953596,1.333947,0.8301186,0.9344617,5,5.0,MAP,t-Distribution,Sequential LSTM
209,-0.44451928,2.5897129,1.491188,1.0524197,0.8137935,5,5.0,MAP,t-Distribution,Sequential LSTM
210,1.092518,2.7682157,1.6699917,1.2313436,0.8135705,5,5.0,MAP,t-Distribution,Sequential LSTM
211,-0.39768836,2.3477778,1.2095585,0.75493544,0.8431994,5,5.0,MAP,t-Distribution,Sequential LSTM
212,-0.9258712,2.9461796,1.7687639,1.2984853,0.8722363,5,5.0,MAP,t-Distribution,Sequential LSTM
213,0.71836203,2.6448236,1.530885,1.0859601,0.825212,5,5.0,MAP,t-Distribution,Sequential LSTM
214,-1.3343354,2.5320415,1.4299031,0.9896915,0.8164704,5,5.0,MAP,t-Distribution,Sequential LSTM
215,-0.5623979,2.8458006,1.5324041,1.0078124,0.97297174,5,5.0,MAP,t-Distribution,Sequential LSTM
216,0.8201734,3.0352976,1.7685722,1.2626219,0.9383974,5,5.0,MAP,t-Distribution,Sequential LSTM
217,0.9502123,2.8822005,1.7876617,1.3504853,0.8108406,5,5.0,MAP,t-Distribution,Sequential LSTM
218,0.8271493,4.175453,2.8523154,2.3238332,0.98018795,5,5.0,MAP,t-Distribution,Sequential LSTM
219,-0.55867344,2.5510101,1.4374638,0.99269557,0.8249214,5,5.0,MAP,t-Distribution,Sequential LSTM
220,-1.4525902,2.8298595,1.718641,1.2748026,0.82319707,5,5.0,MAP,t-Distribution,Sequential LSTM
