Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Model
224,1.136374,1.0634205,0.59895617,0.41344184,0.34407777,10,5.0,Sequential RNN
225,0.72655493,1.8865411,1.3612757,1.1514766,0.3891193,10,5.0,Sequential RNN
226,-1.0606304,2.560248,1.460181,1.0207969,0.8149355,10,5.0,Sequential RNN
227,0.10964561,1.8474437,1.1609639,0.8867727,0.50854826,10,5.0,Sequential RNN
228,-0.12154045,2.035579,1.4303105,1.1885562,0.44838673,10,5.0,Sequential RNN
229,-0.7709433,1.3642511,0.75970167,0.51823497,0.44785377,10,5.0,Sequential RNN
230,1.6847215,1.3784363,0.76686394,0.52259195,0.45305663,10,5.0,Sequential RNN
231,0.04381815,2.3328693,1.2831068,0.86381495,0.77766985,10,5.0,Sequential RNN
232,1.2907871,2.0565455,1.3192086,1.0247047,0.54622316,10,5.0,Sequential RNN
233,-0.3149737,2.3317537,1.487067,1.1496859,0.62574846,10,5.0,Sequential RNN
234,-0.76907563,1.9398973,1.0464906,0.6896495,0.661841,10,5.0,Sequential RNN
235,0.14872372,1.4549114,0.813023,0.5566422,0.47551468,10,5.0,Sequential RNN
236,-2.2856832,2.406835,1.5408013,1.1948943,0.6415623,10,5.0,Sequential RNN
237,0.05930879,2.1130917,1.4020419,1.1180377,0.5267497,10,5.0,Sequential RNN
238,0.3397981,1.5669022,0.75372195,0.42892513,0.6024082,10,5.0,Sequential RNN
239,0.19079413,1.6558614,1.1437825,0.9392495,0.37935117,10,5.0,Sequential RNN
240,-2.1034179,1.3392956,0.6277087,0.34348956,0.5271479,10,5.0,Sequential RNN
241,1.209281,0.7600124,0.17337349,-0.06093943,0.43458542,10,5.0,Sequential RNN
242,0.5481692,1.5766575,0.9695029,0.7269962,0.44978356,10,5.0,Sequential RNN
243,1.2122577,2.104213,1.3254082,1.0143406,0.5769431,10,5.0,Sequential RNN
244,0.37576187,2.3180447,1.5145689,1.193648,0.5952189,10,5.0,Sequential RNN
245,-0.76430917,1.0829242,0.36606288,0.07973718,0.531055,10,5.0,Sequential RNN
246,-2.338569,0.71829295,0.30682057,0.14247197,0.30482113,10,5.0,Sequential RNN
247,-3.0741,2.4774396,1.7413315,1.4473176,0.54531324,10,5.0,Sequential RNN
248,-2.1077676,2.2039778,1.441543,1.1370147,0.5648157,10,5.0,Sequential RNN
249,0.32106864,2.4092257,1.8047702,1.5633409,0.44778425,10,5.0,Sequential RNN
