Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Nu,Estimation_Method,Distribution,Model
156,-1.5030158,1.4937364,0.96757466,0.75741726,0.38978356,15,5.0,MAP,t-Distribution,Sequential RNN
157,-3.1360319,3.2734478,2.0277133,1.530147,0.92284715,15,5.0,MAP,t-Distribution,Sequential RNN
158,-0.017079242,1.469666,0.7611451,0.47815052,0.5248763,15,5.0,MAP,t-Distribution,Sequential RNN
159,-1.1611185,1.3997188,0.78993815,0.54638207,0.45172894,15,5.0,MAP,t-Distribution,Sequential RNN
160,-0.16296726,4.035581,2.5405276,1.9433795,1.107544,15,5.0,MAP,t-Distribution,Sequential RNN
161,1.4845957,0.9205853,0.26250347,-0.00034491785,0.48751074,15,5.0,MAP,t-Distribution,Sequential RNN
162,-0.8275917,0.9959588,0.48164454,0.27621922,0.38100693,15,5.0,MAP,t-Distribution,Sequential RNN
163,-0.09602876,1.5612419,0.9335334,0.6828165,0.46501008,15,5.0,MAP,t-Distribution,Sequential RNN
164,0.91713977,1.0647476,0.47703272,0.24229002,0.43538252,15,5.0,MAP,t-Distribution,Sequential RNN
165,0.37140146,1.7783666,1.1724964,0.9305022,0.4488321,15,5.0,MAP,t-Distribution,Sequential RNN
166,-0.39954007,0.9367134,0.3711867,0.14530629,0.4189454,15,5.0,MAP,t-Distribution,Sequential RNN
167,0.24714509,2.5815876,1.525214,1.1032815,0.7825675,15,5.0,MAP,t-Distribution,Sequential RNN
168,-0.13212287,2.0067823,1.1375221,0.7903256,0.643953,15,5.0,MAP,t-Distribution,Sequential RNN
169,-1.431966,1.8932443,0.9938414,0.63460547,0.6662828,15,5.0,MAP,t-Distribution,Sequential RNN
170,1.2163112,1.4435555,0.76029503,0.48738983,0.5061633,15,5.0,MAP,t-Distribution,Sequential RNN
171,-1.0667341,1.6555762,1.0976067,0.8747446,0.4133471,15,5.0,MAP,t-Distribution,Sequential RNN
172,-0.46462512,1.9456692,1.2323576,0.9474496,0.5284252,15,5.0,MAP,t-Distribution,Sequential RNN
173,-0.19081739,1.4303898,0.78644556,0.52924395,0.47703752,15,5.0,MAP,t-Distribution,Sequential RNN
174,-1.9059297,2.1696994,1.3659632,1.0449381,0.59541243,15,5.0,MAP,t-Distribution,Sequential RNN
