Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,Model
-0.06994133,-0.016382333,-0.97463083,-0.08791017,-0.33577147,0.75149477,-0.21631198,0.7439714,-0.19737521,0.30506182,-0.6238797,-0.09206399,2.1124787,-0.26715553,-0.031583842,42,Sequential RNN
0.20989807,-0.10156334,0.5972052,-0.17727047,0.33266827,1.0904268,-0.16160452,0.89263433,0.20719723,0.20666532,-0.68651664,-0.1687314,-1.0173914,1.0004076,-1.2240251,43,Sequential RNN
0.26280865,-0.19976689,0.5875972,-0.33115825,0.5692668,0.8500996,-0.41504413,1.8002626,0.04522947,0.71129984,-0.42947632,-0.0697102,-1.5616802,-0.13000152,-0.68972677,44,Sequential RNN
0.08239049,-0.14774624,-0.1644652,-0.2464063,0.11694992,0.49314332,-0.15553266,1.2000712,-0.27333343,0.5551997,-0.47036418,-0.16159904,-0.010984483,1.3511008,-1.1684242,45,Sequential RNN
-0.26579693,-0.0142253265,-1.3616567,-0.18493034,-0.29155126,1.0956178,0.061351508,0.070246704,0.5537756,-0.13802524,-0.034014955,-0.11088553,2.054666,0.7501412,-1.1847124,46,Sequential RNN
-0.08165837,-0.19091491,-0.9598342,-0.28797606,-0.10540233,0.25494108,-0.274184,1.907206,-0.31236556,0.33306134,-0.06646622,-0.07295695,0.9972521,0.39797512,-0.5386773,47,Sequential RNN
0.0120619405,-0.12540478,-0.6013735,-0.15501443,-0.15109779,1.0811436,-0.088669136,0.8872774,-0.12865797,0.09320486,-0.49089637,-0.061389253,1.0912209,-0.044646993,-0.31775835,48,Sequential RNN
0.2074705,-0.14270891,-0.5583407,-0.16624138,-0.043604765,1.2972854,-0.098875634,0.7664991,-0.07035562,0.77081734,-0.5738864,-0.0040804204,0.51811224,-0.42744082,-0.47465023,49,Sequential RNN
-0.07847781,-0.11837851,-1.3255731,-0.022235937,-0.50287884,0.7061644,-0.068374366,0.32586965,0.30932528,0.28787732,-0.5650944,0.05750052,2.6100266,-0.99307436,0.3773235,50,Sequential RNN
-0.0023263812,-0.23485158,-0.6289781,-0.18957853,-0.081488915,0.90835595,-0.22846435,1.4212042,-0.035992354,0.4877589,-0.34088504,-0.039133634,0.69481635,-0.2195113,-0.51092505,51,Sequential RNN
0.0696105,-0.13687307,0.091731995,-0.096594594,0.09316507,1.2213848,-0.028533064,0.45114213,1.1007701,0.6547937,-0.52201045,-0.06409696,-0.43575287,-0.13904339,-1.2596936,52,Sequential RNN
-0.0028768787,-0.22071983,-0.1218014,-0.16648608,0.15247822,0.78206617,-0.16604023,1.3796034,-0.07728265,0.7248554,-0.53759825,-0.13386275,-0.121587574,0.50358593,-0.9943338,53,Sequential RNN
-0.161207,-0.22007166,0.04271987,-0.10526332,0.16116491,1.0619378,-0.1137572,1.0560584,0.28742713,0.8244335,-0.06368604,-0.01177006,-0.61140424,0.22919251,-1.3757745,54,Sequential RNN
-0.17295156,-0.038218085,-0.79350615,-0.16937278,-0.25222972,0.34314594,-0.21991003,0.6502625,-0.23495424,1.0419343,-0.5255268,-0.021467637,1.8151779,-0.2930792,-0.12930521,55,Sequential RNN
0.31713057,-0.14926425,0.6766605,-0.26465285,0.8368143,0.64560664,-0.13398825,1.1242213,0.464697,0.31400546,-0.3456519,0.035562575,-1.6978337,-1.0238214,0.20051378,56,Sequential RNN
0.5206897,-0.12864882,1.258412,-0.13792211,0.77380294,0.7949568,-0.13906178,0.71642953,-0.11430345,0.84907365,-0.28207386,-0.0067614685,-2.50661,0.027707882,-0.6256918,57,Sequential RNN
0.012330804,-0.079989344,0.042030465,-0.107077524,0.12703018,2.1397498,-0.03909741,0.41187862,0.0033274943,0.6254688,-1.0768567,-0.17947277,0.116119795,0.4920513,-1.4874933,58,Sequential RNN
-0.0957579,-0.06069962,-0.32040632,0.06960105,-0.14224112,1.6288097,-0.08157536,0.36650866,0.17849773,0.25416496,-1.0421762,-0.013016496,1.0913254,-0.10334755,-0.72968674,59,Sequential RNN
0.09680791,-0.10229124,0.4135824,0.060198855,0.17701939,1.37779,-0.03250086,0.28359312,0.5162684,0.12428274,-0.76667595,-0.13773523,-0.62704843,1.6779625,-2.061253,60,Sequential RNN
-0.11952643,-0.1557522,-0.90694314,-0.11744863,-0.24906263,0.6605852,-0.19671574,1.0624121,-0.06456891,0.54151976,-0.40394706,-0.018057419,1.6458211,-0.5703653,-0.10795064,61,Sequential RNN
-0.11482173,-0.10707901,-0.85947347,-0.09167221,-0.15533417,1.0443397,-0.15037575,0.8248529,-0.015159914,0.6781636,-0.5474654,-0.05434948,1.238925,0.21059832,-0.90114886,62,Sequential RNN
-0.19420435,-0.25242615,-0.6523207,-0.14138255,-0.024840062,0.44851413,-0.3238728,1.6678618,-0.15252806,0.47191322,0.05047713,0.002550449,0.76646835,-0.7197378,0.053528067,63,Sequential RNN
0.1409261,-0.13073649,1.1825799,-0.12032734,0.5766571,0.79616463,-0.11577348,0.70457244,-0.1622194,0.20541415,-0.59464234,-0.16757515,-1.5595592,1.2514871,-1.0069674,64,Sequential RNN
0.18678762,-0.21629252,0.5530234,-0.33066842,0.3571021,0.4005914,-0.26529568,1.8912985,0.003846456,0.19033982,-0.39966905,-0.08315543,-1.1781574,0.39897043,-0.50872135,65,Sequential RNN
-0.05511339,-0.0766848,-1.1566375,-0.12264644,-0.210391,0.9751725,-0.077352956,0.48179874,-0.08764168,0.2790089,-0.34679976,-0.07016042,1.7614499,0.5525016,-0.8465033,66,Sequential RNN
0.18310978,-0.2127832,-0.47392452,-0.24358356,-0.012859688,0.12773353,-0.26388934,1.6405323,-0.17553717,0.32244816,-0.2946292,-0.12640278,0.3366361,1.165085,-0.97193444,67,Sequential RNN
-0.15270789,-0.2085055,-1.0415769,-0.07548141,-0.2946622,0.35866466,-0.1447887,0.8225165,-0.12016069,0.28279582,-0.17977887,-0.029036384,2.0037098,0.13967773,-0.36066586,68,Sequential RNN
-0.08124995,-0.12866145,-0.6877286,-0.09149489,-0.14033034,0.7265873,-0.12677372,0.690658,0.4360285,0.29933232,-0.35431415,-0.041042324,1.0505333,0.1486048,-0.70014864,69,Sequential RNN
0.05970318,-0.1408173,-0.24648914,-0.22659779,0.16169709,0.8457579,-0.18819284,1.0114913,0.30116692,0.29032415,0.124665596,-0.035244104,-0.22127122,-0.11329291,-0.6229007,70,Sequential RNN
-0.18381591,-0.11387482,-1.2883427,-0.1017134,-0.38696533,0.677587,-0.09991345,0.43734038,0.31587645,0.31933266,0.17909944,0.11268142,2.120001,-0.860311,-0.12698193,71,Sequential RNN
-0.11947736,-0.1449139,-0.9602201,-0.11586246,-0.25497633,0.48391736,-0.16874994,1.0287814,0.07105116,0.4267518,-0.083439685,0.0058697658,1.4848806,-0.7133959,0.05978305,72,Sequential RNN
-0.04792533,-0.29416397,-0.75370735,-0.24864604,-0.09639157,0.6666982,-0.18656242,1.4698458,0.11849485,0.4804326,-0.13272189,0.0062154685,0.8078066,-0.54618657,-0.24318823,73,Sequential RNN
0.103286006,-0.23713036,-0.16082388,-0.4224257,0.24309427,1.1112711,-0.28626657,1.7970539,-0.0034342948,0.109416425,-0.5335134,-0.028224615,-0.24312662,-0.007521061,-0.44165573,74,Sequential RNN
-0.0910433,-0.14101402,-1.2559727,-0.17457826,-0.23106855,0.35940906,-0.18713503,1.0705434,-0.5377661,0.7136828,-0.37490514,-0.07313834,1.8553156,0.7319214,-0.66425115,75,Sequential RNN
0.16655521,-0.14114504,-0.33088902,-0.19207872,0.03975271,1.2279029,-0.16086039,1.0495237,-0.0058854036,0.40529466,-0.49018592,-0.04468505,0.14371108,0.098167896,-0.76517844,76,Sequential RNN
0.12560421,-0.27986786,-0.6244579,-0.0628452,-0.15172806,0.3635128,-0.22329153,1.2608951,0.5691793,0.12646623,-0.4619195,-0.0012478187,0.7710041,-0.2519621,-0.15934214,77,Sequential RNN
0.051281527,-0.17109795,-1.2003297,-0.12650032,-0.35313565,0.9179772,-0.1636252,0.84199977,0.7201799,0.3069122,-0.9399863,0.007014771,1.8827033,-0.732726,-0.040667787,78,Sequential RNN
