Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,Model
-0.31253085,-0.3015561,1.3446082,-0.18017891,0.44965765,65,Sequential RNN
-0.46134144,-0.22583088,1.2248466,-0.26037687,0.7227027,66,Sequential RNN
-0.36599576,-0.21813104,0.8474791,-0.12040671,0.8570544,67,Sequential RNN
-0.2094058,0.11884054,0.16570938,-0.34753913,1.272395,68,Sequential RNN
-0.49794728,-0.052333742,0.6227046,-0.25096044,1.1785369,69,Sequential RNN
-0.7959279,-0.18458903,1.1416702,0.024710512,0.81413615,70,Sequential RNN
-0.59188473,-0.096731015,0.6870386,-0.22765154,1.2292287,71,Sequential RNN
-0.6129881,-0.20038651,0.96902174,-0.23642018,1.0807731,72,Sequential RNN
-0.66138947,-0.16994518,0.873552,-0.14434075,1.1021234,73,Sequential RNN
-0.78037304,-0.22080009,1.2827365,0.14208344,0.5763531,74,Sequential RNN
-0.39582855,-0.11840106,0.5220636,-0.16150759,1.1536736,75,Sequential RNN
0.18176389,-0.14747813,0.40868217,-0.37481895,0.93185097,76,Sequential RNN
-0.3493357,-0.43901372,1.0842818,0.053551856,0.6505158,77,Sequential RNN
-0.29629594,-0.27992302,0.7370916,-0.33498797,1.1741153,78,Sequential RNN
-0.13109685,-0.2934782,0.7705554,-0.3822581,1.0362778,79,Sequential RNN
-0.7366455,-0.18676524,1.2585373,-0.1990268,0.8639003,80,Sequential RNN
-0.29700425,-0.14011052,0.739946,-0.4956825,1.1928513,81,Sequential RNN
-0.74850553,-0.20872937,1.4028163,-0.01122092,0.5656395,82,Sequential RNN
-0.49808303,-0.19567464,0.92513794,-0.17329158,0.94191134,83,Sequential RNN
-0.7121451,-0.21349187,0.97139496,0.11842761,0.83581436,84,Sequential RNN
-0.63014984,-0.18488733,0.8620489,-0.028284255,0.9812725,85,Sequential RNN
-0.60288,-0.30853656,1.1680748,-0.041664448,0.7850062,86,Sequential RNN
