Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day,N_Assets,Model
-0.0056452025,-0.01998989,-0.2148131,-0.030035386,0.033148203,-0.034357015,-0.08795804,0.20621864,-0.11862051,0.66701186,0.44534835,-0.6020634,-0.15889803,-0.021832092,0.1525223,-0.09820965,1.0491626,-0.3065294,-0.021351561,-0.62454146,0.024043728,-0.10345945,0.7288281,-0.11958324,0.1279847,-0.4870987,0.08745616,0.15475263,-0.19194037,0.57044965,207,30,Sequential LSTM
-0.0155438725,-0.0072920383,-0.24757734,-0.0008493683,-0.028397841,0.20277712,-0.040514182,0.1255245,-0.3501652,0.56260204,-0.05773815,-0.46356702,0.28773278,0.01903286,0.0269996,-0.046591744,0.11817586,0.99321693,-0.017031072,-0.6702865,-0.010862694,-0.15189874,0.36782458,-0.22349228,-0.11096211,-0.043853823,-0.12307003,-0.04907152,0.3301592,0.6247201,208,30,Sequential LSTM
-0.017623626,0.02768777,-0.25521058,0.059370026,0.009461638,0.40113962,0.012407503,0.0093498835,-0.8326609,0.76144236,-0.21184133,-0.39118347,0.40188998,-0.15031283,0.22838625,-0.026221443,0.46623108,1.1917748,0.041477542,-0.69715154,-0.13202976,-0.010858316,0.38840345,-0.1426353,-0.039094783,0.3769265,-0.1031591,0.034376923,-0.7891915,0.3888495,209,30,Sequential LSTM
-0.01413113,-0.01284366,-0.21471114,0.012166534,-0.02126112,-0.13448645,-0.042667605,0.083306216,-0.3078578,0.8642824,-0.11082762,-0.3333712,0.2665493,0.022274863,0.08399671,-0.055678695,0.03008442,1.0074327,-0.022449484,-0.9230718,0.27221417,-0.1660839,0.15154573,-0.08039108,-0.007671786,-0.15241137,-0.07846028,-0.045066286,0.39882237,0.5307668,210,30,Sequential LSTM
-0.029913409,-0.05655851,-0.23115042,0.011657004,-0.010249014,0.041608747,-0.02290827,0.07222578,-0.8071272,0.72263443,0.035959844,-0.04909532,0.3170719,0.91663885,-0.44981942,-0.066540524,-0.05216292,1.1813209,0.12468686,-0.70527315,0.11955749,-0.18705212,-0.10606472,-0.12951766,-0.29088902,0.61073166,-0.0726407,-0.11036659,-0.269946,0.49318153,211,30,Sequential LSTM
-0.00750236,-0.034757484,-0.06379178,0.017181624,0.12151201,-0.2020548,-0.06914264,0.14314602,-0.8161324,0.50696295,0.32694095,-0.18464506,-0.20152602,0.3231739,-0.03248689,-0.076569654,0.050928645,0.18851988,0.1371284,-0.45843506,0.1767891,-0.069664285,0.1216107,-0.117047116,-0.015651599,0.75745237,0.05618071,-0.07762299,-0.19637012,0.6958732,212,30,Sequential LSTM
0.10993146,-0.085867144,0.2180146,-0.07576463,0.23848316,-0.065379135,-0.16443028,0.5419805,-0.45077994,0.7730451,-0.26446643,-0.0839423,-0.528914,-0.5608166,0.28075552,-0.10300123,0.3723794,1.079426,0.023113023,-0.99346346,0.1835375,-0.39556915,-0.20083341,-0.19247422,-0.003630378,-0.608317,-0.05039279,-0.03845681,1.4864302,0.5594024,213,30,Sequential LSTM
0.0039532636,0.017006341,-0.085549384,0.007002158,0.031248594,0.176988,0.013444308,0.015762173,-0.62591404,0.1688759,0.24028172,-0.10807759,-0.03511366,-0.399721,0.15526798,0.03371773,1.0243287,-1.614891,0.10513509,-0.047924336,0.33073252,-0.28953034,0.21404816,0.14209937,0.23329498,0.781462,0.056926478,-0.067927435,0.5399417,-0.01686892,214,30,Sequential LSTM
0.11080673,-0.015324904,0.009606148,-0.021479499,0.1206323,-0.080694064,-0.094163015,0.13263744,-0.19920164,0.44326705,0.45308816,-0.316438,-0.39896217,0.79189295,-0.26844195,-0.039881174,0.71685594,-0.06461518,0.10607071,-0.34887505,0.28628802,-0.2147769,0.20190537,-0.15476409,-0.032039724,-0.11108123,-0.0057431054,0.067171246,-0.40388602,0.33014593,215,30,Sequential LSTM
0.26609465,0.008404649,0.6359283,-0.05475248,0.45341614,0.4060903,-0.07049504,0.17591996,-0.90292287,-0.2363902,-0.23998055,-0.44207612,-0.8201496,0.2938203,-0.30926177,-0.023604743,0.09180819,-0.023268178,0.05164154,0.19420037,0.06694926,-0.38013065,0.21873933,-0.17278159,-0.05029825,0.6390597,-0.20436117,-0.1220333,1.0761737,0.4742603,216,30,Sequential LSTM
