Day,Actual_Returns,VaR_1_percent,VaR_5_percent,VaR_10_percent,Portfolio_Volatility,N_Assets,Model
116,-0.06195845,5.499792,3.8575253,2.982132,2.4115515,2,Sequential LSTM
117,2.4179373,4.07051,2.835725,2.1775367,1.813192,2,Sequential LSTM
118,-1.6778865,4.4372625,3.1562629,2.4734392,1.8810577,2,Sequential LSTM
119,2.4160752,4.05034,2.7899826,2.118161,1.8507466,2,Sequential LSTM
120,-2.3386567,7.1110444,5.360329,4.4271283,2.5707996,2,Sequential LSTM
121,-6.0893703,5.7654066,4.453167,3.7536914,1.9269302,2,Sequential LSTM
122,-0.5448357,7.7071795,5.843451,4.85001,2.7367518,2,Sequential LSTM
123,-2.2886984,5.292143,3.738592,2.9104896,2.2812786,2,Sequential LSTM
124,-9.60952,7.4075775,5.614815,4.6592016,2.6325462,2,Sequential LSTM
125,0.9677525,7.5175586,5.7349153,4.7846947,2.6176865,2,Sequential LSTM
126,-9.134386,6.1170387,4.421419,3.517586,2.4898984,2,Sequential LSTM
127,3.193304,7.569602,5.764677,4.802579,2.6504047,2,Sequential LSTM
128,-8.968324,5.2492037,3.7645097,2.9731085,2.1801684,2,Sequential LSTM
129,-3.4627247,6.93799,5.4210143,4.6124067,2.2275708,2,Sequential LSTM
130,0.2595686,4.6812086,3.2327673,2.4606898,2.1269348,2,Sequential LSTM
131,-6.799299,3.3160963,2.3014283,1.7605709,1.4899668,2,Sequential LSTM
132,6.5437193,6.6730514,5.218114,4.4425774,2.136469,2,Sequential LSTM
133,6.361446,6.3304734,4.589489,3.661472,2.5565147,2,Sequential LSTM
134,3.5898695,6.05305,4.374993,3.4805222,2.4641066,2,Sequential LSTM
135,-4.203021,5.3484163,3.8390079,3.0344334,2.216458,2,Sequential LSTM
136,8.85978,6.9801083,5.372743,4.5159535,2.360299,2,Sequential LSTM
137,-2.70045,6.30588,4.5588274,3.627579,2.5654242,2,Sequential LSTM
138,4.882877,5.3276997,4.1025667,3.449523,1.7990203,2,Sequential LSTM
139,-3.1686249,6.299271,4.6047316,3.7014756,2.4883094,2,Sequential LSTM
140,-1.7743711,4.9222336,3.4117548,2.6066089,2.2180307,2,Sequential LSTM
141,5.347832,6.284182,4.8142815,4.0307665,2.158445,2,Sequential LSTM
142,0.39615977,5.987091,4.3272066,3.4424229,2.437421,2,Sequential LSTM
143,-1.1068693,4.251118,2.9813461,2.304508,1.8645695,2,Sequential LSTM
144,5.7850084,3.8322296,2.6449003,2.0120075,1.7435074,2,Sequential LSTM
145,1.1389714,5.669079,4.05773,3.1988173,2.3661506,2,Sequential LSTM
146,2.2567987,4.4209247,3.2195523,2.5791736,1.7641306,2,Sequential LSTM
147,-1.9068918,4.3850365,3.100951,2.4164839,1.8855872,2,Sequential LSTM
148,-1.3680528,5.2711763,4.0520864,3.4022627,1.790146,2,Sequential LSTM
149,2.306978,4.142563,3.0315595,2.4393506,1.631429,2,Sequential LSTM
150,-2.1626837,4.2762804,3.0228522,2.3547254,1.8405685,2,Sequential LSTM
151,-3.9382355,4.2842383,2.9580228,2.251099,1.9474494,2,Sequential LSTM
152,-0.12104487,5.6750593,4.3860183,3.6989074,1.8928652,2,Sequential LSTM
153,1.52839,4.527619,3.1745574,2.453322,1.9868731,2,Sequential LSTM
154,0.5236921,5.4357014,4.0166306,3.2602093,2.0838032,2,Sequential LSTM
155,2.3361864,7.4313684,5.5878844,4.6052346,2.7070255,2,Sequential LSTM
156,-0.57316065,5.214523,3.739373,2.9530587,2.1661532,2,Sequential LSTM
157,2.049617,4.4226356,3.0819938,2.367379,1.9686346,2,Sequential LSTM
158,3.3004086,5.3734574,3.860308,3.0537395,2.2219508,2,Sequential LSTM
159,-6.5520267,6.0463853,4.430211,3.568727,2.3732355,2,Sequential LSTM
160,0.9444831,6.172495,4.5298033,3.6541796,2.412179,2,Sequential LSTM
161,2.2548606,3.7857723,2.7487116,2.1959176,1.5228493,2,Sequential LSTM
162,-0.70889556,4.372084,3.091536,2.4089534,1.8803939,2,Sequential LSTM
163,0.44830555,5.2416325,3.9691315,3.290838,1.8685777,2,Sequential LSTM
164,1.2502005,6.479689,4.869807,4.011675,2.3639977,2,Sequential LSTM
165,0.7836735,5.1646748,3.6968927,2.9145064,2.155335,2,Sequential LSTM
166,-0.6072309,5.205505,3.896228,3.1983314,1.9225802,2,Sequential LSTM
167,-0.01057208,4.0745363,3.0550551,2.511633,1.4970336,2,Sequential LSTM
168,-3.2113683,5.3854523,4.0551734,3.3460813,1.9534202,2,Sequential LSTM
169,1.4320313,4.536648,3.1290708,2.3787773,2.0669262,2,Sequential LSTM
170,2.3980258,3.90252,2.787031,2.1924314,1.6380159,2,Sequential LSTM
171,3.6232595,5.403484,3.8822186,3.0713232,2.2338684,2,Sequential LSTM
172,0.5756871,5.0001974,3.582163,2.826295,2.0822809,2,Sequential LSTM
173,-1.3379208,3.7029243,2.5739093,1.9720997,1.6578772,2,Sequential LSTM
174,-1.8806071,3.7679348,2.592012,1.9651974,1.7267597,2,Sequential LSTM
175,7.1377654,4.1610107,2.9087124,2.2411876,1.8389107,2,Sequential LSTM
176,-1.4653254,6.161651,4.4562154,3.5471509,2.504312,2,Sequential LSTM
177,3.333703,3.7564628,2.5855563,1.9614167,1.7193924,2,Sequential LSTM
178,-2.3805532,5.29073,3.8269284,3.0466638,2.1494877,2,Sequential LSTM
179,3.680781,4.648349,3.2803073,2.5510876,2.0088718,2,Sequential LSTM
180,1.405033,5.0503736,3.5907698,2.8127422,2.1433249,2,Sequential LSTM
181,2.1814437,5.172021,3.7006867,2.9164047,2.1605515,2,Sequential LSTM
182,1.9092747,5.441712,3.9126089,3.0975373,2.2453797,2,Sequential LSTM
183,0.42635578,4.259349,3.043701,2.3957136,1.7850909,2,Sequential LSTM
184,-0.34542003,4.1800365,2.9126213,2.2370393,1.8611072,2,Sequential LSTM
185,2.7172394,4.100794,2.8497262,2.1828573,1.8371044,2,Sequential LSTM
186,0.18526463,4.5235815,3.2113984,2.5119517,1.9268476,2,Sequential LSTM
187,-3.850077,5.023193,3.7630203,3.0912988,1.8504735,2,Sequential LSTM
188,-3.6948097,7.4825597,5.689477,4.733693,2.6330128,2,Sequential LSTM
189,-1.8156857,5.0232835,3.5326476,2.7380798,2.1888921,2,Sequential LSTM
190,3.8584344,5.7224193,4.4015775,3.6975176,1.9395615,2,Sequential LSTM
191,1.8059028,5.055416,3.5901542,2.8091125,2.1516314,2,Sequential LSTM
192,-1.6028787,4.0745316,2.8760526,2.2372167,1.7598789,2,Sequential LSTM
193,-0.099009864,4.3280983,3.1732025,2.5575972,1.695883,2,Sequential LSTM
194,0.56630707,3.1706452,2.2554388,1.7675972,1.3439162,2,Sequential LSTM
195,1.0499675,3.470486,2.4176197,1.8564005,1.5460587,2,Sequential LSTM
196,-0.59755033,3.9347467,2.760575,2.1346965,1.7241861,2,Sequential LSTM
197,-3.366482,5.9038105,4.462601,3.6943781,2.1163135,2,Sequential LSTM
198,2.289097,4.5766816,3.1535428,2.3949533,2.089779,2,Sequential LSTM
199,-1.5058305,6.6917796,4.982219,4.070956,2.5103655,2,Sequential LSTM
200,2.2977169,4.0936556,2.8380353,2.1687396,1.8437889,2,Sequential LSTM
201,1.1627272,4.886278,3.5355859,2.815613,1.9833956,2,Sequential LSTM
202,1.6282928,4.633621,3.276821,2.5535924,1.992365,2,Sequential LSTM
203,0.7550018,3.902789,2.7624784,2.1546474,1.6744659,2,Sequential LSTM
204,-0.22936323,4.4432054,3.1240952,2.4209564,1.937022,2,Sequential LSTM
