Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Day,N_Assets,Model
-0.038617905,-0.15918256,-0.47893715,-0.086267814,0.01866344,-0.45862344,-0.13886859,0.86826235,-0.48216385,1.9557352,181,10,Sequential RNN
-0.06138127,-0.38889465,-0.6377691,-0.23715475,0.038704235,-0.46044335,-0.36191165,1.9643167,-0.46345258,1.6079859,182,10,Sequential RNN
-0.074998446,-0.021032881,-0.59332865,-0.047803756,0.19661161,-0.35605013,0.10269376,0.21510227,-0.48442498,2.0632317,183,10,Sequential RNN
-0.04364276,-0.34437162,-0.56185645,-0.22808203,0.052073263,-0.4420845,-0.32269263,1.6806536,-0.55838513,1.7683879,184,10,Sequential RNN
-0.06334212,-0.1884062,-0.46796212,-0.17010315,0.33643597,0.3024101,-0.16420965,1.0247908,-0.7613808,1.1517669,185,10,Sequential RNN
-0.045608368,-0.0021213132,-0.39227772,0.00039804098,0.043271903,-0.3759553,-0.013645585,0.115163,-0.19904627,1.8698219,186,10,Sequential RNN
-0.03806046,-0.16256689,-0.5185932,-0.14513353,0.126082,-0.67636794,-0.13163197,0.6816287,0.8219849,1.0426586,187,10,Sequential RNN
0.115026884,-0.078596085,0.23486166,-0.064467736,0.39199615,1.5467098,0.3389563,-0.94987917,0.21938562,-0.7539929,188,10,Sequential RNN
-0.03073373,0.07305076,-0.37256062,0.062242866,-0.013540346,-0.43791988,0.0721565,-0.17480576,-0.32170662,2.143817,189,10,Sequential RNN
0.12979683,-0.0746669,-0.48741,-0.10191155,0.17096198,-0.34050006,-0.078350484,0.4384343,-0.39748502,1.741131,190,10,Sequential RNN
-0.033725012,0.16532196,-0.23898834,0.13196489,0.08725797,-0.22571592,0.31836486,-0.5484549,-0.1962051,1.5401797,191,10,Sequential RNN
-0.024401262,-0.021292567,-0.3643588,0.00013203491,0.0065066093,-0.48327297,-0.024570782,0.22497056,-0.28284645,1.9691339,192,10,Sequential RNN
0.12229755,-0.0933881,-0.41271007,-0.024128264,0.09007768,-0.67036766,-0.07437579,-0.0007919879,1.8751504,0.18823637,193,10,Sequential RNN
-0.031824876,-0.0752874,-0.41263154,-0.03825439,0.022478666,-0.45198485,-0.07799404,0.4650626,-0.25843114,1.858867,194,10,Sequential RNN
-0.080355465,-0.31731567,-0.9460923,-0.08775264,0.2910598,-0.31447944,-0.22891621,1.2022485,-0.038602,1.5202053,195,10,Sequential RNN
-0.011741846,0.033998534,-0.29503444,0.022836125,-0.015696933,-0.4205636,0.013696619,-0.012888477,-0.17879282,1.8641874,196,10,Sequential RNN
-0.17205627,0.4633729,0.6171558,0.47124404,0.3103158,-0.4409047,0.8455345,-2.918267,1.4207896,0.40281633,197,10,Sequential RNN
-0.03967616,-0.19196242,-0.5509144,-0.13462242,0.09038604,-0.4522814,-0.20120203,1.1274244,-0.4765982,1.8294467,198,10,Sequential RNN
-0.15650752,0.14173472,0.6450126,0.058668055,0.67305464,-0.119784795,0.24935824,-1.1347197,0.83003753,-0.18685353,199,10,Sequential RNN
-0.07940959,-0.29795873,-0.63091224,-0.17934567,0.06743649,-0.5273832,-0.31582528,1.63656,-0.501342,1.8281808,200,10,Sequential RNN
-0.057481464,-0.24177648,-0.40314448,-0.33462375,0.17768855,-0.27024132,-0.3859595,1.7779346,-0.35971078,1.0973144,201,10,Sequential RNN
-0.019288262,-0.010183351,-0.3482412,0.009409805,-0.0022032731,-0.38425103,-0.004465562,0.12592097,-0.35416195,1.9874637,202,10,Sequential RNN
-0.012956207,-0.0762628,-0.38382107,-0.023616636,-0.0072268737,-0.6470673,-0.050474454,0.32967627,0.015801266,1.8559477,203,10,Sequential RNN
-0.022376413,-0.14077458,-0.3399085,-0.07385992,0.013157744,-0.5826477,-0.093176425,0.5884283,-0.014468586,1.665626,204,10,Sequential RNN
-0.09560141,0.309358,0.65735084,0.18840545,0.04883232,-0.54608226,0.32130477,-1.4881701,0.7381869,0.8664148,205,10,Sequential RNN
-0.019993015,-0.03780284,-0.44835666,-0.010100988,0.024896901,-0.5085817,-0.03110543,0.2617966,-0.35554653,2.1247933,206,10,Sequential RNN
-0.016366858,-0.2988301,-0.52779865,-0.12791383,0.0152258435,-0.78095925,-0.13004836,1.2552489,0.2782489,1.3331932,207,10,Sequential RNN
0.013066915,0.20011273,-0.053658552,0.36142284,0.44597146,0.1747385,0.4107361,-0.9682088,-0.14000459,0.5558231,208,10,Sequential RNN
-0.027659282,-0.061791398,-0.37931892,-0.051537313,0.036177352,-0.2673179,-0.053756066,0.43262035,-0.268165,1.6407483,209,10,Sequential RNN
-0.0062266146,-0.07041726,-0.6586451,-0.047765322,0.39822438,-0.41750625,-0.15839626,0.51008457,-0.20303003,1.6536775,210,10,Sequential RNN
-0.05646242,0.03866545,-0.33573818,0.040784396,0.13016167,-0.06460539,0.10954297,-0.1484069,-0.49046177,1.7765203,211,10,Sequential RNN
-0.10642412,0.15316612,0.29175293,-0.06181228,0.9803041,0.24589945,0.45920458,-1.1496823,-0.06035213,0.24794313,212,10,Sequential RNN
-0.028336754,-0.118596286,-0.57254845,-0.039033033,-0.0028387352,-0.66987526,-0.08153744,0.58107305,-0.2712541,2.202947,213,10,Sequential RNN
-0.026101643,0.017311947,-0.43980843,0.049650837,0.03790118,-0.9071108,0.040540174,-0.3703833,0.87219965,1.725801,214,10,Sequential RNN
-0.11910765,-0.104098216,-0.36615142,-0.12984379,0.39819252,0.38785937,0.1931219,0.39804685,-0.6936196,1.0355997,215,10,Sequential RNN
-0.15714587,0.14110154,-0.10538376,0.33772838,0.32635888,0.31913576,0.3932826,-0.9521457,-0.50530523,1.2023741,216,10,Sequential RNN
0.13104399,0.083585635,-0.30278474,0.042370394,0.20566143,0.25513157,0.50873286,-0.7455583,-0.23544106,1.0572581,217,10,Sequential RNN
-0.16783051,-0.05442129,-0.2620362,-0.16508342,1.0514907,0.013408457,-0.058076773,0.23343875,-0.24826124,0.6573715,218,10,Sequential RNN
-0.030473208,-0.020361532,-0.5083181,0.055642605,0.024963308,-0.65480876,-0.007603239,0.057862077,-0.028844493,2.1119416,219,10,Sequential RNN
-0.0072547807,0.015451092,-0.3686518,0.048701663,-0.013544978,-0.36846015,0.057517033,0.114182875,-0.3538952,1.8759542,220,10,Sequential RNN
-0.088792525,-0.26199615,-0.71845376,-0.05214197,0.024188705,-0.5341308,-0.25973362,1.3958806,-0.56487364,2.0600533,221,10,Sequential RNN
-0.06700326,-0.0009343058,-0.43034795,0.025319912,0.46575004,-0.49488068,-0.035788678,-0.027479714,0.32980084,1.2355641,222,10,Sequential RNN
-0.00879235,0.34044993,0.0042565595,0.863078,0.036138315,-0.15073124,0.33108157,-1.4166728,0.4770614,0.5241307,223,10,Sequential RNN
0.027514838,-0.1279555,-0.44688374,-0.1737422,0.22717819,-0.5105763,-0.13412024,0.6266098,1.0535235,0.45845184,224,10,Sequential RNN
0.01873554,-0.0999299,-0.51694393,-0.09994918,0.071054064,-0.44934165,-0.1325753,0.6278296,-0.24160928,1.8227303,225,10,Sequential RNN
-0.034995142,-0.0798486,-0.58847743,-0.020391952,-0.012786747,-0.6139485,-0.08177438,0.5162762,-0.28118932,2.197136,226,10,Sequential RNN
-0.14379865,0.18871595,-0.020289496,1.0501925,0.25292957,-0.10538058,0.10420288,-1.0286342,0.35221463,0.34984744,227,10,Sequential RNN
0.09604056,0.15356518,-0.16251777,0.0397043,0.61897606,-0.05909716,0.29010326,-0.67626846,-0.08938877,0.78888273,228,10,Sequential RNN
-0.044348564,0.009882193,-0.29188612,0.04431645,0.25171286,0.25339004,0.11662015,-0.07137939,-0.48736173,1.2190545,229,10,Sequential RNN
-0.08694444,-0.09340187,-0.4536927,-0.13039455,0.3154702,-0.40432107,-0.08912741,0.5759161,-0.15851992,1.5250154,230,10,Sequential RNN
-0.019301696,-0.040810723,-0.38725904,-0.031166889,0.099837,-0.51871294,-0.06003751,0.25712422,0.08871542,1.6116126,231,10,Sequential RNN
-0.03415198,-0.20093483,-0.5596015,-0.13930319,0.04616106,-0.6223184,-0.15094544,1.0690588,-0.02350918,1.6155446,232,10,Sequential RNN
-0.022487639,-0.21976505,-0.5418988,-0.21494792,0.13674434,-0.3106282,-0.26896602,1.4297563,-0.5140375,1.52623,233,10,Sequential RNN
0.025778359,-0.18783243,-0.51340216,-0.136974,0.004645747,-0.82529444,-0.16057101,0.8093357,0.6713761,1.3129386,234,10,Sequential RNN
-0.026746374,-0.19718206,-0.38587952,-0.07570223,0.03375851,-0.4896739,-0.13181844,1.0029619,-0.24161674,1.511899,235,10,Sequential RNN
0.055105127,0.22237417,-0.16527869,0.54130137,0.21760681,0.09209375,0.62519306,-1.6173851,0.18747854,0.84151083,236,10,Sequential RNN
0.01747939,-0.22483213,-0.6152165,-0.19374764,0.43147764,-0.38757932,-0.19920692,1.018528,-0.31126398,1.4643615,237,10,Sequential RNN
-0.034080338,0.13317996,-0.32950726,0.2781476,0.012564888,-0.5501629,0.064371616,-0.48753443,0.21095844,1.7020624,238,10,Sequential RNN
-0.06472879,-0.45083505,-0.39439595,-0.47857,0.08135262,-0.20735589,-0.49729523,2.9867468,-0.42965552,0.45473707,239,10,Sequential RNN
-0.0512227,0.06762429,-0.4356126,0.2925664,0.14141156,-0.48421332,0.027555866,-0.3327599,0.031328693,1.7433215,240,10,Sequential RNN
-0.017524766,-0.036323704,-0.33521295,0.049689565,0.121598415,-0.75065154,-0.023726188,-0.15236498,1.5596094,0.5849066,241,10,Sequential RNN
0.017920684,-0.06704566,-0.30750218,-0.07937979,0.07669303,-0.30572504,-0.10376674,0.49347335,-0.35758868,1.6329209,242,10,Sequential RNN
-0.04769747,0.042086,-0.39157572,0.15679067,0.028501512,-0.26917577,0.064641364,-0.09743739,-0.42580104,1.9396679,243,10,Sequential RNN
-0.03493407,0.17322125,-0.15627497,0.06784425,0.29696274,-0.5568854,0.269371,-0.9443983,0.61966854,1.2654246,244,10,Sequential RNN
-0.008416463,-0.005240767,-0.5032995,0.004387684,-0.021470854,-0.5532347,-0.021801013,0.16348135,-0.15103574,2.0966299,245,10,Sequential RNN
0.0110507645,-0.15377727,-0.54357463,-0.17878598,0.08140085,-0.3684602,-0.23027337,1.0501986,-0.4054531,1.7376742,246,10,Sequential RNN
-0.06968527,0.41600922,0.40539795,0.15766501,-0.047545448,-0.17816801,0.47370055,-1.1567664,0.17707506,0.8223172,247,10,Sequential RNN
-0.13191691,0.060219716,-0.124072134,0.0054327617,0.6229651,0.23474464,0.22920567,-0.42708918,-0.3939916,0.92450166,248,10,Sequential RNN
0.02322428,0.36834154,-0.2950346,0.20428905,-0.062586166,-0.5231114,0.47526467,-1.1764857,0.1750614,1.8110368,249,10,Sequential RNN
