Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,N_Assets,Model
0.029191647,-0.030970566,-0.57786316,-0.068987034,-0.06780918,0.6988918,-0.0070059304,0.251521,0.9711229,2.668188,-0.13060425,-0.09749525,0.030795692,0.18122035,-0.43243304,-0.06072937,-0.3730982,-0.58391225,-0.041110963,-1.5502316,0.10503242,0.017511325,0.0773313,-0.061455525,0.29539186,-0.20038982,-0.11973456,0.006187777,0.07144479,13,29,Sequential LSTM
-0.09268654,-0.030422252,-0.8251043,-0.12524478,-0.19589359,0.19495147,0.042047523,0.08008914,1.6477112,1.130204,-0.14165604,0.44896954,0.9036377,0.25354064,-0.07983897,-0.02751636,-0.31369907,-1.1759197,-0.116514355,-0.4176387,0.4216633,-0.008858292,-0.4095387,0.10589235,0.56044877,-0.98915756,-0.07892619,0.21913935,0.020319533,14,29,Sequential LSTM
-0.011830284,-0.06983161,-0.22768986,-0.17094924,-0.11120899,0.26878765,-0.046985682,0.28070134,2.1438155,0.17926967,-0.44927353,0.6891117,0.2779198,0.43563348,0.22612877,-0.05483375,-0.414182,0.6932755,-0.11134119,0.2819241,0.2420892,0.24266359,-0.5642786,0.3597255,0.16994298,-1.1113662,0.03857507,0.04586632,-2.2316592,15,29,Sequential LSTM
-0.1606123,-0.014237477,-0.70531213,-0.0690763,-0.24753307,-0.2576216,-0.020855855,0.019014835,0.3807283,-1.0671751,0.21505524,-0.32343495,1.2359253,-0.027893294,0.33751568,0.12808013,-0.928533,3.3210642,0.12218073,1.3706189,0.3074525,-0.053806618,0.20134076,-0.48516357,-0.15895559,0.04171259,-0.31585827,-0.22347552,-1.621144,16,29,Sequential LSTM
0.096904784,-0.06672416,-0.5465792,-0.07308465,-0.14491102,0.48062697,0.13257955,-0.12762937,1.2047061,2.14508,-0.80957365,0.4493181,0.5571455,-0.16799961,-0.368972,-0.12139946,-0.10457652,-0.7217556,-0.011677002,-1.9836452,0.6204474,-0.14280105,-0.5282964,0.26709825,-0.27385437,-1.1796613,-0.15206613,0.13454524,2.4367542,17,29,Sequential LSTM
0.053045437,-0.019463005,-0.28749076,0.0030911,0.02683946,0.6952331,0.01516023,0.09669717,0.74636734,3.161694,0.17700665,0.38789168,-0.5404648,0.04066222,-0.08781426,-0.021715377,-0.2746443,-0.98045385,0.09983274,-1.8229567,0.29887185,-0.02765401,-0.29034898,-0.036125638,0.3014124,-0.069057174,-0.10938926,0.040053092,-0.5762802,18,29,Sequential LSTM
-0.07368442,-0.043698583,-0.7954405,-0.12702209,-0.34180313,0.59727144,-0.02827728,0.110258244,1.646869,0.17443663,-0.7051943,0.4832949,1.4108558,0.32296687,0.37218624,-0.026372796,-1.3605248,3.5060716,-0.09453483,0.19890147,-0.09517795,0.19828358,-0.5799647,-0.024574775,-0.19049917,-0.26543292,-0.18090867,-0.30870524,-2.77958,19,29,Sequential LSTM
-0.052901886,-0.027461782,-0.3653854,0.16644551,0.016729856,1.5332384,-0.109333344,0.23112918,-1.6533959,0.22302693,-0.10193995,0.34161946,0.62571925,0.8180743,-0.001907255,0.039556034,-0.2826475,3.5136309,-0.18960829,-0.020917976,0.21526976,-0.3245058,-0.49018314,-0.61688286,0.031002667,1.8449482,-0.4929427,-0.6569384,-3.2134378,20,29,Sequential LSTM
-0.10703696,0.11034931,-1.0694692,-0.069667585,-0.29384515,0.24667856,-0.050528113,-0.20765291,2.1403785,-0.46749213,0.072315104,0.37649015,1.4032484,-1.1689909,0.36996225,0.15677072,-1.5744323,-1.6542543,-0.20272042,1.593206,0.16170378,0.32483327,-0.13976344,-0.021614917,0.64189917,0.3387717,-0.0849786,-0.022354431,0.19819388,21,29,Sequential LSTM
0.1075628,0.0900484,0.2514309,0.004914295,-0.2016301,1.3457632,0.35555094,-0.72658134,2.680668,0.5017948,-2.2774327,0.68445593,0.9140026,-0.24400403,-0.29109147,-0.03190969,-0.1566997,-0.06964052,-0.14876302,-0.45414215,-0.11826435,0.24456519,-0.5610391,0.8338171,0.008264564,-1.9755951,-0.18378972,0.30948335,0.108261116,22,29,Sequential LSTM
-0.23317376,0.017654648,-1.3185345,-0.12495062,-0.563915,-0.32682803,-0.06113693,-0.08226614,2.5288615,-0.981524,-0.5398529,-0.113031924,2.6019225,0.15774302,-0.040796213,0.06786737,-0.77414495,1.1809639,-0.3003823,1.4199317,0.50675094,-0.050666742,0.193255,0.232378,0.24285337,-1.5078946,-0.13946585,0.23345748,-1.2250751,23,29,Sequential LSTM
-0.09249225,0.028209738,-1.0188041,-0.07190915,-0.45296982,-0.72877747,0.012036874,-0.17987467,2.3933544,0.81705016,-0.24357851,-0.57207704,1.3218155,-0.66548324,0.26574582,0.049567636,0.13035087,0.53577197,0.3096508,-0.67406565,0.27083817,0.52619505,0.5900765,0.34460706,0.04370599,-2.3766868,0.21977362,0.7681084,-0.55014116,24,29,Sequential LSTM
-0.10857241,-0.04745946,-0.8678281,-0.07026338,-0.2848467,-0.14031279,-0.08847764,0.19378449,0.9388525,0.814037,-0.5587798,-0.6719578,1.4465557,1.7853043,-0.62562495,-0.08424813,0.5267503,0.8608365,0.25311884,-0.51952326,0.7517281,0.16063139,0.70963717,0.5739771,-0.08472208,-1.081012,-0.037320495,0.17473641,-2.919001,25,29,Sequential LSTM
-0.17765899,0.13967784,-1.2224461,0.03311418,-0.6179761,0.12499757,0.19058958,-0.78314614,2.18094,0.29071537,-0.80808663,0.87502396,2.5612633,-0.5555162,0.32754615,0.055247482,-0.4766607,-0.075286604,0.023059608,0.048639223,0.29834244,0.627305,-0.5507908,0.652864,0.17693031,-0.9877925,0.10156837,0.2797827,-1.732246,26,29,Sequential LSTM
-0.009473447,0.123906635,-0.21525213,-0.17209524,-0.2302408,0.97699463,0.035392154,-0.31038076,4.0596848,0.6478089,-0.005153252,-0.54785573,-0.15378608,0.061027717,0.094158456,0.1153594,-1.0319804,-0.70309776,0.49189177,0.6177623,0.49982235,0.3521983,0.9156206,0.029736929,0.14200711,-1.6689172,-0.19534096,0.19509321,-3.114891,27,29,Sequential LSTM
-0.03030979,0.18985519,-0.33739194,-0.017808674,-0.2693877,0.5625494,0.18183409,-0.5765698,2.4493697,0.4135234,-0.52300024,0.22266872,0.628055,-0.124754906,0.064288855,0.04714981,-0.5630356,-1.1255587,0.2631926,0.21461202,0.084485404,0.41090405,0.029652866,0.5195275,0.21879761,-0.71850103,0.013304319,0.16133887,-1.3887902,28,29,Sequential LSTM
-0.10065536,0.11222421,-0.5047627,0.0059663607,-0.26075864,1.0950545,0.25755063,-0.64521307,1.0867808,0.067649625,-0.82394636,-0.0042017447,1.3864344,1.4207476,-1.0253706,-0.043544732,0.22027887,-3.914685,0.116929285,0.43779424,0.6500851,0.36382404,0.37821746,0.77622217,0.06290993,0.029040234,-0.2508462,0.13246559,-0.026190134,29,29,Sequential LSTM
0.05680205,0.10538897,0.3375244,-0.1059194,-0.060152177,1.0950978,0.13403049,-0.2880512,3.3784788,0.7455746,-0.5696947,-0.07480395,-0.5185687,-0.36223006,0.069323085,0.009830646,-0.88241285,-2.1368558,0.12212978,-0.20466968,0.13903432,0.60282844,0.40762293,0.38625455,0.13771571,-0.91298586,-0.08999922,0.15509693,-0.6763891,30,29,Sequential LSTM
-0.11734676,0.202899,0.12027825,0.04795659,-0.081786975,0.9569839,0.3373905,-0.77627873,1.7344115,0.35944867,-0.2975227,-0.4384999,0.088732176,1.6390679,-0.66795695,0.20947136,-1.1647245,-3.7520263,0.20606697,0.38282377,0.5274012,0.8197261,0.82099044,0.41301033,-0.081365734,0.8186623,-0.018357951,-0.0448243,-1.244629,31,29,Sequential LSTM
-0.07946892,0.14543723,0.0435526,-0.058080096,-0.18276794,0.059173808,0.16679496,-0.5364691,3.8880253,0.28658563,-0.29569003,0.3286785,-0.11383458,-0.07741421,0.1653606,0.15990035,-0.97783875,-0.6232778,-0.052283034,0.23046848,0.40293625,0.44287792,-0.03269982,0.374826,0.19834743,-1.5338577,0.1857283,0.36887237,-1.883883,32,29,Sequential LSTM
-0.13599044,0.077269614,-0.6950557,0.047416285,-0.29031295,0.044475976,0.11211948,-0.5299318,0.60581934,0.03435441,-0.015568546,-0.66244507,1.3975421,1.3824551,-0.8456871,0.05523143,0.6811194,-2.1763632,0.27781713,0.21264037,0.36773664,0.5456843,0.95413804,0.32860497,-0.04978751,-0.5890374,0.06508188,0.25130254,-0.45062977,33,29,Sequential LSTM
-0.1029845,0.11541529,-0.6433446,-0.07370016,-0.36583245,-0.12145542,0.11171453,-0.42040145,3.0266125,0.92859435,-0.8208416,-0.7084105,1.1450211,-0.95680773,0.51066947,0.19369254,-0.21869278,-0.5291689,0.18283151,-0.28453362,0.40026432,0.5380412,1.0410644,0.6033389,0.21784553,-2.0948591,0.09585523,0.48690736,-1.2568346,34,29,Sequential LSTM
0.066469744,0.051168732,0.18644522,-0.02167506,0.124733016,0.9595015,0.31438762,-0.3581816,1.4951179,2.4718487,-0.5464403,-0.40938556,-0.71617997,0.51271164,-0.91443753,0.07146397,0.16351782,-1.851015,0.0015769716,-1.6049817,-0.0025837782,0.17267801,0.5834005,0.17155428,0.030405613,-1.0121788,-0.0677537,0.31011823,0.8177131,35,29,Sequential LSTM
-0.12760475,0.03461429,-0.5397913,-0.14199123,-0.27746937,0.91593283,-0.042319164,-0.011151688,2.6046433,0.24965695,0.20559792,0.2309968,0.48312446,0.37518212,-0.23686723,0.09487622,-0.66286296,-0.15260565,-0.117296524,0.60622346,0.20548886,0.22908787,0.017180096,-0.094049625,0.6786365,-0.81219184,-0.014737092,0.042732496,-2.7430363,36,29,Sequential LSTM
0.06693903,0.11755882,0.12205199,-0.042372804,0.069848925,0.3109351,0.0060918005,-0.20281939,0.5611965,0.3483516,0.053336088,-0.10461459,-0.3575879,0.6321684,-0.105280936,0.06358265,-0.1976351,-2.0628753,0.17629905,0.3143039,0.4803762,0.30608627,0.454634,0.39212826,0.3666736,0.74160576,0.1284585,-0.030108877,-1.6093321,37,29,Sequential LSTM
0.035775803,0.18484579,-0.08236432,-0.05315462,-0.08211069,0.29059735,0.17407744,-0.5925236,2.055787,0.5578354,-0.20555982,-0.66733706,-0.02728669,0.5733789,-0.6559322,0.13747807,-0.18739995,-3.0583594,0.24522473,0.14295721,0.114847906,0.7219729,0.96426886,0.38702306,-0.038261194,-0.9578722,0.14094499,0.30488944,0.57625616,38,29,Sequential LSTM
-0.15526661,0.017636983,-0.80355626,-0.113059305,-0.4147834,0.14086977,0.09853275,-0.30206072,2.9192612,0.3166316,-0.49811298,-0.65968823,1.4080118,-0.4645686,-0.0060329693,0.032801643,-0.17494106,0.052275166,0.12720314,-0.2865265,0.5194396,0.29589927,0.7807497,0.24938613,0.04124612,-2.0359755,-0.022813927,0.34590825,-0.40846688,39,29,Sequential LSTM
0.044740826,0.16823262,0.22270544,0.014256187,0.020962639,0.93891025,0.17449844,-0.5729295,1.00254,0.70644975,-0.10855527,-0.73288935,-0.37021813,1.0506274,-0.47105515,0.16708197,0.02822546,-2.9044082,0.442162,0.18598881,0.41719133,0.4932801,1.1919391,0.48429602,0.049072724,0.35216495,0.024032941,0.036307767,-2.05561,40,29,Sequential LSTM
0.057793595,0.08241445,-0.22201034,-0.15939099,-0.05321625,0.6585272,0.13755454,0.1074605,0.8993888,0.97186923,-0.36126992,-1.7710439,0.2283012,1.5135025,-1.3701702,-0.034765795,0.80622244,-2.6518006,-0.003670994,-0.9722476,0.26805922,-0.07402447,1.6821398,0.09759811,-0.34202012,-1.4598039,-0.1781811,0.013671867,3.1291142,41,29,Sequential LSTM
-0.18845038,0.08794111,-1.1906086,0.17592299,-0.43731934,-0.5648999,0.4866769,-0.77906394,-1.098707,-0.39555767,-0.7924439,0.028443456,3.0317101,-1.7116169,1.1432804,-0.0077434536,-0.9408961,0.23819473,0.053282034,-0.063141815,0.2054166,-0.00063623337,-0.17385389,0.26877412,-0.19136748,1.6232692,0.003161618,-0.20730522,2.3975377,42,29,Sequential LSTM
-0.024114411,0.09532347,-0.041158058,0.03220228,-0.115008146,0.66494423,0.37370455,-0.5256649,1.680206,0.51119673,-0.5879883,-0.49085274,0.23163599,0.61025757,-0.91730964,-0.02133981,0.21499422,-1.997504,0.0063888063,-0.36295116,-0.056322467,0.22203818,0.5463907,0.21323918,-0.075235434,-1.3626355,-0.10074547,0.27404603,2.0022619,43,29,Sequential LSTM
-0.2739728,0.2079551,-2.4650078,0.16900487,-0.9367204,-0.24086419,0.44555333,-1.4259918,1.6778051,1.4006271,0.7033368,-0.3287067,3.3661878,0.46367177,0.22623366,-0.14698772,-0.36882922,-0.5692956,0.42493716,-1.0097691,0.9215848,0.6503403,0.4889855,0.19121675,-0.06773705,-0.57942116,0.4483501,0.02594023,-2.3984282,44,29,Sequential LSTM
-0.14557959,0.23673679,-1.0944718,0.19313726,-0.6477651,0.0101032555,0.28340137,-1.0706872,2.4716733,0.49412078,-0.9787195,0.48154676,2.2189965,-0.3445606,0.24113224,0.073544614,-0.13126138,-2.1157043,0.3596194,0.09571407,0.37027872,1.0020587,-0.0110669,1.1115234,0.45614895,-1.3387872,0.24848768,0.40924034,-1.8788604,45,29,Sequential LSTM
-0.27106935,0.055055495,-0.86236906,-0.028075723,-0.31000897,-0.12128058,-0.05117016,-0.09434791,0.1329829,-0.99741715,0.08408856,-0.8522729,1.6782674,1.0272843,-0.19944945,0.03851612,0.39083806,-0.2775055,0.47914088,2.125113,0.3906742,0.22366229,0.94856924,0.22576503,-0.055884432,-0.0723228,0.015089786,0.08485775,-2.7067313,46,29,Sequential LSTM
0.057621535,0.06640781,0.22826572,-0.09879814,-0.07296751,0.4198047,0.23699121,-0.37461713,2.794317,1.1289629,-0.800705,-0.96790034,-0.24833426,-0.57860917,0.09772736,0.10110246,0.08658539,-0.36333764,0.25795716,-1.0569293,0.29430255,0.36348987,1.1579157,0.35758728,-0.15245306,-2.1171525,-0.06615225,0.49369428,-0.24477577,47,29,Sequential LSTM
-0.06431004,0.01974333,-0.6326763,-0.11837678,-0.36004832,-0.16056019,0.24247505,-0.3387908,1.6287949,-0.2243463,-0.86360526,-0.9413021,1.6464057,-0.36914936,0.11724487,0.033277243,0.18341793,1.9049145,0.15006167,-0.15770823,-0.08864579,0.051256757,0.80504054,0.21355838,-0.3142685,-1.7660115,0.007864295,0.35595095,0.03979366,48,29,Sequential LSTM
-0.11427675,0.1335405,-1.305304,0.013078094,-0.5879111,0.58246195,0.22017173,-0.71856856,1.0183184,0.016253427,-0.8495996,0.49087209,3.0304537,0.46067256,-0.12798674,-0.0853906,-0.63809425,-0.9231875,0.035123605,0.26746538,0.1548274,0.3267023,-0.3618145,0.5518996,0.02214219,0.24040745,-0.0027414823,-0.09847883,-0.7510366,49,29,Sequential LSTM
-0.075550936,0.15704268,-0.79679406,0.095126554,-0.20516703,0.44450283,0.2031337,-0.6262738,-1.2124207,-0.6901129,-0.43183658,-0.8798925,2.3262725,0.50732994,-0.44418585,0.017523438,-0.58806795,-0.5984197,0.20686205,0.7081806,-0.20293704,-0.1121397,0.69407845,-0.025063701,-0.23914155,2.018716,-0.3468858,-0.17309916,1.2692199,50,29,Sequential LSTM
0.07067246,0.19934218,0.27173808,0.0054325378,-0.15120094,0.36854675,0.42177686,-0.8882348,2.6853783,0.28904477,-0.9977673,-0.6941169,0.072509974,-0.8574166,0.4584609,0.30788195,-0.68562424,1.7143009,0.26713324,-0.15266769,0.2095882,0.30401763,0.78340894,0.15563822,-0.1990555,-1.6281863,-0.18968539,0.33345935,-1.4743766,51,29,Sequential LSTM
-0.04018137,0.05954803,-0.047129884,-0.07319142,-0.12514463,0.06318685,-0.019649621,-0.1794926,2.1141546,0.047078997,-0.1740957,-0.6075114,0.08028202,1.5112041,-0.099897936,0.028953612,-0.093357995,0.80618155,0.0482774,0.4413266,0.6379393,0.023218684,0.8942825,0.24719086,0.1101268,-1.1741639,-0.078252345,0.21062857,-3.6115134,52,29,Sequential LSTM
-0.0043194466,0.060927205,-0.63953835,-0.08568461,-0.26098937,-0.35707587,0.005503619,-0.031321958,2.1054056,1.4792308,-0.13035397,-1.3412809,0.50995916,-0.46441832,0.22052927,0.007997037,-0.2058482,-0.8767743,0.16946532,-1.2396963,0.7156607,0.32435673,1.5433013,0.18723364,-0.018405985,-1.6284043,0.042211283,0.21279486,0.6995348,53,29,Sequential LSTM
0.15551576,-0.030429406,0.61727446,-0.023504777,0.20586428,0.52689624,-0.007659179,0.25340095,0.75026655,1.295903,-0.47071907,-0.916487,-1.1203285,0.92298317,-0.031922556,0.07661791,0.53744125,3.021864,0.05990568,-1.0458817,0.7830405,-0.053275455,1.1092963,0.019479565,0.074562386,-1.104933,-0.3482405,0.075047605,-4.3319774,54,29,Sequential LSTM
-0.20784353,0.06905648,-0.91018367,0.34184363,-0.3963732,-0.04881872,0.48939407,-0.91272247,-1.0237702,-0.6823352,-1.2469769,0.9743154,3.0449197,-0.12076838,-0.042294573,-0.0359972,-0.44300783,1.5397522,-0.31411666,0.13252135,0.120537765,-0.19115852,-1.0111783,0.2313571,-0.16784462,0.83542323,-0.1484262,-0.14906858,1.2737646,55,29,Sequential LSTM
0.04992768,0.1404775,0.19224483,0.033336457,0.015685124,0.33444646,0.25211838,-0.5126482,1.4941726,0.45582825,-0.7250623,-0.30954677,0.040448047,-0.10753152,-0.26257512,0.065389,-0.37666595,-2.8280509,0.045348138,-0.076159135,0.0658712,0.16097027,0.53566545,0.5572734,0.5802298,-0.37711075,-0.024948077,0.34025863,1.2406083,56,29,Sequential LSTM
-0.063135244,0.19352818,-0.42549336,0.13132216,-0.18660928,0.27175325,0.3927426,-0.7816262,0.42416894,0.58549875,-1.9767973,1.1161262,1.9144089,-0.1929604,-0.120472565,0.054239046,-0.16679212,0.23740543,-0.39018396,-0.47638255,0.19051701,0.09085092,-0.97156954,0.92318183,0.82168096,-0.31374493,0.01182386,0.024968132,-0.31844887,57,29,Sequential LSTM
-0.2132922,0.020261882,-1.0824413,-0.02965402,-0.4289069,0.40041175,0.085550636,-0.30158588,0.1952905,-1.2726957,-1.198659,0.6309292,3.2056594,1.1534594,-0.64420706,0.06362874,-0.5137687,1.2807546,-0.12902994,1.3586168,-0.06422532,-0.10956468,-0.9630513,0.1971293,-0.18392691,0.13855527,-0.13412607,-0.19707721,-0.26403546,58,29,Sequential LSTM
