Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Day,N_Assets,Model
0.16943648,0.14884377,-0.0718009,0.16636606,0.58715457,149,5,BNN-DCC-GARCH
0.39644304,0.42695448,-0.22322497,-0.3602177,0.7600451,150,5,BNN-DCC-GARCH
-0.2272576,0.678036,-0.161865,0.009039272,0.70204735,151,5,BNN-DCC-GARCH
-0.6674893,0.32678655,0.044945452,0.8280301,0.46772718,152,5,BNN-DCC-GARCH
0.2199985,-0.15448074,0.010692752,0.4377797,0.4860098,153,5,BNN-DCC-GARCH
0.2100759,0.1536063,-0.08402895,0.120384164,0.5999626,154,5,BNN-DCC-GARCH
0.37373385,0.024800468,-0.072870634,0.09007323,0.5842631,155,5,BNN-DCC-GARCH
0.976283,-0.0979333,-0.22551027,-0.3931802,0.7403407,156,5,BNN-DCC-GARCH
0.2579208,0.11061048,-0.0941476,0.11714614,0.60847014,157,5,BNN-DCC-GARCH
0.22847156,-0.023790251,-0.03055076,0.29011488,0.53575456,158,5,BNN-DCC-GARCH
0.25938854,0.038864452,-0.054112837,0.19093797,0.56492186,159,5,BNN-DCC-GARCH
-0.7753453,-0.17187409,0.24139562,1.4660907,0.23973313,160,5,BNN-DCC-GARCH
-0.56548685,0.19618942,0.07766502,0.86255515,0.42907724,161,5,BNN-DCC-GARCH
-0.3674812,0.22172737,0.025941165,0.6359928,0.48381987,162,5,BNN-DCC-GARCH
0.04507202,0.23257983,-0.06937127,0.2039819,0.5877375,163,5,BNN-DCC-GARCH
0.27111742,0.013574082,-0.04526983,0.20646413,0.5541142,164,5,BNN-DCC-GARCH
0.4740021,-0.40380794,0.038052864,0.4437434,0.44800958,165,5,BNN-DCC-GARCH
0.48466682,-0.25907442,-0.008969373,0.27745765,0.50591934,166,5,BNN-DCC-GARCH
0.29341477,-0.017926082,-0.04279589,0.21692394,0.55038327,167,5,BNN-DCC-GARCH
0.24008045,0.09919794,-0.06617655,0.14638865,0.58050954,168,5,BNN-DCC-GARCH
-0.03384647,0.24837662,-0.05636067,0.2669117,0.5749188,169,5,BNN-DCC-GARCH
0.034108143,0.2171659,-0.06095458,0.23138182,0.5782987,170,5,BNN-DCC-GARCH
0.14140813,-0.061457682,0.003282792,0.41989863,0.49686813,171,5,BNN-DCC-GARCH
0.1641338,0.19504708,-0.09247434,0.122834146,0.6104593,172,5,BNN-DCC-GARCH
0.26158985,0.07423796,-0.07448511,0.15208514,0.5865722,173,5,BNN-DCC-GARCH
0.11804036,0.16785815,-0.06672577,0.19781862,0.58300865,174,5,BNN-DCC-GARCH
-0.029013373,0.26249543,-0.0642489,0.24772564,0.5830412,175,5,BNN-DCC-GARCH
-0.9028241,-0.18550593,0.3054425,1.6184072,0.16448033,176,5,BNN-DCC-GARCH
-0.7886959,-0.078337125,0.21947691,1.3863816,0.26117447,177,5,BNN-DCC-GARCH
-0.28883654,0.071086966,0.057068434,0.71538365,0.4452975,178,5,BNN-DCC-GARCH
-0.19829015,0.118106686,0.023108786,0.57321334,0.48386136,179,5,BNN-DCC-GARCH
-0.21015817,0.61036134,-0.15822355,0.062962264,0.69505817,180,5,BNN-DCC-GARCH
0.2630106,0.029244624,-0.06260385,0.19839336,0.57195526,181,5,BNN-DCC-GARCH
0.6200092,-0.0048014103,-0.123751156,-0.13014488,0.63868827,182,5,BNN-DCC-GARCH
0.5717507,-0.02654862,-0.101193964,-0.057416975,0.61340886,183,5,BNN-DCC-GARCH
0.46159726,0.05338444,-0.1021495,-0.030153578,0.6173214,184,5,BNN-DCC-GARCH
0.44705784,-0.11884549,-0.03869295,0.16701497,0.5434656,185,5,BNN-DCC-GARCH
0.051191866,0.023890838,-0.0014739785,0.41864535,0.5077459,186,5,BNN-DCC-GARCH
0.14644048,0.15777975,-0.065454096,0.17996113,0.5812727,187,5,BNN-DCC-GARCH
0.010618538,-0.1491103,0.063122384,0.64068526,0.4346841,188,5,BNN-DCC-GARCH
-0.14291978,0.043586228,0.03260794,0.596656,0.47006956,189,5,BNN-DCC-GARCH
1.7521771,-0.022052877,-0.36352473,-1.2639594,0.8973599,190,5,BNN-DCC-GARCH
1.2210226,0.42329475,-0.40870187,-1.2005126,0.9648972,191,5,BNN-DCC-GARCH
0.66599196,0.55456895,-0.33349234,-0.771046,0.8839774,192,5,BNN-DCC-GARCH
0.1258063,0.35021204,-0.13110113,-0.0028971971,0.65797997,193,5,BNN-DCC-GARCH
0.22638002,0.19650626,-0.09852832,0.057465695,0.61817634,194,5,BNN-DCC-GARCH
0.21367048,0.15110004,-0.07952397,0.11833269,0.59642076,195,5,BNN-DCC-GARCH
0.39701566,0.078732744,-0.105418965,0.009274407,0.62039614,196,5,BNN-DCC-GARCH
0.14158486,0.0014220567,-0.015016415,0.3501445,0.521865,197,5,BNN-DCC-GARCH
-0.18750429,0.2960206,-0.038815364,0.37389258,0.5564065,198,5,BNN-DCC-GARCH
0.05276298,0.21498594,-0.06255758,0.214828,0.5799807,199,5,BNN-DCC-GARCH
-0.025310913,0.2828517,-0.06714789,0.22233288,0.58727425,200,5,BNN-DCC-GARCH
0.11864058,0.20324168,-0.072610736,0.1599769,0.5907516,201,5,BNN-DCC-GARCH
0.15518466,0.074691355,-0.041361865,0.25916898,0.5523169,202,5,BNN-DCC-GARCH
0.2430956,0.14396869,-0.086016335,0.09682152,0.60213053,203,5,BNN-DCC-GARCH
0.89720213,-0.12066148,-0.14449608,-0.28998455,0.65794003,204,5,BNN-DCC-GARCH
0.74299973,-0.07639469,-0.12421727,-0.1790944,0.63670665,205,5,BNN-DCC-GARCH
0.1504537,0.13631794,-0.06134023,0.19862446,0.5759441,206,5,BNN-DCC-GARCH
0.19801363,0.12587129,-0.06625828,0.16092567,0.58144766,207,5,BNN-DCC-GARCH
0.22324781,0.16921724,-0.0831683,0.08963249,0.60107076,208,5,BNN-DCC-GARCH
0.17949757,0.4375804,-0.16903493,-0.14987808,0.70183504,209,5,BNN-DCC-GARCH
0.062165592,0.31666526,-0.10112319,0.09710052,0.6251918,210,5,BNN-DCC-GARCH
-0.29230282,-0.22773935,0.15296705,1.038465,0.32861015,211,5,BNN-DCC-GARCH
-0.19374272,-0.22203013,0.13224567,0.92891157,0.3546156,212,5,BNN-DCC-GARCH
0.30236745,-0.0632501,-0.02909754,0.2558267,0.5341535,213,5,BNN-DCC-GARCH
0.18882191,0.09492016,-0.054872416,0.20376347,0.5673669,214,5,BNN-DCC-GARCH
-0.3361386,0.18651493,0.026617002,0.64142185,0.48158482,215,5,BNN-DCC-GARCH
-0.15953465,0.24525681,-0.030896746,0.3991975,0.54597706,216,5,BNN-DCC-GARCH
0.118300416,0.02155718,-0.013925713,0.35300303,0.52106506,217,5,BNN-DCC-GARCH
0.23718172,0.023672013,-0.038576197,0.22943062,0.54829186,218,5,BNN-DCC-GARCH
0.6108026,-0.1545228,-0.069999285,0.03849331,0.5752262,219,5,BNN-DCC-GARCH
0.26700035,-0.021814665,-0.034384556,0.24797341,0.5412255,220,5,BNN-DCC-GARCH
0.1258123,0.106828615,-0.04385452,0.25512013,0.55609345,221,5,BNN-DCC-GARCH
0.21977596,0.05892702,-0.04967576,0.20952837,0.5614444,222,5,BNN-DCC-GARCH
-0.11298706,-0.23257934,0.12205068,0.8575313,0.36598444,223,5,BNN-DCC-GARCH
0.09965489,0.13426961,-0.04907627,0.25334525,0.5618065,224,5,BNN-DCC-GARCH
-0.46361426,0.46512967,-0.030876905,0.47468278,0.55467874,225,5,BNN-DCC-GARCH
0.3420407,0.35485166,-0.18528171,-0.22867468,0.717064,226,5,BNN-DCC-GARCH
0.25262016,0.16942711,-0.09625567,0.059253413,0.614955,227,5,BNN-DCC-GARCH
0.16180265,0.043866444,-0.03142802,0.28540525,0.54035366,228,5,BNN-DCC-GARCH
0.026933834,0.20674184,-0.061220776,0.24976453,0.5777806,229,5,BNN-DCC-GARCH
0.21749714,0.35171333,-0.15121017,-0.09718404,0.6791837,230,5,BNN-DCC-GARCH
0.22090532,0.26336172,-0.12015447,-0.0072644423,0.6431519,231,5,BNN-DCC-GARCH
0.44623557,0.14440316,-0.12898031,-0.11124081,0.6495824,232,5,BNN-DCC-GARCH
0.2284307,0.10740898,-0.06691236,0.1493913,0.5816814,233,5,BNN-DCC-GARCH
0.2025897,-0.00067625043,-0.024738187,0.29106224,0.5317625,234,5,BNN-DCC-GARCH
0.09245103,0.04512226,-0.01605671,0.3542715,0.5242119,235,5,BNN-DCC-GARCH
0.12051818,0.07777076,-0.033117358,0.29138175,0.54344666,236,5,BNN-DCC-GARCH
0.82382125,0.15450911,-0.21627219,-0.5060489,0.7439908,237,5,BNN-DCC-GARCH
0.6325005,0.15559961,-0.17332262,-0.31333762,0.6985601,238,5,BNN-DCC-GARCH
0.4582967,0.16316712,-0.1402564,-0.14308956,0.66188216,239,5,BNN-DCC-GARCH
0.353439,0.1804103,-0.120790645,-0.054864656,0.641806,240,5,BNN-DCC-GARCH
0.2607445,0.16966186,-0.09621454,0.051276326,0.6145318,241,5,BNN-DCC-GARCH
0.3498748,0.08785101,-0.08786282,0.046674337,0.6034627,242,5,BNN-DCC-GARCH
0.39849064,-0.13280138,-0.026040934,0.23174332,0.5286084,243,5,BNN-DCC-GARCH
0.5907131,-0.09512658,-0.08102617,-0.004111206,0.58955085,244,5,BNN-DCC-GARCH
0.40458107,0.027241033,-0.07864278,0.05518,0.5916407,245,5,BNN-DCC-GARCH
0.36844954,0.036214165,-0.07441063,0.08294811,0.58679885,246,5,BNN-DCC-GARCH
0.33636668,0.18397549,-0.11614739,-0.041569423,0.63737464,247,5,BNN-DCC-GARCH
-0.12252879,0.3076488,-0.056808632,0.29481614,0.57687247,248,5,BNN-DCC-GARCH
0.0102431895,0.2908924,-0.07906901,0.17762786,0.60030556,249,5,BNN-DCC-GARCH
