Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,N_Assets,Model
0.25676644,-0.14136955,0.043088473,-0.09813877,0.2509638,0.45125383,0.19085565,-0.08732336,-0.06941827,0.32982036,0.07332729,-0.12180301,-0.0884938,0.058601476,-0.048130557,110,15,BNN-DCC-GARCH
0.17418276,-0.10250079,0.044663914,-0.04108846,0.2316744,0.41355723,0.15267003,-0.051007006,0.027254185,0.35284716,0.03494463,-0.10681407,-0.07840134,-0.009628919,-0.04235371,111,15,BNN-DCC-GARCH
0.076405056,0.23668475,-0.05070829,-0.11020142,0.4274826,0.3155893,0.21475266,-0.14180434,0.052427076,0.21231174,0.025059013,-0.13739657,-0.039173752,-0.06356107,-0.0178668,112,15,BNN-DCC-GARCH
0.08311683,0.25553426,-0.018079832,-0.054688614,0.36641705,0.25954854,0.22494002,-0.036558557,0.018764207,0.28868532,-0.04108085,-0.123880126,0.015853396,-0.20048933,-0.03808235,113,15,BNN-DCC-GARCH
0.018145176,0.052659836,0.06526738,-0.07041968,0.3442138,0.20858428,0.28438106,0.0046842415,0.15430704,0.2720899,0.07581338,-0.09361691,0.012393241,-0.28420886,-0.04429389,114,15,BNN-DCC-GARCH
0.18262526,-0.092900835,0.071922615,0.0019648992,0.2745289,0.17477402,0.2613611,0.14067627,-0.071083836,0.29401293,0.024297163,-0.111548856,-0.03563732,-0.092957675,-0.0220346,115,15,BNN-DCC-GARCH
0.12143233,-0.01976353,-0.14633517,0.056957603,0.3205055,0.16128743,0.3219755,0.073674984,0.2518174,0.14592181,0.07351585,-0.07026987,-0.0008863516,-0.19523254,-0.094600946,116,15,BNN-DCC-GARCH
0.18333122,-0.17628226,-0.24522795,-0.050361637,0.22014983,0.073444225,0.06670569,0.20596313,0.27720955,-0.022896929,-0.12975588,0.024433715,0.8741435,-0.3560655,0.05520934,117,15,BNN-DCC-GARCH
0.3121212,-0.13673273,-0.06092882,-0.0578215,0.20847048,0.12302592,0.02898347,0.23693272,0.08950517,0.21843095,-0.25305095,-0.046691347,0.5723236,-0.25307092,0.018502751,118,15,BNN-DCC-GARCH
0.30478877,-0.035505172,0.014950653,-0.15549573,0.27261046,0.21252921,0.07901552,0.12996161,-0.08875637,0.28678635,-0.14685255,-0.106731676,0.3258408,-0.15213679,0.058994915,119,15,BNN-DCC-GARCH
