Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Asset_30_Weight,Day,N_Assets,Model
-0.0011044623,-0.065241106,-0.02397307,-0.091496296,0.061274614,0.26983434,-0.09547257,0.6509011,0.11328012,0.29807496,-0.28606617,0.07796013,-0.022930492,0.26702344,-0.21108621,-0.025660725,-0.35000443,0.092632316,-0.14781003,-0.115145035,-0.015118676,0.043678638,-0.07469238,0.08132853,0.102726586,0.11083291,-0.011278656,-0.07181534,0.022400701,0.41694722,67,30,BNN-DCC-GARCH
0.035767317,-0.053542275,0.053884,-0.06624015,0.115243435,-0.15925689,-0.06354436,0.5185926,-0.07210095,0.23816372,-0.12326362,-0.035572577,-0.17743866,0.397398,-0.072244264,-0.019210244,-0.2530377,0.017217647,-0.09087502,-0.17860426,0.4941078,-0.18498027,0.021293383,0.15527086,0.0058956654,0.24544622,0.006307696,-0.07322662,0.05566668,0.2628829,68,30,BNN-DCC-GARCH
0.0027377198,-0.043913428,-0.013897071,-0.071511924,0.053531084,-0.18032356,-0.059192266,0.43769565,0.12950411,0.30138814,-0.08243946,-0.038431212,-0.12230731,0.6558911,-0.1959972,-0.006445438,-0.3978399,-0.15353249,-0.09448616,-0.1373204,0.20979805,-0.07795909,0.002565169,0.07595911,0.023047896,0.15482897,0.023800226,-0.012342773,0.30391732,0.31327513,69,30,BNN-DCC-GARCH
0.021593485,-0.027335703,0.06702672,-0.079320654,0.14305454,-0.20541745,-0.027236192,0.2529918,0.105739824,0.40229017,-0.04656889,-0.08237617,-0.25611588,0.7836763,-0.21093006,0.0012314472,-0.23444988,-0.21653225,-0.11619318,-0.21797499,0.2755336,-0.057148103,0.084731214,0.08314426,0.01094484,0.05644505,0.062453847,-0.0043623783,0.05819171,0.3729131,70,30,BNN-DCC-GARCH
0.002627544,-0.020508867,-0.062759325,-0.052317575,0.038912777,-0.16052124,-0.01965269,0.1645967,0.43046376,0.40731972,0.026437515,0.13302712,-0.117452405,0.18276809,-0.15890889,0.029353349,-0.3460601,-0.33951297,-0.09326768,-0.09638981,0.15255007,-0.030575572,-0.09790492,0.033398166,0.14459841,0.027964387,0.012447847,0.0694165,0.35779107,0.3821592,71,30,BNN-DCC-GARCH
-0.010319581,-0.03216453,-0.13056168,-0.07068179,0.0032126703,-0.12404163,-0.051921282,0.29569706,-0.004564287,0.066125154,0.059584364,0.03468145,0.049385272,0.09802792,-0.13272144,0.01992741,-0.3717314,-0.1305001,-0.07914536,0.0545555,0.22165753,-0.15495588,-0.05840437,-0.0036115793,0.0064690714,0.3456553,-0.018491715,-0.08197151,0.73318624,0.46762332,72,30,BNN-DCC-GARCH
0.060126543,-0.052326478,0.015062633,-0.08983084,0.07613638,-0.1936736,-0.039718855,0.31688237,0.16232464,0.5926002,-0.14201921,-0.18189877,-0.23179975,0.46663642,-0.21853815,-0.0064423843,-0.65506124,-0.27333108,-0.1308316,-0.23576441,0.07594787,0.168582,0.2760692,0.14685875,-0.078696735,0.50100386,0.030262163,-0.0487369,0.33938104,0.3507955,73,30,BNN-DCC-GARCH
0.030399155,-0.027054615,-0.055704065,-0.10204179,0.061974615,0.2596592,-0.06849821,0.452149,-0.011069404,0.3859525,-0.10414901,0.013808409,-0.06266295,0.27555585,-0.104033776,-0.039357528,-0.3537971,-0.06819092,-0.09334692,-0.18599567,0.22582369,-0.14662176,-0.00894789,0.06812212,-0.063023955,0.38963586,-0.07779444,-0.08127728,0.16326943,0.32721782,74,30,BNN-DCC-GARCH
-0.08873503,-0.021783954,-0.45055458,-0.053810257,-0.09359791,0.14016071,-0.053539697,0.13372159,0.09135586,-0.17973885,0.36834964,0.018489404,0.5706211,0.048182473,-0.22796652,0.042136807,-0.16181912,0.09414162,-0.09085002,0.21338274,0.22843434,-0.2466161,-0.048742224,-0.17915268,-0.014293885,0.09187761,-0.101325676,-0.04114119,0.5494425,0.46337137,75,30,BNN-DCC-GARCH
-0.006324527,-0.028989987,-0.1021122,-0.07375919,0.03950372,-0.14685245,-0.04632885,0.28882658,0.2462977,0.29767162,-0.08928031,0.022953859,0.028346166,0.5578524,-0.22961056,-0.021214979,-0.3663458,-0.17310315,-0.102995865,-0.091069154,0.019076433,-0.003396378,-0.053979296,0.069174185,-0.025014585,0.09861347,0.028702362,0.036065284,0.44796124,0.379332,76,30,BNN-DCC-GARCH
0.14902452,-0.049184464,0.08212121,-0.014442576,0.026424041,-0.17291783,-0.028546058,0.08504688,0.52319723,0.17810929,-0.23099697,-0.42714837,-0.20497826,0.35754615,-0.20156269,0.0026598433,-0.6985222,-0.38141087,0.15429364,-0.098879725,0.024049813,0.14671229,0.53328896,0.155121,-0.15778677,0.4176382,0.06734709,0.12502787,0.44303715,0.19573183,77,30,BNN-DCC-GARCH
-0.016080089,-0.042976324,-0.4225603,-0.0625772,-0.1439323,-0.08075244,-0.06690335,0.18546015,0.3858609,-0.11819473,0.26386133,-0.21116954,0.4384252,0.1009574,-0.3384267,0.10547143,-0.33610058,-0.09613953,0.022417,0.17038026,0.21594809,-0.33846992,0.15050603,-0.12606782,0.22601075,-0.016024461,0.005792052,-0.034664396,0.60451937,0.5754298,78,30,BNN-DCC-GARCH
0.015224413,-0.019839091,-0.06714052,-0.04940188,-0.022489928,-0.13450089,-0.015055108,0.073236115,0.38185906,-0.038076714,-0.04668288,0.031982794,0.074857615,0.3335737,-0.16440451,0.014288617,-0.29367727,-0.19181319,-0.0438782,0.109862596,0.34035903,-0.10637737,-0.030422054,0.09618868,0.0032319755,0.16825351,-0.000699403,-0.023119176,0.22125338,0.38340676,79,30,BNN-DCC-GARCH
-0.028103013,-0.031865146,-0.21962246,-0.03867229,-0.09154375,0.07061238,-0.049461506,0.20087177,0.3553564,0.0029879615,0.14657432,0.021247454,0.16157241,0.29906577,-0.2853244,-0.003748818,-0.38562444,0.15238792,-0.062235273,0.027723754,-0.05161507,-0.092847146,-0.089057446,-0.12021964,-0.13420294,0.043151073,0.07861884,-0.058238912,0.81048334,0.3717292,80,30,BNN-DCC-GARCH
-0.06921704,-0.040624615,-0.35167205,-0.0051805307,-0.07060699,-0.0290721,-0.04168236,0.14565319,-0.007251875,-0.25097108,-0.014375375,-0.0022368971,0.5737827,0.39128876,-0.32942685,0.040459946,-0.28452134,0.089454405,-0.08805977,0.2776899,0.0897801,-0.1654126,-0.046373133,-0.06832433,0.031671926,0.057751402,-0.022379516,0.023680486,0.8026515,0.3635244,81,30,BNN-DCC-GARCH
0.015957192,-0.024456227,-0.23038128,-0.05453828,-0.09631449,0.25572914,-0.015926413,0.14617959,0.45626393,0.5987474,-0.1123629,-0.4130388,0.18454772,0.46218425,-0.19421907,0.03050081,0.03387995,-0.01470513,-0.1534202,-0.27254152,0.2073316,-0.19611013,0.5401795,-0.004275585,0.112743095,-0.28582412,-0.073651224,0.05202944,-0.29836828,0.3438604,82,30,BNN-DCC-GARCH
-0.013305652,-0.03450884,-0.18315688,-0.050657645,-0.03724008,0.039309453,-0.07240561,0.37749714,-0.06563937,0.019917779,-0.06026779,0.019673662,0.31266215,0.030637296,-0.0063058557,0.032403965,-0.14571035,0.31648058,-0.107701436,-0.060152963,0.5976751,-0.180013,-0.0097953845,-0.007766368,0.0451519,0.16143042,-0.12442749,-0.04780816,-0.02067169,0.27469528,83,30,BNN-DCC-GARCH
-0.010091799,-0.04147094,-0.3326543,-0.05944361,-0.13301739,0.46419045,-0.025003927,0.1924513,0.45088845,0.4750394,-0.10777997,-0.12644371,0.4090868,0.5123591,-0.37926045,0.08756807,-0.18995342,0.28652892,-0.19116366,-0.13597502,0.03505486,-0.026905084,0.22024134,-0.086258896,-0.05655544,-0.22227731,-0.13743858,0.102623016,-0.2907995,0.31646147,84,30,BNN-DCC-GARCH
-0.0075052767,-0.01608091,-0.08610101,-0.061736535,0.021810565,-0.218768,-0.041796144,0.17521963,0.03616549,0.21449383,0.055694353,0.02125392,0.019229399,0.29607114,-0.12231029,0.031241475,-0.1932362,-0.22296274,-0.09248581,-0.07009294,0.73339254,-0.17881899,-0.0056357477,0.04038917,0.08205107,0.10767098,-0.015300955,-0.041599713,0.17064914,0.36909857,85,30,BNN-DCC-GARCH
-0.041621357,-0.009554559,-0.11429709,-0.03712957,0.029242048,-0.16922896,-0.06655219,0.21555167,-0.015159828,-0.15459056,0.117497005,0.06454704,0.076088876,0.1670994,-0.12123904,0.0066358405,-0.031351503,-0.027791038,-0.13539486,0.17457992,0.73439676,-0.13085854,-0.036867514,0.02119543,0.10864923,-0.026040625,-0.07082628,-0.03509215,0.17528881,0.33282393,86,30,BNN-DCC-GARCH
-0.03847903,-0.04396572,-0.10937111,-0.07110561,0.01622591,0.16054049,-0.055511374,0.28274998,0.31272116,0.11179179,0.017658506,-0.24744414,0.052126188,0.9775446,-0.50104964,0.002794355,-0.24834399,-0.08037197,-0.18657666,0.06602077,0.055928633,0.0269051,0.35510078,-0.057464287,-0.10935136,-0.14281525,-0.040156513,0.042276558,0.032695547,0.4189262,87,30,BNN-DCC-GARCH
0.00989889,-0.03193265,-0.017769467,-0.04602804,0.016427634,-0.085766375,-0.028220894,0.24388409,0.14569893,0.23803297,-0.19840343,-0.15950243,-0.020762108,0.5143702,-0.2879905,-0.035242174,-0.48565283,0.3292348,-0.10354396,-0.15860158,-0.016276257,-0.13444293,0.09659956,0.088012636,-0.059859328,0.1337831,0.033052124,-0.027087338,0.72092414,0.32716292,88,30,BNN-DCC-GARCH
-0.04527521,-0.031357285,-0.12963443,-0.07699954,-0.025831847,-0.13283543,-0.012810415,0.21972868,0.052018493,0.26647395,0.15032652,-0.18531355,0.023318365,0.1364701,-0.23843275,0.13458629,-0.34733975,0.010751636,-0.08282189,-0.08525291,-0.032088935,-0.13597827,0.2154095,-0.10645244,0.06237979,0.2133999,0.12720484,-0.0731571,0.59927756,0.530236,89,30,BNN-DCC-GARCH
-0.012049299,-0.030241458,-0.046287403,-0.0626482,0.035651546,-0.13625403,-0.0160173,0.36557266,0.07885364,0.21904714,-0.22781962,-0.12931731,0.050920244,0.22050434,-0.19865683,-0.007465254,-0.3832001,0.61532754,-0.108413294,-0.17750497,0.07640784,-0.21592726,0.041973863,0.08592809,0.06396539,0.051409468,0.040676203,-0.05238196,0.54257995,0.31536606,90,30,BNN-DCC-GARCH
-0.054792847,-0.006784267,-0.0869055,-0.00031268317,-0.019407643,-0.07661402,0.061091427,0.080905266,-0.025194872,-0.083569616,-0.08797495,-0.04965505,0.1673751,0.42604378,-0.17353658,0.018317651,-0.042543884,1.1728358,-0.120855436,-0.013814151,0.40662107,-0.2077367,0.011434054,-0.022172483,-0.114153594,-0.11975305,-0.13130751,0.004421056,-0.069326855,0.15736644,91,30,BNN-DCC-GARCH
-0.08449957,-0.041897666,0.18355027,-0.02113385,0.03167903,-0.1117751,0.029840471,0.20510893,0.30778715,-0.13643883,-0.3765112,-0.31636855,0.0005499995,0.15495977,-0.24577759,0.02689395,-0.38713372,1.2019981,-0.07934634,0.026137829,-0.08254553,-0.22827634,0.21618538,0.040241033,-0.04786446,-0.12066082,0.12468719,-0.058837086,0.44291916,0.34652877,92,30,BNN-DCC-GARCH
-0.03792414,-0.10417862,-0.30448046,-0.030850075,-0.088229984,0.15350209,-0.007109769,0.19650152,0.53313196,0.20744748,0.3267623,-0.40330482,0.12303942,0.11729493,-0.2915062,0.11080745,0.03389554,-0.18393487,-0.12799332,-0.02398196,0.012800865,-0.35314792,0.5590336,-0.21224841,0.1941091,-0.4022209,0.046007253,0.06297717,0.41242263,0.48137814,93,30,BNN-DCC-GARCH
0.029394807,-0.07727567,0.015725026,-0.059923954,0.024179123,-0.37941757,-0.0261357,0.28889912,0.44342664,0.18617113,-0.18928744,-0.5750917,-0.12479531,0.5781146,-0.28353578,0.022712143,-0.4505766,-0.2271233,-0.016791185,-0.07505284,0.15789282,-0.09263544,0.7098513,0.16480212,-0.009879907,-0.102855556,0.086875945,0.08010057,0.496516,0.40571672,94,30,BNN-DCC-GARCH
-0.05044389,-0.013579187,0.02891416,-0.02424023,-0.0060324324,-0.12162202,0.058076393,0.05743665,0.05726394,0.26261127,0.0115665365,-0.055016156,-0.097330905,0.15411511,-0.117854334,0.05084195,-0.28247848,0.8414827,-0.11626506,-0.1541993,0.078523286,-0.17505085,0.008241459,-0.04076952,0.17458686,0.033992346,0.10621197,-0.06301519,0.047128946,0.3469038,95,30,BNN-DCC-GARCH
-0.03125353,-0.014744962,-0.18141526,-0.0443505,-0.044206463,-0.12806998,0.028571475,0.087709524,0.21321827,0.2436698,-0.09324211,0.04974019,0.24523178,0.16483146,-0.17822227,0.042723555,-0.28659195,0.061701488,-0.08364699,-0.07391927,0.13049056,-0.11120471,-0.054945815,0.04939322,0.17897181,0.09172782,-0.0088991495,-0.00053773256,0.3344213,0.41284865,96,30,BNN-DCC-GARCH
-0.0369474,-0.023522606,-0.22882143,-0.117836565,0.019995697,-0.31449547,-0.055895485,0.30667853,0.56514525,0.76898825,0.38619718,-0.36367998,-0.13789321,0.0043794806,-0.26524425,0.09549511,-0.37867746,-0.37139744,-0.16539416,-0.31830558,-0.013690837,0.144537,0.4265679,-0.07040013,0.19550489,-0.17603916,0.20123439,0.008982159,0.44480744,0.46972767,97,30,BNN-DCC-GARCH
-0.032974288,-0.0431218,-0.1956014,-0.07585369,-0.035436597,-0.25561208,-0.06405477,0.31730574,0.33828297,0.057730366,0.049598746,-0.2774632,0.22465324,0.61008185,-0.2983041,0.008907136,-0.20023052,-0.09165439,0.03346765,0.037381243,0.02866116,0.061083794,0.15939106,0.05242387,-0.221704,-0.21387377,0.1490304,0.02519168,0.4085024,0.44419128,98,30,BNN-DCC-GARCH
0.0009444224,0.006067185,-0.063494205,-0.05904862,0.010081592,-0.076553896,-0.023229789,0.08745336,0.5814835,-0.1102124,-0.0870015,-0.58271277,0.10155509,0.6004146,-0.3531189,-0.0012216622,-0.10121907,0.4277147,-0.018787615,0.1375752,-0.0794443,0.059845444,0.7420408,-0.020842891,-0.19533153,-0.5027536,0.09852911,0.06263272,0.05411421,0.30452085,99,30,BNN-DCC-GARCH
-0.0015299835,-0.0030877343,0.035257444,0.062450483,0.03824721,-0.19420774,-0.013418606,0.03223411,0.04687384,0.2526849,0.038351268,-0.72275823,-0.13202032,0.2600292,-0.5115215,0.12358846,-0.001996924,0.31134412,-0.13044502,-0.1922591,0.023295958,0.40326586,1.612126,-0.18007822,-0.33409873,0.11113743,-0.016093154,0.27308196,-0.352593,0.16214038,100,30,BNN-DCC-GARCH
0.0052974266,-0.007926783,0.030596914,0.028817404,0.028733222,0.09741224,-0.011229097,0.19277969,0.24786158,0.7881051,-0.2441333,-0.24836555,-0.09740151,0.2834413,-0.14627069,-0.00718871,-0.06203755,0.3067795,-0.10741648,-0.41035882,-0.033980887,-0.01099666,0.31996888,0.061332993,-0.03093256,-0.24156128,0.05475594,0.08730964,-0.0052790362,0.1318872,101,30,BNN-DCC-GARCH
-0.042208876,-0.0074060173,-0.17172563,0.014453092,-0.0049385075,-0.026572177,-0.04100066,0.17660388,0.13162537,-0.07616024,0.18451247,-0.45266628,0.10452016,0.32428485,-0.35753444,0.07832792,-0.17904052,0.04990618,-0.114316985,0.05244359,0.09759747,-0.24790755,0.46734247,-0.17442289,0.0042475797,-0.005935386,0.014371464,0.05967876,0.65671235,0.48520866,102,30,BNN-DCC-GARCH
-0.015260144,-0.032898072,-0.036828883,-0.035028826,0.011178047,-0.21396703,-0.02831527,0.24585328,0.15119182,-0.05062483,-0.06901625,-0.17427628,0.031135337,0.7086801,-0.21509735,0.005679102,-0.23005699,-0.074175306,-0.07489618,0.06483087,0.085568726,-0.11725326,0.1357842,0.06370152,-0.053254336,0.014438998,0.08139117,0.06391075,0.42916512,0.32843974,103,30,BNN-DCC-GARCH
-0.0031839244,-0.10991068,0.061764378,-0.08225467,0.15931064,-0.19325306,-0.0502861,0.35629517,0.05456938,0.12455614,-0.016938895,-0.43075165,-0.18581934,0.7870647,-0.31776077,0.007346877,0.037691068,-0.08012019,-0.122421905,-0.113398716,0.22385767,-0.06681729,0.5550949,0.04012173,-0.1022153,-0.0040464397,0.037255142,0.114155486,-0.038425256,0.3585211,104,30,BNN-DCC-GARCH
-0.017825246,-0.054375254,-0.00010183107,-0.044321775,0.14470616,-0.0132243205,-0.028788859,0.20299335,0.07955524,0.07597809,-0.03672005,-0.51039743,-0.04609115,0.8630409,-0.41384217,-0.052533254,0.19683762,-0.067115605,-0.050054237,-0.0490675,0.18513416,-0.009938752,0.6941231,0.03612083,-0.17277637,-0.20290816,-0.013028474,0.18332872,-0.14005207,0.2613442,105,30,BNN-DCC-GARCH
-0.03403474,-0.019897036,-0.17888641,-0.022061711,-0.067010924,0.0743138,-0.037311688,0.19391361,0.025600797,-0.1339426,-0.055899076,-0.117126875,0.33504337,0.27516147,-0.32254124,0.023820186,-0.18765263,0.21796907,-0.06969252,0.085089274,0.35384208,-0.19885266,0.078585215,-0.049717836,0.019062027,0.0064030774,-0.10541307,-0.06132778,0.55202895,0.42053592,106,30,BNN-DCC-GARCH
-0.015006944,-0.03764886,-0.115326636,-0.046581954,-0.020331861,-0.046913657,-0.05166193,0.40437907,0.09327295,0.27466804,-0.15609343,-0.07090307,0.13690497,0.40075913,-0.21296902,-0.0016527856,-0.2734473,0.16429594,-0.0753314,-0.11741528,0.14520861,-0.13234253,0.038128603,0.051331244,0.07396831,0.040497847,-0.04048111,-0.027324798,0.2553242,0.3626938,107,30,BNN-DCC-GARCH
-0.07073486,-0.05338204,-0.2667156,-0.13013452,-0.013717613,0.09818175,-0.082523726,0.3961168,0.09497753,-0.29556885,0.220023,-0.118876085,0.3131018,0.065881476,-0.3079566,-0.029249584,-0.069063514,-0.22659248,0.020791687,0.4659877,0.029840577,-0.028694212,0.045803808,-0.12684387,-0.16793163,-0.15303618,0.018925523,0.23703314,0.63508326,0.4992732,108,30,BNN-DCC-GARCH
0.04583301,-0.05308537,0.12861186,-0.09538832,0.109779395,-0.19715847,-0.014607377,0.21825641,0.18596858,0.2717381,-0.06180417,0.07559146,-0.35724792,0.30515456,-0.24774219,-0.044675663,-0.37159625,-0.73492837,0.12610634,-0.11440127,0.35650924,0.24208723,-0.049830426,0.15073334,-0.11486969,0.38084844,0.13531631,0.187422,0.22826953,0.3091098,109,30,BNN-DCC-GARCH
-0.02134113,-0.013889669,-0.11694996,-0.052239742,-0.047035065,0.15620741,-0.0076753707,0.050696883,0.04341621,-0.18024206,0.092213355,0.07038347,0.16995023,0.38535094,-0.23443452,-0.028498854,-0.04353966,-0.22876391,-0.10296787,0.20555079,0.59199905,-0.18536201,-0.066103764,-0.015756799,-0.072591506,0.0070760655,-0.0463977,-0.052304573,0.33194503,0.4113047,110,30,BNN-DCC-GARCH
-0.045281697,-0.038930774,-0.27286533,-0.16976553,-0.05897062,-0.029984739,0.013955541,0.06705144,0.43662202,-0.08205246,0.109961405,-0.2577802,0.3649631,0.32382756,-0.3767132,0.107316725,0.2786471,-0.20140578,-0.051717192,0.09685277,0.16063383,-0.34237617,0.27817333,-0.066397555,-0.007808471,-0.55534273,0.08391751,-0.07943394,0.8203947,0.4945096,111,30,BNN-DCC-GARCH
-0.030191248,-0.005619735,-0.0532429,-0.17818384,0.23344123,0.267074,-0.008469127,0.18600805,0.1496273,0.38284248,0.6556683,-0.2338142,-0.3402811,-0.060301717,-0.16721077,0.054704294,0.32922518,-0.3126748,-0.09017121,-0.23548146,0.16146232,-0.16331364,0.42823985,-0.33283448,0.092122905,-0.42238462,-0.011109185,0.13146384,0.3957669,0.17763717,112,30,BNN-DCC-GARCH
-0.059004102,0.022325108,-0.19981945,0.08017892,-0.019313244,0.604558,-0.00922453,0.05156175,0.07466622,0.8641003,0.67585105,-0.07123733,-0.124746725,-0.034787074,-0.279952,0.13430212,0.17112426,-0.29466632,-0.07306954,-0.38876715,0.060610663,-0.20104447,-0.0061885742,-0.49984205,0.25110704,-0.51298445,-0.02775354,0.133089,0.4596001,0.21932638,113,30,BNN-DCC-GARCH
-0.041568354,-0.012890942,-0.019277187,-0.09076994,0.034919072,0.16981287,-0.013324558,0.20171043,0.2365722,-0.039559852,0.24063644,-0.34992588,-0.098599024,0.5102402,-0.22958362,0.042736202,-0.20292814,0.13051039,-0.1237779,0.04456131,0.09481993,-0.3716564,0.3695961,-0.23199932,0.044670288,-0.19167177,0.02856529,-0.13594651,0.58654505,0.41758385,114,30,BNN-DCC-GARCH
0.007813598,-0.041354284,-0.16478558,-0.047928948,-0.044589505,0.7808863,0.0211739,0.14216362,0.17367983,0.6815866,0.522074,-0.115728356,-0.114940464,0.34817943,-0.27728245,-0.09601102,0.14898601,-0.26338062,-0.2814646,-0.42369846,0.25723094,-0.12796293,0.08559417,-0.35465497,0.15329142,-0.6781817,-0.12450426,0.3088354,0.26148188,0.26349124,115,30,BNN-DCC-GARCH
0.045221545,-0.11904969,-0.4514295,-0.14505251,-0.03899597,0.0031724495,-0.09377598,0.8149099,-0.09443358,0.27683425,0.56955254,-0.14034683,0.21160424,-0.49220657,0.09561076,-0.00044654735,-0.42453116,0.18332896,-0.25639862,-0.062963314,0.14314517,0.08680111,0.29164723,-0.21229538,-0.11846373,0.41886958,-0.05572874,0.3124196,-0.053011637,0.30601215,116,30,BNN-DCC-GARCH
0.012496727,-0.06369568,-0.29109356,-0.039091356,-0.13459714,0.3029175,0.049014397,0.11005094,0.24297638,-0.071282886,-0.1947524,-0.58442056,0.6214069,0.66615695,-0.44710505,-0.06967917,-0.12080699,0.9068279,-0.11239624,0.45436162,-0.4912554,0.2255599,0.6933076,-0.14859375,-0.24734005,-0.5771372,0.03561881,0.08754859,0.0019793184,0.18302375,117,30,BNN-DCC-GARCH
0.050330263,-0.06425121,0.032804664,-0.11498002,0.025168845,0.28559104,-0.0619929,0.46712914,0.32172132,0.14787458,-0.4168569,-0.35519055,0.043429337,0.024620667,-0.22763145,0.070496365,0.3462151,-0.014647374,-0.070533946,0.03875831,-0.121485196,-0.19987282,0.547838,-0.054335542,0.059477553,-0.73794675,0.049691916,0.16289048,0.45753986,0.30814752,118,30,BNN-DCC-GARCH
0.08905768,-0.00075027323,-0.15399179,-0.21952792,-0.18010493,0.36377224,-0.036120508,0.21359771,0.31005296,-0.27668864,-0.46623075,-0.59469783,0.59751344,0.32077548,-0.32005075,0.10439069,-0.09197238,1.1157703,0.016145173,0.5740242,-0.32151634,0.21868017,0.9100609,-0.025869131,-0.47290593,-0.54618293,-0.038498346,-0.106923655,-0.1176553,0.13584614,119,30,BNN-DCC-GARCH
0.032942817,-0.16146311,-0.1112957,-0.1552588,0.028048279,0.26605672,-0.05230401,0.3577118,0.016404703,1.2283076,0.35919154,-0.288135,-0.2224446,-0.36924908,0.03395515,0.108207196,0.4677431,-0.6674784,-0.28965768,-0.91074777,0.19852851,0.08798571,0.7931884,-0.257436,0.36882514,-0.28235695,0.015241562,0.4804467,-0.39000583,0.3150481,120,30,BNN-DCC-GARCH
-0.0067363824,-0.09253891,-0.4686322,-0.2024638,-0.08590817,0.330804,-0.07481709,0.56952745,0.34281012,0.2184463,0.85477537,-0.31834477,0.24200656,-0.03489647,-0.10712294,0.06546196,-0.031091249,-0.1706583,-0.29245654,-0.028083919,-0.06770317,-0.035528604,0.48219234,-0.5310798,0.16328758,-0.2939969,-0.002531123,0.13515219,0.093732245,0.34639424,121,30,BNN-DCC-GARCH
-0.05030116,-0.14848761,-0.40381965,-0.09529047,-0.056298047,0.5681337,-0.050054442,0.5014329,0.1798006,0.21589184,0.7449839,-0.46655655,0.3490858,0.04725827,-0.13280973,-0.087653436,0.11772862,0.119354546,-0.05288341,-0.25191665,-0.028156785,0.0005019985,0.2051124,-0.4810919,-0.022830911,-0.24580787,-0.07715103,0.30860445,0.191367,0.10185378,122,30,BNN-DCC-GARCH
-0.060740657,-0.2523683,-0.05440147,-0.060684342,-0.029281227,-0.177774,0.016542647,-0.012463825,-0.18717203,-0.15924332,-0.25932014,0.102187194,0.398484,-0.08579483,-0.41801655,0.23366183,-0.013242618,0.92246646,-0.016227022,0.2452876,-0.11244348,0.6036885,1.0242157,-0.47000182,-0.63937056,0.3024882,-0.09720158,0.33030847,-0.13325408,0.059671264,123,30,BNN-DCC-GARCH
-0.078952916,-0.25119808,-0.15517293,-0.06294595,0.064589866,0.66779184,-0.06135333,0.32507992,-0.11003432,0.09828487,0.5306784,-0.5519705,0.106511705,0.57116026,0.015163646,-0.06315333,0.3330285,0.19250967,-0.026829416,-0.30709434,0.18510038,0.04107056,0.24919103,-0.6153471,-0.30976468,-0.4796119,-0.0056327092,0.41175294,0.1778923,0.10925549,124,30,BNN-DCC-GARCH
-0.16280364,-0.31359294,-0.58812726,0.016027253,-0.018587701,0.48230168,-0.021857966,0.36184284,0.0052823187,0.35244396,0.36779195,-0.16679764,0.41076088,0.41702205,-0.07745998,-0.073602825,0.06926932,0.18328469,-0.023313403,-0.20156191,0.24586506,-0.009274641,0.20798153,-0.5067961,-0.07878917,-0.36401927,-0.05510278,0.28552318,0.165473,0.090817206,125,30,BNN-DCC-GARCH
-0.16621897,-0.22709167,-0.19509159,-0.020964568,0.10395555,0.37206224,-0.015283742,0.07371743,0.21845184,-0.28531125,-0.070968464,-0.46527028,0.5001958,0.45355675,-0.38320374,-0.10927909,0.28386432,0.6177689,-0.038276974,0.2095756,-0.047619484,-0.19764599,0.6144435,-0.25970095,-0.33298865,-0.15869854,-0.012057867,0.2059103,0.29246756,0.039702073,126,30,BNN-DCC-GARCH
-0.040902525,-0.49985522,-0.28008312,-0.017828777,0.0057740537,0.41739118,-0.04659937,0.3337368,0.20047693,0.073696464,0.37199116,-0.22425543,0.14356422,0.22824925,-0.12020976,-0.22866632,0.29245436,0.22451653,0.031619504,-0.08680037,0.06720813,-0.0093688825,0.21564883,-0.45429176,-0.071466215,-0.16857064,-0.03546887,0.3314913,0.28778794,0.05876037,127,30,BNN-DCC-GARCH
-0.26244828,-0.3278405,-0.17985174,0.06485369,-0.056203805,0.46131122,-0.050436243,0.16835459,0.17764305,-0.07418125,0.10665503,-0.3367248,0.32567632,0.31679213,-0.4784212,-0.3640968,0.21668512,0.49785885,-0.12233324,0.02990003,0.15408684,0.07842179,0.8131954,-0.18997556,-0.102631904,-0.35839367,0.06978475,0.15897161,0.20837764,0.054970644,128,30,BNN-DCC-GARCH
-0.10686186,-0.413268,-0.38039383,0.06623149,-0.06301751,0.46596733,-0.11416996,0.36316422,0.104409285,0.07626864,0.48840767,-0.325798,0.31475306,0.33117726,-0.24029712,-0.15843755,0.2548453,0.09315886,-0.18760177,-0.091140315,0.1128027,-0.048940763,0.678436,-0.3762926,0.018142674,-0.26471582,-0.09659511,0.22629358,0.1965706,0.076901175,129,30,BNN-DCC-GARCH
-0.008441484,-0.086534336,0.058673043,-0.003950258,0.047369868,-0.11072865,-0.029573781,0.16234063,0.2589454,0.061191455,0.085406445,-0.11993944,-0.1418986,0.19902556,-0.158395,-0.024152882,0.046702158,-0.18865094,0.051954675,-0.026364412,0.10097429,0.007722116,0.49310127,-0.021773502,-0.06311849,-0.13913432,0.039812613,0.23863645,0.2480428,0.022757243,130,30,BNN-DCC-GARCH
