Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,N_Assets,Model
0.15594105,-0.12999214,0.4646616,0.027531045,0.24436994,1.0263113,0.09656773,0.0819201,-0.8437223,-0.26242587,-0.63307005,-0.72979236,-0.15108909,-0.29063016,0.3926516,-0.07856669,0.46225488,-1.7058057,0.46537036,0.16148764,0.41442937,0.015112101,0.9496831,0.29374725,-0.326314,1.283315,-0.15132034,-0.41360772,0.1809824,16,29,BNN-DCC-GARCH
0.04373453,-0.20840602,0.18468809,-0.19189553,0.15434706,0.8757697,-0.07202954,0.7237521,-0.19057783,0.38242704,-0.03430689,0.08981863,-0.36513668,0.27218637,-0.06378195,-0.023927158,-0.4174617,-0.55389255,0.030681582,-0.3897557,0.7538234,-0.21780199,-0.12661834,-0.14972258,-0.37029174,0.9308343,-0.28856233,-0.28047386,0.50257945,17,29,BNN-DCC-GARCH
0.2274914,-0.008591797,0.5873177,0.058389395,0.7751056,0.7052563,-0.02543176,0.20787506,-1.1180648,0.6961447,-0.5379011,0.16296297,-0.82183516,-0.26794145,0.12748757,-0.08724403,0.8655946,-0.035855874,0.03355812,-0.6089021,-0.2526374,-0.056875803,-0.26838413,0.09436813,-0.16577981,0.41017234,-0.03275737,-0.19866787,0.53514653,18,29,BNN-DCC-GARCH
0.21948694,-0.25758693,0.084097475,-0.20647842,0.07459879,0.8081035,-0.07070723,0.42105514,1.0564961,-0.1718757,-0.9206898,-0.7303099,0.17564766,-0.078800924,-0.00613273,-0.047819734,-0.6871872,-2.5097005,1.2840583,0.13614441,0.6661489,0.26121768,0.5946886,0.3362201,-0.13924366,0.20487548,-0.15422013,-0.48946917,1.1473835,19,29,BNN-DCC-GARCH
0.24090165,-0.06110689,0.17521816,0.46675044,0.28641126,0.92431825,-0.0957142,0.052635483,-1.3080336,0.27879652,-1.0171497,-0.78263396,0.21692297,-0.1258446,0.05793212,-0.06403938,0.28427115,-2.3182974,0.7775425,-0.35616082,0.381231,0.15164773,0.7347541,0.47978577,-0.07410723,1.0444765,-0.134276,-0.54127514,1.3250434,20,29,BNN-DCC-GARCH
0.07569281,-0.060407564,0.14478967,0.03913552,0.17647104,-0.11168799,-0.028510435,0.04818897,-0.79519606,-0.008025652,-0.34209076,-0.10795147,-0.02094432,0.45488125,-0.09792546,0.08853123,-0.25488597,-1.1422976,-0.010539956,-0.09355222,0.3237113,-0.30928412,0.10102935,0.1908786,0.22820042,1.7885599,0.27510947,-0.31795004,0.76607,21,29,BNN-DCC-GARCH
0.01780672,-0.020739352,0.08494712,-0.0024786168,0.22150378,0.28512833,-0.024195308,0.06233351,-0.16463007,0.51923394,0.31559122,-0.27586043,-0.54974747,0.21805158,-0.30435458,0.04213332,-0.17489785,-0.9711879,0.29415852,-0.3942991,0.26983035,-0.18084937,0.20979601,-0.09852733,0.029626533,0.6567034,0.14224607,-0.21903533,1.0117122,22,29,BNN-DCC-GARCH
-0.020176435,-0.030668177,-0.287957,-0.041920036,-0.15556641,-0.1768871,-0.034767374,0.05153721,0.6084872,-0.29244393,-0.13035105,0.14899734,0.4816776,0.7320366,-0.40122947,0.105728626,-0.94944054,-1.926669,-0.094401814,0.49262854,0.61453056,-0.07293108,-0.09526038,0.21993352,0.107143976,1.3079402,0.05545725,-0.46893528,1.2535061,23,29,BNN-DCC-GARCH
0.0005397864,-0.009184945,-0.22801039,-0.11412898,-0.058015823,0.5475856,-0.0769127,0.26764587,1.1803778,0.28325003,-0.23441723,0.025239602,0.37857467,0.20498249,-0.12805235,-0.09227568,-0.59595466,-0.72295934,-0.04023332,-0.1862507,0.10798822,0.09081456,-0.15579814,-0.00529391,-0.09813316,-0.29282022,-0.09338368,-0.19660798,1.2414346,24,29,BNN-DCC-GARCH
0.016735122,0.012228207,-0.41452208,-0.048879772,-0.07932374,0.96716547,-0.069754384,0.15337235,0.6419097,0.3505782,-0.17586087,-0.24369429,0.60667944,0.18578945,-0.2917681,-0.06341078,-0.47509822,-0.75437963,-0.030463494,-0.35663182,-0.08723126,0.2866077,0.09432465,-0.18510023,-0.24723855,-0.33207652,-0.1441398,-0.25401998,1.9382039,25,29,BNN-DCC-GARCH
0.015632592,-0.008961093,-0.13903779,-0.059734043,-0.076167524,0.18375602,-0.02345083,0.17292474,1.1483682,0.47239834,-0.003700262,0.08233211,0.08977719,-0.06276472,-0.0017994992,-0.01688482,-0.35988346,0.15941149,-0.027907426,-0.20733647,0.020154096,0.031641215,-0.103389636,-0.051604062,-0.07496886,-0.3343537,-0.045673016,-0.057468582,0.27868968,26,29,BNN-DCC-GARCH
0.06783721,0.083238564,-0.3959242,0.033890363,-0.32051253,1.2973017,0.046350297,-0.3444747,1.091928,-0.3546153,-0.38573918,-0.6028253,1.1927863,0.120543376,-0.115756996,-0.04885498,0.47885713,-2.4680924,0.5204092,0.7107271,0.045416173,0.084717184,0.44004172,0.05007371,-0.2848827,-0.6433816,-0.016493676,-0.15877435,0.8762103,27,29,BNN-DCC-GARCH
0.094976686,0.024617245,0.18175343,-0.10029465,0.1562388,0.18230644,-0.010789698,0.056401562,1.1159083,0.065412305,-0.16865164,-0.043024044,-0.39501873,0.10937091,-0.18434653,-0.03196032,-0.15535982,-1.354964,0.093629114,0.08391006,0.60247827,-0.15620278,0.038075164,0.15512206,0.014718846,-0.28316963,-0.1193145,-0.17979617,1.207973,28,29,BNN-DCC-GARCH
0.07200688,-0.00090905325,0.003954393,-0.02754938,0.08676159,1.0746806,-0.013973828,0.19232656,-0.26985803,0.6226518,-0.31596228,-0.175878,0.017330324,-0.29172167,-0.15228087,0.09778608,0.23749308,-1.0024989,0.093384236,-0.48771587,0.07792013,0.18562452,0.1510903,-0.12166385,-0.011535807,0.06971893,-0.30168217,-0.29976168,1.4902617,29,29,BNN-DCC-GARCH
