Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day,N_Assets,Model
-0.2591891,-0.12557106,-1.6418227,-0.095858954,-0.55306256,0.30753022,-0.12998913,0.6137965,-0.003166926,0.01770214,-0.37324378,-0.08902767,3.3223333,0.077479355,-0.067909084,115,15,Sequential RNN
-0.27679107,-0.028864339,-2.0327866,-0.017661834,-0.4400208,0.0077721854,-0.034695297,-0.03384753,0.106522106,-0.19830054,-0.25525916,-0.12752992,3.8885815,0.8319143,-0.38903317,116,15,Sequential RNN
-0.15512781,-0.09240947,-0.9464286,-0.0668602,-0.20553638,-0.21926731,-0.107611835,0.46530598,-0.12407288,0.9223967,0.010508854,-0.031602517,1.3820791,0.53878313,-0.37015694,117,15,Sequential RNN
-0.16800596,0.012354639,-1.8212363,-0.0043155216,-0.3415267,-0.09201731,0.008473101,-0.14596039,0.7125731,1.2734246,0.20110016,0.07059387,2.0116873,-0.27241814,-0.4447258,118,15,Sequential RNN
-0.10187391,-0.20955312,-0.42677733,-0.18719383,-0.103915475,-0.006198444,-0.19778757,1.3503718,-0.12709044,0.4509613,-0.15104045,-0.058297805,0.6827529,0.4182135,-0.33257148,119,15,Sequential RNN
-0.4081898,0.03995203,-2.5659766,0.028989885,-0.81927353,0.043176737,0.008206186,-0.30676404,0.21840459,0.047098897,-0.20420049,-0.038001288,4.97825,-0.22462532,0.20295423,120,15,Sequential RNN
-0.33229923,-0.061432783,-2.2061813,-0.031208295,-0.6299315,-0.054809853,-0.07924179,0.2592086,-0.12901138,0.07858415,-0.32069987,-0.122986294,4.203424,0.6939746,-0.26738945,121,15,Sequential RNN
-0.36925533,0.0026271632,-2.9495535,0.0015028996,-0.90802103,-0.045633487,-0.023568254,-0.12915462,-0.030961609,0.0041112904,-0.2887946,-0.09260621,5.434743,0.5718783,-0.17731427,122,15,Sequential RNN
-0.11986557,-0.13484074,-1.1118392,-0.08504234,-0.17467913,-0.3081704,-0.10609916,0.5050726,-0.1673578,0.9026653,-0.18906242,-0.124703735,1.4135541,1.9132272,-1.2128587,123,15,Sequential RNN
-0.34042022,-0.0068123834,-2.5245821,-0.007392258,-0.7986613,0.36413202,-0.019282479,-0.09303863,0.06142275,-0.09162449,-0.46556634,-0.08656141,4.9268494,-0.113502,0.19504017,124,15,Sequential RNN
-0.25055885,-0.03089823,-1.5638435,-0.01723151,-0.40402836,0.011534754,-0.03869666,0.0712028,-0.008841143,-0.095166504,-0.19607693,-0.07265563,3.3561726,0.36572495,-0.12663665,125,15,Sequential RNN
-0.040329337,-0.36950207,-0.41524184,-0.14189558,0.019375991,0.42258084,-0.17438336,1.3304312,-0.21348046,0.2663513,0.66961586,0.070278354,-0.10346635,1.0857708,-1.4061047,126,15,Sequential RNN
-0.37293068,0.0433705,-3.264404,0.02245225,-0.92415375,0.073956154,0.033410043,-0.33309013,0.12199038,-0.26887643,-0.35221645,-0.059307046,6.045377,0.0075967805,0.22682594,127,15,Sequential RNN
0.07490162,-0.33528203,0.23022059,-0.1789841,0.46804008,-0.19335724,-0.27677995,1.686378,-0.4084977,1.0284144,-0.20468491,-0.08918586,-1.114666,1.3404388,-1.0269561,128,15,Sequential RNN
-0.24312271,0.008543131,-1.8196595,0.0056649297,-0.5284748,0.005498754,-0.009482561,-0.12950401,0.0142970225,-0.1065162,-0.16765317,-0.05545785,3.8238206,0.13779254,0.06425515,129,15,Sequential RNN
-0.20332152,0.02195668,-1.6201982,0.0016318619,-0.49158016,0.2509343,0.013677283,-0.18538366,0.3306601,0.09617798,-0.46785465,-0.1368185,3.106043,1.1992697,-0.9151946,130,15,Sequential RNN
-0.2439533,0.08098588,-2.1921327,0.34708646,-0.46831757,-0.14264593,0.011107588,-0.44524106,-0.13519609,0.16713648,-0.54854906,-0.15303224,3.9563367,1.3691788,-0.6027638,131,15,Sequential RNN
-0.3866855,0.014846397,-3.2109158,0.009955522,-0.73921037,-0.0632761,-0.003039469,-0.23108113,0.073139384,-0.24181889,-0.5026431,-0.12475327,5.7000523,1.2486396,-0.543211,132,15,Sequential RNN
-0.34009713,0.31785834,-1.1573708,0.9660246,-0.39747632,-0.44850728,0.46920696,-1.8660887,0.69461745,0.5957032,0.19958344,0.376605,1.8161968,0.16745855,-0.39371404,133,15,Sequential RNN
0.0019202306,0.026961917,-0.89943665,-0.030457243,-0.28509435,0.87693727,0.117955446,-0.22193661,0.57601786,0.46866593,-0.42533764,0.04940979,1.5325913,-0.84849703,0.060299493,134,15,Sequential RNN
-0.22792773,-0.4464331,-1.263762,-0.31210306,0.05263664,-0.2554723,-0.35241246,1.9600414,-0.7412515,0.9404438,-0.47828183,-0.16242217,1.4393572,2.3280985,-1.4805119,135,15,Sequential RNN
-0.1963387,-0.010332487,-1.4843735,-0.18917215,-0.16132736,0.12571688,0.16305238,-0.027681928,0.07675623,0.44301388,-0.49135074,-0.009687169,2.8219597,-0.21348877,0.15325348,136,15,Sequential RNN
-0.05678487,-0.052610412,-0.46590397,-0.021121934,-0.07186236,-0.09560377,-0.030575614,0.24382332,-0.1853454,1.3495065,-0.093170315,-0.0134502165,0.45809075,0.49871457,-0.46370658,137,15,Sequential RNN
-0.25749803,0.039423063,-1.7276889,0.27863866,-0.4422356,-0.14927542,-0.006484489,-0.38019615,0.10719551,-0.01934921,0.019974615,-0.06744307,3.272331,0.71086013,-0.37825105,138,15,Sequential RNN
-0.26999792,-0.067279324,-2.053618,-0.040354896,-0.49071065,0.5665804,-0.058145836,0.19210951,0.08871009,-0.15577053,-0.52847195,-0.118252285,3.9045346,0.3291377,-0.2984718,139,15,Sequential RNN
-0.26598555,0.05393102,-1.3458133,0.2140671,-0.35040364,-0.30170006,-0.002207137,-0.381482,-0.018112846,0.13245028,0.5300126,-0.046326626,2.4357917,0.7993154,-0.4535363,140,15,Sequential RNN
-0.2877739,0.010369922,-1.9472317,0.004221902,-0.60146064,0.14668058,-0.0050110035,-0.1957884,0.20482603,-0.21199042,-0.29252747,-0.07922993,4.129489,0.1691103,-0.043684863,141,15,Sequential RNN
-0.073712274,0.09027158,-0.8468676,0.1235331,0.008710083,-0.7052042,0.12199764,-0.57102764,0.110811606,1.0597359,2.431084,0.1988449,-0.45975137,0.16764101,-0.65606654,142,15,Sequential RNN
-0.0506203,-0.07116628,-0.53002036,-0.04150183,-0.1142371,-0.029629113,-0.055967275,0.3055011,0.1831579,1.2361596,-0.04841981,0.05755107,0.54685694,-0.17673944,-0.21092474,143,15,Sequential RNN
-0.18427967,-0.06590444,-1.6372203,-0.08382249,-0.5482373,0.18202545,-0.059154227,0.12851676,0.32682446,0.04156688,-0.56016606,-0.16358244,3.1047082,1.8397515,-1.3210276,144,15,Sequential RNN
-0.031467926,0.030305272,-0.9067714,0.033975903,-0.018371658,-0.21556902,0.056638688,-0.2154294,-0.26868078,1.2771604,1.3757359,0.039748497,0.14297801,0.9272697,-1.2275218,145,15,Sequential RNN
-0.4288562,0.069239505,-3.5638993,0.062583625,-0.924279,0.25477326,0.06941769,-0.5518504,0.56982535,-0.041391447,-0.6901327,-0.043133922,6.37916,-0.41264954,0.25119257,146,15,Sequential RNN
-0.07928672,-0.03717044,-0.47745287,-0.03601321,-0.05340303,-0.06282873,-0.031067234,0.24838625,-0.1072121,1.6494162,-0.5625362,0.012660435,0.6575241,-0.0044005574,-0.116616175,147,15,Sequential RNN
-0.24546272,-0.096778914,-1.545871,-0.053155128,-0.34853885,0.35488588,-0.08889596,0.46209663,0.08614941,0.002405543,-0.38801467,-0.07572562,2.9776602,0.12983344,-0.17058827,148,15,Sequential RNN
-0.2756724,-0.012955633,-1.9714234,0.23619756,-0.5690668,-0.097733706,-0.070961066,-0.011502649,-0.15329035,0.097599484,-0.29807514,-0.090475656,3.7864027,0.6018954,-0.1709389,149,15,Sequential RNN
-0.35405198,0.18091291,-2.2282584,0.3332327,-0.8332275,-0.06108747,0.21837471,-1.0162501,0.1394294,0.14817451,-0.057561442,-0.045661416,4.2435822,1.0390086,-0.70661604,150,15,Sequential RNN
-0.1747201,-0.13686314,-1.581064,-0.111988,-0.31019786,0.07298559,-0.14994279,0.7636199,0.08200994,0.5641029,-0.39797717,-0.06856254,2.443787,0.5276117,-0.52280104,151,15,Sequential RNN
-0.2843143,-0.039699055,-1.605692,-0.028750537,-0.46924457,0.055821534,-0.052459892,0.11463161,0.018952563,-0.14673613,-0.2754361,-0.09623566,3.531597,0.431847,-0.1542816,152,15,Sequential RNN
-0.17244208,-0.024861803,-1.5045176,0.0046054595,-0.2733152,-0.1827821,-0.030129235,0.030818136,0.08040111,0.7088682,-0.12425241,-0.02070052,2.4088912,0.49654412,-0.39712703,153,15,Sequential RNN
-0.16737092,-0.063494444,-1.4498055,-0.06322783,-0.45876777,0.124198705,-0.06288886,0.253285,0.08272843,0.6031696,-0.58789295,-0.076546855,2.8060021,0.41215315,-0.35154206,154,15,Sequential RNN
-0.08013469,-0.12485077,-1.1280515,-0.10203267,-0.13977471,-0.16208091,-0.16238336,0.71478444,-0.101775266,1.0273913,-0.36342514,-0.1238042,1.3798606,1.9018396,-1.5355629,155,15,Sequential RNN
-0.062014308,-0.14890434,-0.60313404,-0.09887967,-0.022881312,-0.18128394,-0.13907498,0.76133835,-0.11354706,1.4384737,0.21040383,0.035507794,0.23647669,0.10013311,-0.41261405,156,15,Sequential RNN
0.08607097,-0.0089153005,-0.13460568,-0.021827752,0.005478443,-0.043023605,0.037248008,0.011090917,0.6217014,1.0451411,-0.055164173,0.049636245,-0.22746746,0.19951786,-0.56488115,157,15,Sequential RNN
0.071534164,0.091258876,-0.32818067,0.041732654,-0.12855189,0.8060815,0.16586357,-0.7751016,2.0280356,-0.115867816,-0.17469265,0.014975314,0.3072784,1.889305,-2.8936706,158,15,Sequential RNN
-0.21767461,-0.2861114,-1.6573764,-0.20266637,-0.3290967,0.41455323,-0.2214354,1.4522594,-0.11627977,0.18263914,-0.75299907,-0.016901081,2.952423,-0.8638524,0.66251844,159,15,Sequential RNN
-0.22238079,-0.011956363,-1.5845499,-0.006398027,-0.39161283,-0.08742509,-0.024337195,-0.038406644,0.07226417,0.0086728865,-0.19647093,-0.089526504,3.1430216,0.9263775,-0.4972721,160,15,Sequential RNN
-0.2703509,-0.09137374,-1.2322451,-0.10975563,-0.509629,0.5206216,-0.1381272,0.49127045,0.10616429,-0.13937864,-0.30332482,-0.097242974,2.9173322,0.13811603,-0.2820758,161,15,Sequential RNN
-0.03705747,-0.0578976,-0.37319052,-0.025596216,-0.012282228,-0.15378162,-0.036887668,0.31073844,-0.14520705,1.51065,-0.06946001,0.027127622,0.16895416,0.008162387,-0.11427204,162,15,Sequential RNN
-0.28239697,-0.047102097,-1.9216782,-0.061497256,-0.62656325,0.037507344,-0.077774666,0.24198408,-0.024823766,-0.07042883,-0.3326175,-0.0783279,3.991546,0.3314007,-0.07922764,163,15,Sequential RNN
-0.24145395,-0.040887352,-1.628935,-0.07966149,-0.7047725,0.14474997,-0.021876847,-0.08510282,1.048146,-0.12256494,-0.78978235,-0.15381259,3.412486,1.551481,-1.2880127,164,15,Sequential RNN
-0.023187764,0.00992601,-0.6578154,-0.006407187,-0.09417495,-0.3787261,0.0086338855,-0.06695908,0.33273593,1.3410361,0.37895328,0.0464534,0.2861961,0.430721,-0.60738516,165,15,Sequential RNN
-0.2683936,-0.08991483,-1.8138204,-0.098096564,-0.45088682,0.07316235,-0.10745409,0.6102351,-0.14068526,0.12699118,-0.24473606,-0.0667983,3.3443432,0.16418332,-0.038130246,166,15,Sequential RNN
-0.25529101,0.05194424,-2.490731,0.008610077,-0.6122794,0.5320986,0.066958725,-0.42969579,1.1779263,-0.03226352,-0.68968177,0.03138803,4.3291674,-0.98085356,0.29270288,167,15,Sequential RNN
-0.31743357,-0.094595976,-1.8401555,-0.06693413,-0.53080225,0.1193462,-0.10475506,0.33310044,0.07470801,-0.12267906,-0.30415443,-0.10530549,3.8207579,0.2527174,-0.11381334,168,15,Sequential RNN
-0.25084403,-0.06933632,-1.1329303,-0.061745834,-0.45982215,-0.225093,-0.09389401,0.26709417,-0.14899328,0.06711236,-0.20095341,-0.16551612,2.515796,1.8442754,-0.8851495,169,15,Sequential RNN
-0.13007857,-0.019043317,-1.1207471,-0.017701766,-0.30559838,0.22057198,0.0029906149,0.009827436,0.16703162,0.68535805,-0.5138991,-0.056713723,2.063921,0.66991615,-0.6558351,170,15,Sequential RNN
-0.06719704,-0.009510165,-0.99074835,-0.01382015,-0.026725175,-0.5923296,0.013252399,-0.13907945,0.4514106,1.1089582,2.2071705,0.124064185,-0.22733435,0.3791143,-1.2172256,171,15,Sequential RNN
-0.225432,-0.044861354,-1.8412491,-0.031456206,-0.37220433,0.024558164,-0.04086995,0.14197613,0.089170605,0.93678427,-0.3345375,-0.016554331,2.8790524,0.12071599,-0.28509185,172,15,Sequential RNN
-0.27964827,0.039571103,-2.48577,-0.016891895,-0.6602364,-0.15669946,0.11014409,-0.6320871,1.438049,0.15545723,0.34614125,-0.036484867,3.5471942,1.426007,-1.794746,173,15,Sequential RNN
-0.26839364,-0.053541932,-1.8895515,-0.04590751,-0.49283558,0.090785086,-0.06530216,0.19719307,-0.10767735,0.32631722,-0.43872502,-0.15031755,3.369166,1.5990773,-1.0702857,174,15,Sequential RNN
-0.37511635,0.11498488,-3.045743,0.023521135,-0.97807974,0.7036956,0.27861986,-0.77782476,0.7349331,0.21779686,-1.2197986,-0.090915464,5.64073,0.7121201,-0.9389229,175,15,Sequential RNN
0.20008855,-0.15330978,0.56524205,-0.071211666,0.37114537,0.3478489,-0.09301863,0.70551926,0.038934186,1.3110203,0.45895317,0.13093883,-1.7883356,-0.7542461,-0.26956826,176,15,Sequential RNN
-0.027364764,-0.22377136,-0.5373563,-0.091896944,-0.06436108,0.4571503,-0.145922,0.85144556,0.32935977,0.28491464,-0.97874904,-0.2039963,0.9396299,2.3458314,-1.934914,177,15,Sequential RNN
0.06693789,-0.040864207,-0.20091695,-0.027307067,0.06491966,0.23803341,-0.022440644,0.24374317,-0.039866608,1.623503,-0.10332313,0.05055262,-0.332283,-0.419984,-0.10070424,178,15,Sequential RNN
-0.20896187,-0.053649854,-1.4314828,-0.0031384858,-0.44721067,-0.08226266,-0.10260729,0.3550031,-0.09653245,-0.035757292,-0.21568461,-0.097647354,2.9993987,0.7424502,-0.3219171,179,15,Sequential RNN
0.0047013033,-0.057972517,-0.24232313,-0.047001004,0.07992001,0.0489893,-6.387253e-5,0.2574369,0.123168446,1.5741227,0.09305343,0.105828345,-0.350504,-0.030613335,-0.55874234,180,15,Sequential RNN
-0.037329305,-0.085533425,-0.4569646,-0.06277865,-0.069931075,0.077181965,-0.02652781,0.31709355,0.263664,1.2366462,-0.16201136,0.06859597,0.33839965,0.16985339,-0.5703585,181,15,Sequential RNN
-0.13829638,-0.12933685,-0.99587554,-0.1126433,-0.043175388,-0.43562016,-0.039685663,0.39529294,0.31192997,1.5601513,0.48533198,0.286111,0.48876098,0.030003525,-0.66294867,182,15,Sequential RNN
-0.042799808,-0.04469615,-0.8655284,-0.040201902,-0.18846235,0.39114085,0.038008634,0.107363455,0.0963315,1.2144456,-0.40314406,0.014961983,1.0963953,0.48656425,-0.8603788,183,15,Sequential RNN
-0.3378092,0.06544445,-2.2559159,0.12205579,-0.6909948,-0.30551016,0.039996114,-0.53569484,0.36750653,0.29402462,0.52630705,-0.0029523624,3.65084,1.096148,-1.033444,184,15,Sequential RNN
0.2803505,0.036473703,-0.52636427,-0.022228966,-0.23030467,0.71762794,0.09381784,-0.30406013,1.0397587,0.18951277,-0.47761464,-0.004347612,0.82219046,0.22713718,-0.84194887,185,15,Sequential RNN
-0.22044647,-0.31300113,-1.6305931,-0.23214307,-0.23990352,0.1859179,-0.35641846,1.9530383,-0.25891167,0.4370353,-0.59773874,-0.073877,2.41592,-0.1950394,0.12616093,186,15,Sequential RNN
-0.24437532,-0.08652271,-2.0346406,-0.09552185,-0.5719111,0.09293957,-0.12568378,0.5007129,-0.062239088,0.11667235,-0.4313461,-0.065781176,3.8856573,-0.032378457,0.15441743,187,15,Sequential RNN
-0.26481938,-0.01593489,-1.7135282,-0.009766748,-0.45449433,0.012361783,-0.030545251,-0.02246979,0.03164519,-0.103753775,-0.19447932,-0.07244596,3.6188908,0.3185089,-0.099167556,188,15,Sequential RNN
-0.10243378,-0.26126388,-0.74178034,-0.17077212,-0.21663947,0.33937874,-0.22012347,1.1146628,0.44973296,0.21364313,-0.5139809,-0.15165341,1.2336416,1.4938571,-1.4662699,189,15,Sequential RNN
-0.14559764,-0.12171899,-1.0879025,-0.09798631,-0.41235492,1.1894668,-0.073111445,0.44512138,0.09171752,-0.08563221,-1.0523672,-0.26139998,2.2736175,2.414148,-2.0759993,190,15,Sequential RNN
-0.2761015,-0.048858184,-1.8615004,-0.092676565,-0.49078324,0.014393964,-0.019925553,0.25438288,0.05358764,1.1037421,-0.2810585,0.0053234305,2.902672,-0.22182183,-0.04137723,191,15,Sequential RNN
-0.13577381,-0.34529674,-1.0697693,-0.2373151,-0.08711168,0.11711891,-0.2856133,1.8268025,-0.31924677,1.1768425,-0.3229743,-0.024077814,1.0072052,-0.13588239,-0.16490763,192,15,Sequential RNN
-0.36592105,-0.040725313,-2.008838,-0.0612364,-0.87423843,0.33277625,-0.082095556,0.046925474,0.52246475,-0.2147502,-0.47781217,-0.12237677,4.3465214,0.5658551,-0.5665493,193,15,Sequential RNN
-0.13014162,-0.090287134,-1.0061042,-0.06384612,-0.17281267,-0.14776401,-0.08473052,0.48981094,-0.10156036,1.0817034,-0.15315841,-0.043100495,1.3177443,0.6134058,-0.50915915,194,15,Sequential RNN
-0.15297969,-0.04748482,-1.5180434,-0.027522625,-0.37909758,0.30139628,-0.0057946676,-0.020058975,0.5340868,0.24023661,-0.64789313,-0.09262014,2.7172348,1.1628442,-1.0643029,195,15,Sequential RNN
-0.061120186,-0.028653266,-0.61206365,-0.019246688,-0.08730644,-0.09652154,-0.0046908925,0.14692083,0.02918337,1.5432458,-0.09725203,0.072711565,0.53367066,-0.16408786,-0.15478946,196,15,Sequential RNN
-0.28517318,-0.04363685,-1.7707434,-0.031181524,-0.4717967,0.10253916,-0.058844432,0.07464734,0.08469165,-0.15415502,-0.2834093,-0.09770403,3.7676008,0.26363307,-0.09646722,197,15,Sequential RNN
-0.15117991,-0.15872477,-0.8917153,-0.12836115,-0.32822457,0.24623403,-0.12898357,0.6416492,0.2028632,0.07422209,-0.47950298,-0.17768842,1.8466579,1.5910481,-1.1582937,198,15,Sequential RNN
-0.34973827,-0.038954444,-2.48034,-0.048325926,-0.7850118,0.09019878,-0.0830039,0.12248138,0.16073245,0.010941781,-0.328673,-0.04567893,4.803433,-0.39914733,0.37108764,199,15,Sequential RNN
-0.22054122,-0.13775745,-1.1989175,-0.110235974,-0.50524855,-0.011394647,-0.14006832,0.6513313,-0.019866074,0.047314644,-0.3978187,-0.19632097,2.5937507,1.7285985,-1.0828258,200,15,Sequential RNN
-0.12667587,-0.12709194,-1.2331223,-0.12553085,-0.37927803,0.08607233,-0.0799341,0.3430497,0.39086357,0.539229,-0.5719446,-0.037066363,2.1779726,1.3173343,-1.1738772,201,15,Sequential RNN
-0.20407373,-0.12722866,-1.7590797,-0.033276748,-0.29005864,0.052163247,-0.11818602,0.5665674,-0.19149932,1.0486397,-0.5095481,-0.08856069,2.5057497,0.9021137,-0.75372124,202,15,Sequential RNN
-0.16088532,-0.20729305,-1.0193256,-0.16380645,-0.2697204,-0.069932714,-0.21316582,1.0265447,0.08707703,0.41286868,-0.14537013,0.011924734,1.7804538,0.25055063,-0.3199201,203,15,Sequential RNN
-0.06270661,-0.17473154,-0.5803339,-0.116674766,-0.0693634,0.011971185,-0.1367989,0.8860555,0.12832056,0.90970314,-0.0110735735,0.0018280305,0.5005062,0.29799098,-0.5846929,204,15,Sequential RNN
-0.27738166,-0.10601348,-1.9462214,-0.07540094,-0.53299063,0.3193141,-0.10235511,0.41228092,0.15574689,-0.10954305,-0.45960477,-0.091480084,3.8428388,-0.0889334,0.059745148,205,15,Sequential RNN
-0.16471414,-0.1887461,-0.9823719,-0.12813365,-0.25394621,-0.08953524,-0.16657135,0.82472473,0.082675174,0.16791889,-0.14164555,-0.08312328,1.8985419,0.8072005,-0.58227324,206,15,Sequential RNN
-0.16981865,-0.20790128,-1.387938,-0.20171031,-0.2418196,0.13732374,-0.23124613,1.4792742,-0.1616784,0.19663219,-0.4069144,-0.07758767,2.2183259,0.22327152,-0.16821346,207,15,Sequential RNN
-0.07149416,0.009877397,-0.9176082,-0.05632342,0.036334787,-0.33347988,0.06784455,-0.21457581,0.8367212,0.7035022,-0.65387255,-0.0101916585,1.3926408,1.2957153,-1.0850911,208,15,Sequential RNN
0.09463878,0.02872219,-1.1413432,-0.02627745,-0.24531187,0.29081914,0.06517699,-0.18289974,0.3510438,1.453466,-0.36369082,0.035908505,1.2839916,-0.30861238,-0.33563128,209,15,Sequential RNN
-0.26649076,0.00024198351,-1.5483541,-0.013292001,-0.6449583,-0.18477088,-0.008662075,-0.115177326,0.11375564,0.2523172,-0.34538132,-0.15188551,3.156662,1.8865044,-1.1305083,210,15,Sequential RNN
-0.03436994,-0.031746436,-0.5462075,-0.018267825,-0.05996028,-0.1014509,-0.02156725,0.16016354,-0.018284203,1.5552438,0.04803348,0.02372004,0.31412408,0.22423552,-0.4936661,211,15,Sequential RNN
-0.46246818,0.04731098,-2.907344,0.011161268,-1.1698191,0.5135189,0.083299614,-0.47642404,0.37584454,-0.31088328,-0.7088543,-0.124428436,6.046408,0.3025307,-0.21985427,212,15,Sequential RNN
-0.13063838,-0.050111923,-1.0848377,-0.024090402,-0.18373069,-0.18897828,-0.048006937,0.23728718,-0.069418676,1.1396344,-0.23803031,-0.053563558,1.4380597,0.8798416,-0.6234162,213,15,Sequential RNN
-0.14624779,-0.08556351,-1.0702399,-0.0363152,-0.19592583,-0.19075088,-0.060033035,0.35780275,-0.22019508,0.94175005,-0.5936623,-0.08066223,1.9820899,0.7403186,-0.3423651,214,15,Sequential RNN
0.06742595,-0.0023310264,-0.64099467,-0.01737633,-0.09490653,0.40163627,0.079910144,-0.078497976,-0.0073358645,1.1068839,0.25678214,0.030628938,0.36622465,0.17025636,-0.6383064,215,15,Sequential RNN
-0.16065663,-0.062223777,-1.5039277,-0.04399846,-0.22045825,-0.37234294,-0.06984448,0.32836124,-0.19097479,1.6211596,0.08798966,-0.035002634,1.5221628,0.9381608,-0.83840424,216,15,Sequential RNN
-0.073804885,-0.098776646,-0.587794,-0.15456079,-0.17897621,1.237531,-0.15895419,0.7878023,-0.023620179,0.088498354,-0.33839157,-0.028379714,1.1586708,-0.478341,-0.15090308,217,15,Sequential RNN
-0.34313363,-0.02051295,-2.3825479,-0.058514662,-0.83859277,0.27923477,-0.051423363,-0.10287276,0.66421664,-0.28948012,-0.50026935,-0.10241375,4.743809,0.4407508,-0.4382515,218,15,Sequential RNN
-0.111107394,0.0071720826,-1.1700054,0.0044509144,-0.27221957,-0.03961751,0.007417456,-0.07164275,0.23775034,0.9228403,-0.404431,-0.022292307,1.9617282,0.26773322,-0.3177766,219,15,Sequential RNN
-0.38077155,-0.14229278,-2.0104122,-0.14496347,-0.62699676,0.08420866,-0.25998086,0.89260846,-0.11014135,-8.676657e-5,-0.4572416,-0.13378775,3.9859927,0.6813821,-0.37751618,220,15,Sequential RNN
-0.17464976,-0.15950194,-0.9141878,-0.12124205,-0.3240118,0.07923524,-0.13012809,0.7257854,-0.12767023,0.19185558,-0.2646309,-0.14283718,1.9226292,1.3005612,-0.8612075,221,15,Sequential RNN
-0.29311958,-0.15555699,-1.9514774,-0.16365072,-0.54488057,0.25169167,-0.19566046,1.0552425,-0.23276159,0.026561217,-0.618693,-0.11648066,3.6783974,0.22678265,0.03360651,222,15,Sequential RNN
-0.2784265,-0.056145057,-1.9677956,0.13579063,-0.45490637,-0.15495981,-0.12832762,0.12008673,-0.085180804,-0.035768084,0.32525036,-0.08237267,3.4012747,0.77274346,-0.5112638,223,15,Sequential RNN
-0.19168793,-0.11929065,-1.3282467,-0.10167779,-0.316432,0.34995177,-0.0941233,0.51778525,0.26102594,0.48282468,-0.8170444,-0.048547383,2.6074052,0.21212631,-0.4140683,224,15,Sequential RNN
-0.1451332,-0.18677893,-1.1481047,-0.16580634,-0.27886793,1.0028203,-0.21975216,1.1536877,0.030599747,0.32388523,-0.5915079,-0.058642875,1.8977889,-0.29052544,-0.32366183,225,15,Sequential RNN
-0.13368253,-0.10339423,-1.0083205,-0.08035336,-0.2628091,0.13645548,-0.07842458,0.42449868,0.15958387,0.8428418,-0.3010657,-0.03149938,1.617071,0.43931088,-0.6202127,226,15,Sequential RNN
-0.26061833,-0.040780947,-1.4803479,0.040682994,-0.5504325,0.07042435,-0.10074522,0.14694317,0.08446488,-0.1110331,-0.22764988,-0.10162426,3.2583387,0.7742592,-0.5018807,227,15,Sequential RNN
-0.435714,0.04540102,-2.6893914,-0.005516708,-1.2140033,0.21988255,0.13731298,-0.4174205,-0.07184914,-0.08837061,-0.8820256,-0.17145832,5.8457017,1.248176,-0.52072424,228,15,Sequential RNN
0.2510229,0.02811401,0.025310881,-0.020760594,0.05813526,0.9980663,0.14019413,-0.20909023,0.5270893,0.5699425,-0.48582435,-0.004012162,-0.26251367,0.6422165,-1.2578912,229,15,Sequential RNN
0.09722382,-0.0046514953,-0.32631272,-0.034094896,0.015974,0.42384422,0.05877546,-0.01169966,0.41718754,0.9249202,-0.5330472,0.020805217,0.4401697,-0.23274246,-0.25635207,230,15,Sequential RNN
-0.23372288,-0.067749955,-1.6101068,-0.071057886,-0.4320436,-0.117623456,-0.07812079,0.29910785,-0.016369507,0.5643932,-0.47103795,-0.084396645,3.0171583,0.7174846,-0.41591418,231,15,Sequential RNN
-0.16242455,-0.10301388,-1.2465783,-0.10676271,-0.30928552,0.11841018,-0.101213105,0.5834249,0.071531236,0.58825105,-0.5215296,-0.059704408,2.246784,0.32180172,-0.3196907,232,15,Sequential RNN
-0.20236355,-0.12259238,-1.6147019,-0.09810476,-0.44237465,0.24036545,-0.15375705,0.5426023,0.17285764,0.8258384,0.26455662,-0.0029224611,2.2239082,-0.054968495,-0.578344,233,15,Sequential RNN
-0.2553092,0.0042379554,-1.7603647,0.018760152,-0.6049162,-0.045794744,-0.010658291,-0.1407841,0.1365316,0.087102935,-0.30158648,-0.081544936,3.7055533,0.53468937,-0.28591645,234,15,Sequential RNN
-0.043054853,-0.07604393,-0.4601071,-0.028043928,-0.045403935,-0.059292838,-0.05230005,0.3812966,-0.07424998,1.4038156,0.016225828,0.028134791,0.29386628,-0.0930251,-0.19181757,235,15,Sequential RNN
-0.123531856,-0.024067586,-0.866181,-0.10376456,-0.1429155,0.687302,0.061542787,-0.0006529234,0.34071583,0.41472083,-1.1077695,-0.05919923,2.0901783,0.46166882,-0.62804604,236,15,Sequential RNN
-0.2559236,-0.15344258,-1.967348,-0.089746654,-0.46584427,-0.094103485,-0.14401175,0.7943091,-0.16891222,-0.029744554,-0.47267643,-0.2014885,3.5029643,1.5204219,-0.7744536,237,15,Sequential RNN
-0.21323809,-0.124315806,-1.3136744,-0.14984836,-0.38406742,0.028497525,-0.15336946,0.79969674,0.034280818,0.067404814,-0.26696032,-0.09780207,2.5870407,0.654574,-0.4682192,238,15,Sequential RNN
