Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Asset_16_Weight,Asset_17_Weight,Asset_18_Weight,Asset_19_Weight,Asset_20_Weight,Asset_21_Weight,Asset_22_Weight,Asset_23_Weight,Asset_24_Weight,Asset_25_Weight,Asset_26_Weight,Asset_27_Weight,Asset_28_Weight,Asset_29_Weight,Day,Model
-1.2530831,-2.5644906,-4.38089,-1.7703848,-0.6357747,-1.8711752,-1.5182577,5.4041715,7.8557777,15.316855,15.115789,8.245028,-11.490383,12.853455,-5.4788117,0.6517397,5.9312887,-82.553986,2.3508186,-4.0482564,14.798595,-0.7747118,1.0345428,8.004432,10.838048,7.296686,2.4427097,1.994046,-0.7937815,61,Sequential RNN
-0.869045,-2.730572,-4.558386,-2.1276164,-0.8791787,-1.5007093,-1.3925905,4.9721622,6.4924808,11.573683,14.424603,13.08909,-9.407225,10.72067,-3.3613608,0.2535656,4.098173,-67.03274,1.4524835,-1.6697901,13.948813,-0.026905656,-3.561493,7.2490788,10.230208,8.666392,1.7990164,1.6098334,-10.462647,62,Sequential RNN
-0.99097097,-3.4799738,-3.059992,-2.7725446,-0.26325747,-1.3354532,-2.1187997,6.0007973,11.852609,14.638615,18.673065,15.122487,-15.901793,12.537766,-3.2831044,0.77973896,4.8529096,-79.94142,1.6057987,-1.3652041,16.73292,0.8828908,-1.8659666,9.346743,12.319836,7.8365564,1.9115572,2.4616401,-20.177452,63,Sequential RNN
-0.45123023,-2.1989408,-4.9433866,-2.9866107,-0.89407325,-2.7047572,-1.1110702,3.591167,9.041857,9.668832,10.038291,11.509325,-5.1718693,5.5454297,-0.36141703,1.7043344,4.682087,-50.942932,-0.68546844,-1.3887718,11.697821,0.19123809,-2.6284852,6.695127,9.953812,2.4173672,1.9832662,2.344878,-13.5958185,64,Sequential RNN
-0.20280173,-0.12214507,-1.6164463,-0.25060436,-0.49738234,-0.28340337,-0.023940245,0.108307235,1.6084821,2.5544057,0.8474363,0.995074,0.762397,0.28435022,0.24506825,0.14720348,-0.0745569,-4.500467,0.08910175,-1.0190486,1.2552258,0.37325874,-0.14813119,0.7291304,0.9961706,0.12978593,0.3718028,0.21238218,-1.9706554,65,Sequential RNN
0.0806612,-0.62292135,-0.9540086,-0.4851184,0.18686831,-1.0286603,-0.11353929,1.0284964,4.84528,12.363684,6.016109,1.9012096,-7.689541,-0.8199947,0.96084195,0.59581643,0.45646688,-13.835932,0.4543689,-8.238185,3.0076895,1.1588672,0.6898914,0.2046541,1.9832319,-0.6352991,1.1293588,0.61747235,-2.2577682,66,Sequential RNN
-1.5884292,-1.8535093,-13.022042,-3.0608926,-4.705565,-2.8537104,-1.0962958,1.5605739,17.470217,8.120754,11.032293,10.260654,6.140854,2.6581728,2.8584518,2.2617018,5.8208094,-67.69492,-0.21859227,2.421534,15.302576,1.1499996,2.2881556,10.905935,12.327142,1.2054161,2.891408,2.8375304,-22.420218,67,Sequential RNN
-1.7273066,-0.87557006,-13.720205,-3.4995608,-5.484536,-1.6416832,-0.8296972,-0.7418023,25.986568,9.044241,16.000256,14.447879,3.0454767,0.06808414,4.830048,3.1493146,6.44059,-78.16172,-0.3398089,4.5665007,17.318289,2.5365832,1.9665904,11.361702,14.807839,-2.5844452,2.8886554,4.217552,-32.06983,68,Sequential RNN
-0.4731226,-0.6616386,-6.189676,-1.7882347,-1.5638226,-0.9698227,-0.7927834,0.36650795,14.036828,16.655348,14.254062,4.9900255,-8.355413,0.25421906,1.7297882,2.1984909,2.7915714,-47.408234,1.1462963,-6.884631,10.258556,1.5820938,4.4177294,3.8411248,8.632058,0.59272677,1.2918028,2.5043497,-15.456198,69,Sequential RNN
0.0138015505,-0.52434635,-2.6177495,-1.1147119,-0.2248304,-0.5678585,-0.5606121,0.88344383,8.15383,14.323538,10.250156,2.3508155,-9.424829,0.6730981,0.8997644,1.019906,1.45384,-28.398306,1.0952945,-7.655004,6.28479,1.2048515,3.3025067,1.6527966,5.0494833,0.6076032,0.8037956,1.307865,-9.242933,70,Sequential RNN
