Asset_1_Weight,Asset_2_Weight,Asset_3_Weight,Asset_4_Weight,Asset_5_Weight,Asset_6_Weight,Asset_7_Weight,Asset_8_Weight,Asset_9_Weight,Asset_10_Weight,Asset_11_Weight,Asset_12_Weight,Asset_13_Weight,Asset_14_Weight,Asset_15_Weight,Day
-0.18231604,0.007641522,0.6306465,-0.6461069,0.60187554,0.6277995,1.5377442,0.01906522,0.211402,0.111290015,0.24806814,-0.042955182,-1.3283418,-1.289471,0.4936584,136
-0.10576973,-0.027696531,0.040732384,-0.61682975,0.37264118,0.45294508,1.7073127,-0.41095552,0.24600507,0.28434378,0.59505975,-0.053245794,-0.66399634,-1.5987474,0.77820116,137
-0.09476493,-0.10094304,-0.07183986,-0.5323627,0.29922295,0.393218,1.2301072,-0.048310347,0.1365912,0.048155595,1.1953623,-0.17144887,-0.60870427,-1.5590898,0.88480645,138
-0.29645604,-0.0037411626,-0.6000873,-0.7836151,-0.005117199,0.5964394,1.2819057,0.40710473,0.4076235,-0.12094443,-0.59287935,-0.22347984,1.2950809,0.1808697,-0.5427035,139
-0.22956967,-0.11267264,-0.23279002,-0.7904599,0.18471162,0.386906,0.8957983,0.9858359,0.3116338,0.05448284,-0.058119547,-0.19721438,0.26779154,0.37034997,-0.83668387,140
-0.175946,-0.21723993,-0.26340955,-0.68246984,0.16228908,0.19771373,0.29878283,1.5913117,0.25892118,0.021209937,0.31932595,-0.18422544,0.08290836,0.6095964,-1.0187683,141
-0.25625238,-0.10696969,-0.74213153,-0.5192338,-0.025352905,0.15958808,0.077834964,1.6178881,0.14041696,0.14769597,-0.3974179,-0.15330203,1.215368,0.32204047,-0.48017234,142
-0.17398027,-0.101379104,-1.3286316,-0.5478978,-0.005638424,0.26735458,0.5186569,1.0080054,0.3247144,0.21471329,0.315539,-0.14471392,1.3235073,-1.4029181,0.7326684,143
-0.2572785,-0.05340641,-1.574003,-0.47922292,-0.047034744,-0.010053378,0.32655445,0.88435036,0.08373334,0.49343225,0.58386976,-0.10533664,1.6155341,-0.78360945,0.32247078,144
-0.2356587,-0.13087742,-1.6503032,-0.39426154,-0.10468224,0.10022541,-0.0513475,1.4065675,0.15713839,0.2748254,0.27395442,-0.09557488,1.8534868,-0.8437105,0.44021824,145
-0.1996299,-0.17314723,-1.4744647,-0.36194846,-0.10230064,0.13253355,-0.17300235,1.5658202,0.15880993,0.26442304,0.1885034,-0.091458894,1.6821674,-0.6908514,0.27454594,146
-0.24073656,-0.109975554,-1.1977056,-0.42107624,-0.040780485,-0.0015808915,0.06805972,0.89004475,-0.072815254,0.398689,1.4842312,0.0034411307,1.0591078,-0.73426616,-0.08463683,147
-0.2805055,-0.11723981,-1.4607548,-0.40933767,-0.1907238,0.118627936,-0.070206545,1.2748177,-0.14409238,0.18508247,0.763547,0.008757242,1.8725711,-0.6221419,0.07159896,148
-0.29160687,-0.13846013,-1.2211083,-0.31133273,-0.25001872,-0.02411834,-0.24284646,1.5330652,-0.21281838,0.38320982,0.70061344,-0.024638876,1.5593083,-0.38508445,-0.07416342,149
-0.26861697,0.034317635,-0.8989124,-0.44170266,-0.23660187,0.07743908,-0.12906939,1.7497815,-0.17206624,0.13094956,0.0844741,-0.15646194,1.4275302,-0.14685193,-0.05420869,150
-0.18679284,-0.095018364,-0.8869921,-0.4167107,-0.18656224,0.13150524,-0.3159556,2.240405,-0.0021697416,0.003006845,0.26264948,-0.09901287,0.88372445,0.07738805,-0.40946478,151
-0.28902003,-0.15505333,-0.879067,-0.4041009,-0.1107115,0.68175226,-0.1490454,2.3784583,-0.71581405,0.16210105,-0.38923016,-0.14918412,1.0805347,-0.4895811,0.42796126,152
-0.2793969,-0.1713334,-0.79408044,-0.47843122,-0.000116778276,0.531685,-0.27146,2.6073444,-0.70379114,0.39162576,0.07902389,-0.13910934,0.46187353,-0.40412247,0.1702891,153
-0.28398943,-0.24224491,-0.82298094,-0.45485795,0.037465114,0.42405915,-0.3313459,2.5056682,-0.56802464,0.3880144,0.5676548,-0.11871268,0.3067309,-0.36371252,-0.043723706,154
-0.2434933,-0.22778147,-0.7700985,-0.36110896,-0.013570778,0.26424304,-0.3410666,2.2087152,-0.40824094,0.3257579,0.8999607,-0.10515063,0.22028907,-0.26869568,-0.17975895,155
-0.3096807,-0.18063375,-0.60948145,-0.47625884,0.06957281,0.8050095,-0.21288434,2.1076624,-0.40469927,0.26948673,0.26756272,-0.13217776,0.46516484,-0.78709376,0.12845086,156
-0.25239,-0.1827155,-0.4928897,-0.3991627,0.07299029,0.70984495,-0.23846427,1.9599863,-0.40930116,0.51775193,0.26035666,-0.13693216,0.26211682,-0.724298,0.053106505,157
-0.14548005,-0.17741454,-0.38870826,-0.34235504,0.042999502,0.58077717,-0.35325474,2.1565123,-0.19853348,0.059093263,-0.14180155,-0.101266555,0.29695165,-0.69483715,0.4073175,158
-0.09328445,-0.14365932,-0.31180987,-0.4542259,0.14835902,0.7337852,-0.14955449,1.7453986,-0.1988967,0.17117782,-0.29624763,-0.05318802,0.24115165,-0.79029995,0.45129395,159
-0.52261925,-0.12838554,0.2943846,-0.603946,0.4908526,0.067088746,-0.07860012,1.1422466,-0.062913,0.41739213,-0.25667235,0.09696721,0.4004497,-0.34419546,0.08795007,160
-0.507574,-0.102673866,-0.21335691,-0.60395795,0.56188697,-0.042507216,0.07266132,0.83266497,0.087061256,0.566597,0.1082168,0.28830466,0.53660965,-0.40378094,-0.18015169,161
-0.5940578,-0.1305248,-0.41614363,-0.39526844,0.5092771,0.122273035,-0.25776142,1.0181735,0.1630997,0.510999,0.90005636,0.15278149,0.27957508,-0.633379,-0.22910012,162
-0.6517876,-0.15739332,-0.44674918,-0.27838656,0.53767836,0.10020595,-0.20779446,0.8733285,0.34867498,0.3209972,0.847025,0.12195041,0.45030874,-0.4529043,-0.40515372,163
-0.6029062,-0.12230778,-0.47687066,-0.32274148,0.55985093,0.05075732,-0.19125041,0.91754955,0.30092394,0.2486305,0.6978121,0.08488945,0.5311869,-0.31196767,-0.3635564,164
-0.5171737,-0.101551555,-0.4382954,-0.23433433,0.4707308,-0.06463619,-0.17955495,0.7841747,0.21640533,0.39228576,0.8786722,0.10479071,0.42649284,-0.5516421,-0.18636402,165
-0.52564096,-0.076025896,-0.39445284,-0.007660384,0.3050797,-0.0052184295,-0.2870452,0.5524227,0.21156316,0.52604216,1.0320995,0.1173834,0.33174485,-0.49335518,-0.2869365,166
-0.54173654,-0.07568025,-0.45199788,-0.036279723,0.24450883,0.04080947,-0.27053353,0.5637439,0.39344797,0.45818993,0.9652907,0.05139852,0.4307256,-0.5599855,-0.21190147,167
-0.6027354,-0.122390635,-0.44714388,0.12873699,0.13668196,0.19338208,-0.33322728,0.8405966,0.17311932,0.5919777,0.5034313,0.048365388,0.4836801,-0.52242506,-0.072049335,168
-0.54443115,-0.13565405,-0.26329154,0.03170153,0.40645415,0.10577312,-0.25956008,0.75424564,0.18065661,0.45889974,0.5984667,0.036298186,0.22252464,-0.4174621,-0.17462145,169
-0.43662557,-0.11465679,-0.19753371,0.057917792,0.29943588,-0.061155148,-0.3171157,0.7259248,0.06900236,0.6960785,0.5946607,0.06741841,0.05953453,-0.52356386,0.080677874,170
-0.37678626,-0.08217829,-0.1234981,0.027820501,0.19778787,0.012407316,-0.2373854,0.6447359,0.15460588,0.66081655,0.34759197,0.08882986,0.08676391,-0.40080494,-0.0007066975,171
-0.29134452,-0.06292814,0.0108240815,0.27105445,0.29320365,-0.020731265,-0.21749192,0.36836174,0.08296009,0.6320276,0.33224034,0.09776051,-0.1363956,-0.32209295,-0.037448112,172
-0.25585017,-0.08641622,-0.12163662,0.21143153,0.12798093,-0.054487906,-0.2177902,0.45593634,-0.1590029,0.84114826,0.45246062,0.09461304,0.052723363,-0.06127241,-0.2798376,173
-0.3014297,-0.00799213,-0.23314384,0.2797724,0.09915183,-0.14325748,-0.35363257,0.56221133,-0.24762657,0.85045004,0.47775707,-0.0119414795,0.1658812,0.016070807,-0.15227096,174
-0.36051667,0.019274203,-0.06843585,0.5207602,0.22377695,0.041127596,-0.44160673,0.14620169,-0.13101177,1.04923,0.37522063,-0.04495032,-0.022619573,-0.122473076,-0.1839772,175
-0.37715322,0.044587154,0.049098663,0.49068514,0.44896606,0.11741491,-0.12497073,-0.07081101,-0.05948629,0.8108797,-0.08605243,0.043137122,-0.07496968,-0.038692664,-0.1726327,176
-0.27160585,0.04531484,0.09051065,0.4270699,0.30642834,0.13839267,-0.13504715,-0.029175537,-0.030018153,0.9101578,-0.072516225,0.012669929,-0.1524919,-0.09262312,-0.14706619,177
-0.24054384,0.05730824,-0.06302757,0.55938566,0.108658314,-0.09192217,-0.2505818,0.12041668,-0.01612052,0.85427403,0.078498386,0.2172112,-0.15671644,-0.3591361,0.1822959,178
-0.333057,0.0057293265,-0.35547888,0.55384254,0.45852184,-0.10079561,-0.5996533,0.45189747,-0.17120682,0.6749051,0.1342838,0.4054456,0.09427213,-0.20705114,-0.011655091,179
-0.29026884,0.023628544,-0.36899352,0.6561744,0.24560401,0.07888447,-0.4025916,0.1274638,0.026624415,0.62470996,0.15496884,0.19622485,0.17418733,-0.30579862,0.05918186,180
-0.2912275,-0.044074643,-0.42741495,0.59253484,0.26837337,0.07742746,-0.20721976,-0.11068216,0.09073574,0.60428256,0.16731645,0.13883139,0.2314943,-0.090248205,-0.00012883259,181
-0.16727006,0.04151272,-0.35835698,0.37232167,0.39651772,0.00040607556,-0.020780079,-0.16024393,0.05076177,0.5620454,-0.15457521,0.29807886,0.11280335,-0.13187058,0.15864927,182
-0.08096357,-0.058405027,-0.24623187,0.30692858,0.4041009,0.44036287,0.024770284,-0.14547276,-0.30246195,0.756632,-0.10148486,0.41803718,-0.19535787,-0.33309206,0.1126382,183
-0.054889977,-0.014080912,-0.19360332,0.026636727,0.3638768,0.41449875,-0.15536077,0.49002963,-0.25184384,0.6641643,-0.34627783,-0.30288395,-0.052028943,0.1307238,0.28103954,184
-0.09490334,-0.0012402403,0.14209159,0.06994961,0.32511213,-0.239672,-0.0001283376,0.295592,0.038690377,0.7534782,-0.14812323,-0.34682602,-0.29965535,-0.014619257,0.52025384,185
-0.06406853,-0.008897057,-0.16056505,0.07306711,0.06872365,-0.268872,-0.19812542,0.51808786,-0.029914329,0.8585227,-0.049431913,-0.295934,0.08780893,0.07379556,0.39580244,186
-0.08724756,0.015164839,-0.23090734,0.07396635,0.008044937,-0.45225665,-0.21651573,0.57084775,-0.23897661,0.9161975,-0.078583896,-0.2489298,0.32142797,0.07584689,0.5719214,187
-0.34218535,-0.09483758,0.16652414,0.35882372,0.2529493,-0.13668889,-0.27418515,0.63544816,-0.54621106,0.7944197,-0.07109342,-0.07936682,0.18512419,-0.40086874,0.5521478,188
-0.5267236,-0.047828726,0.35815284,0.10185784,0.5896637,-0.3727371,-0.3682042,1.2395887,-0.4000324,0.58042085,0.15412943,-0.08344715,-0.33114633,-0.45270333,0.55900943,189
-0.41024294,-0.16325454,0.7315742,-0.6070986,0.95906186,0.0276737,0.13934226,1.1006174,-0.17595552,0.15453227,-0.045039248,-0.22089592,-0.63113683,-0.4833138,0.62413573,190
-0.33888045,-0.18306848,0.2726636,-0.789901,0.82799053,0.5041149,0.34415156,1.341883,0.005517501,0.24248216,0.36598527,-0.16077201,-0.92037004,-0.056052096,-0.45574436,191
-0.3224571,-0.3030643,0.43637678,-0.6264384,0.7353159,0.4669491,-0.14941196,1.6799178,0.067824185,0.24219875,0.57872236,-0.24929883,-1.0234774,-0.1698647,-0.36329216,192
-0.21197374,-0.3222777,0.41263664,-0.52250195,0.5509202,0.5339695,-0.3417281,1.6946908,0.040682793,0.2906671,0.5654731,-0.30343065,-0.90203255,0.06138451,-0.5464799,193
-0.33453962,-0.31652728,0.048535313,-0.48460993,0.42058176,0.52065027,-0.31723917,1.5819283,0.17789802,0.08480641,0.64623886,-0.3115559,-0.21225303,0.04421375,-0.54812783,194
-0.26943216,-0.33150086,0.07457578,-0.52490985,0.46297097,0.42241797,-0.4888391,1.7927262,0.36327434,-0.18558168,0.487068,-0.3055291,-0.13953578,0.033250146,-0.39095488,195
-0.12225719,-0.34392166,-0.32626244,-0.38128725,0.2622833,0.82652867,-0.354342,1.4906905,0.31507748,-0.04799613,0.3918432,-0.35317287,-0.06341754,0.3434945,-0.63726056,196
-0.10354075,-0.50301814,-0.58941996,-0.2705807,0.13155362,0.5594981,-0.7306507,2.088939,0.17566106,0.16695786,0.68139577,-0.4914389,0.037306104,0.07746868,-0.23013088,197
-0.09431716,-0.44205296,-0.44205743,-0.3723991,0.27018684,0.4234249,-0.54946214,2.028998,0.2298792,0.045478147,0.6016365,-0.3771072,-0.19324236,0.044747688,-0.17371288,198
-0.11697486,-0.48772225,-0.515688,-0.41477194,0.25164804,0.40671042,-0.5143936,2.1657271,0.2215083,-0.013615074,0.33535445,-0.392084,0.009069547,0.2683004,-0.20306866,199
-0.17862846,-0.3457243,-0.19201079,-0.35932547,0.28454188,0.40920994,-0.48170963,2.1520765,0.14643338,-0.13615093,-0.16799141,-0.53722274,-0.112728216,0.3843478,0.13488247,200
-0.3058931,-0.3149712,-0.40755448,-0.2566947,0.050355393,0.31167448,-0.6380941,2.1977816,0.11493246,-0.020547938,0.08027101,-0.48949912,0.4242934,0.32256946,-0.068623,201
-0.28748816,-0.3329505,-0.3625413,-0.20219466,0.06988495,0.27314714,-0.5502868,1.9684472,0.11086107,-0.06948714,0.1945225,-0.40158245,0.3886893,0.26125705,-0.060278278,202
-0.35966522,-0.20347749,-0.7948244,-0.2127704,0.2377006,0.3036292,-0.6121483,1.5686423,0.41096798,-0.10086099,0.02164084,-0.66284937,0.8646014,0.5850686,-0.04565462,203
-0.2837931,-0.27279767,-0.94476134,-0.10592382,0.012382082,1.2807388,-0.3982489,0.81014955,0.03509129,0.4847516,-0.720645,-0.85066116,1.6242783,0.36823165,-0.038792234,204
-0.3577253,-0.29595298,-0.8568674,-0.29541454,0.2130189,1.3381351,-0.6159278,1.2829486,0.14054973,0.5696154,-0.83363205,-0.89628845,1.3726724,0.07711995,0.15774845,205
-0.14133914,-0.32079962,-0.81551456,-0.31694844,0.22057937,1.2996479,-0.66220945,1.2666366,0.29922518,0.2844912,-0.68834496,-0.9533991,1.2219911,0.1620195,0.14396437,206
-0.3063514,-0.35641608,-0.80506617,-0.23657082,0.17295454,1.1287519,-0.7872482,1.3379561,0.32475886,0.42696214,-0.63241726,-0.935893,1.3830498,0.21913458,0.06639492,207
-0.37365162,-0.36590317,-0.58059984,-0.08188993,0.16086406,0.32632542,-0.88021505,1.1265788,0.50312066,0.36455375,-0.3376828,-0.78991145,1.3285675,0.48307136,0.11677229,208
-0.20895176,-0.24220192,-0.3823373,-0.16727336,0.21364051,-0.019255951,-0.57859325,0.68516433,0.61067086,-0.11342806,-0.38808474,-0.38500777,1.3617066,0.48154396,0.13240789,209
-0.09161703,-0.32705873,-0.7068857,-0.2485405,0.12448651,0.051748816,-0.72478336,1.1988266,0.33364046,0.30748028,-0.22335728,-0.5314971,1.1245661,0.58217674,0.1308143,210
-0.11321282,-0.29475063,-0.4612459,-0.101407915,0.07960213,0.22791041,-0.651318,0.8391579,0.8166319,0.45830658,0.22317694,-0.29690275,0.60962695,-0.08630084,-0.24927399,211
-0.17061466,-0.27117085,-0.3224991,-0.00876839,0.071895026,0.34920415,-0.75448763,0.81065017,0.9179089,0.44841823,0.41969264,-0.43804005,0.25748378,0.25762498,-0.56729716,212
-0.14181274,-0.25421035,-0.35210615,0.0066232993,0.035821583,0.25215662,-0.65237355,0.70063215,0.8261833,0.48611486,0.5720187,-0.38659638,0.26412782,0.15728556,-0.5138647,213
0.0035042653,-0.28792447,-0.6363163,-0.012449533,0.018639069,0.6885202,-0.5527878,0.86726993,0.67755306,0.36015534,0.37778303,-0.43223196,0.20264213,0.37612522,-0.6504822,214
0.17875288,-0.28994876,-0.71048313,0.03756458,-0.13163047,0.35279772,-0.5763228,0.8880137,0.46408632,0.35029462,0.7885226,-0.3301469,0.28652674,0.3223848,-0.63041204,215
0.08188727,-0.32055128,-0.6747926,-0.03925268,0.06590004,0.42758426,-0.5361776,0.8316384,0.51569515,0.32995135,0.5668005,-0.24430339,0.29685608,0.43911064,-0.7403462,216
0.07241096,-0.3396352,-0.53829545,-0.05371416,-0.004016233,0.4004593,-0.4878618,0.923346,0.41027537,0.31495693,0.45521635,-0.27637324,0.2624837,0.46880022,-0.60805273,217
-0.11539685,-0.2173591,-0.25522152,-0.09036646,0.29707277,0.22797638,-0.4678884,0.915319,0.16344395,0.4233421,0.36854863,-0.14254127,0.03529792,0.3876958,-0.52992296,218
-0.05277035,-0.20835389,-0.47420737,-0.03320844,0.18240613,0.3659508,-0.34576768,0.64105684,0.24731424,0.35161278,0.5354005,-0.21921775,0.22881038,0.36536288,-0.5843891,219
-0.057274636,-0.20566767,-0.37215537,-0.021558275,0.21555711,0.3437597,-0.3167752,0.5461886,0.26883802,0.19432843,0.57714766,-0.22510757,0.13070865,0.46531907,-0.5433085,220
-0.062408086,-0.15984932,-0.2951574,-0.077457584,0.3570245,0.39357296,-0.25430393,0.5002087,0.20294249,0.24244519,0.5014742,-0.19778474,0.040000983,0.14287601,-0.33358392,221
0.0543437,-0.21747284,-0.49129978,-0.09673466,0.2460898,0.5357047,-0.27649504,0.5352452,0.35254347,0.20192349,0.34534726,-0.2697196,0.26700425,0.13403592,-0.32051584,222
0.065585956,-0.21853729,-0.29085067,-0.06990246,0.3711578,0.47246012,-0.22430778,0.45852488,0.38458967,0.16221575,0.18196356,-0.15128186,0.07698467,0.10294963,-0.32155198,223
0.14479803,-0.19834556,-0.3596875,-0.16256838,0.24181761,0.61743206,-0.29530877,0.7042611,0.34185922,0.29314372,0.31114882,-0.21685398,-0.023704225,0.062102444,-0.46009457,224
0.14540839,-0.17146821,-0.32879147,-0.12911364,0.22378375,0.5989252,-0.3181294,0.6508873,0.30208722,0.31629628,0.35860008,-0.25289154,-0.042682856,0.12017441,-0.4730855,225
0.07733524,-0.15133645,-0.28844452,-0.019199863,0.18332624,0.6066952,-0.26706156,0.5830801,0.2983957,0.19713366,0.3476374,-0.22685903,-0.01562638,0.09715346,-0.42222914,226
0.060884006,-0.14214419,-0.27649263,-0.118343726,0.15084434,0.57379156,-0.23055609,0.56555575,0.23630695,0.3740142,0.24547996,-0.17832212,0.030363617,0.17046773,-0.46184933,227
0.069026925,-0.12129231,-0.23040879,-0.13384868,0.12981795,0.60737365,-0.21743844,0.6298335,0.23354445,0.20712438,0.22348423,-0.17311515,0.04378096,0.08496237,-0.35284507,228
0.105938785,-0.13782555,-0.2843197,-0.11074544,0.13680999,0.55376184,-0.2486366,0.5797866,0.24971502,0.3225864,0.30003032,-0.18447083,0.036849756,0.12726063,-0.44674116,229
0.06012767,-0.13634573,-0.37048328,-0.11704167,0.16958849,0.5834231,-0.25183544,0.60228896,0.30847612,0.37160516,0.17485824,-0.13748886,0.087935515,0.11285518,-0.45796344,230
0.02210914,-0.071963295,-0.4032117,-0.24622492,0.22350672,0.7747189,-0.21987839,0.89140517,0.1787153,0.25575924,0.27536488,-0.27639478,-0.14078817,0.03465072,-0.29776874,231
-0.11100816,-0.07012543,-0.36760905,-0.13868636,0.3606977,0.72641426,-0.22364508,0.8515579,0.19710834,0.14500278,0.20817138,-0.20986094,-0.13791187,0.09991192,-0.33001745,232
-0.067435235,-0.077193856,-0.37228587,-0.11350904,0.26921713,0.7232375,-0.24839443,0.8550489,0.22570916,0.1831726,0.18027323,-0.23655944,-0.07199421,0.12837538,-0.37766185,233
-0.06702583,-0.16432433,-0.39302686,-0.1318451,0.20279652,0.62411714,-0.2437375,0.9896144,0.13628496,0.2617076,0.1539818,-0.17171508,-0.02531121,0.108022325,-0.27953887,234
0.019360699,-0.13074426,-0.37545615,-0.16138439,0.19084121,0.6439264,-0.21391307,0.8327393,0.18998726,0.20332626,0.06744135,-0.25457844,-0.009703289,0.34827304,-0.3501159,235
0.13368127,-0.16341148,-0.35076392,-0.1534765,0.1437136,0.56916684,-0.25979716,0.83639824,0.23998004,0.16893655,0.12668589,-0.27643934,0.046905737,0.1587186,-0.22029835,236
0.09657675,-0.15712886,-0.38845548,-0.29021555,0.211039,0.39806637,-0.18450637,0.6366437,0.42828542,-0.028375812,0.31936884,-0.2567042,0.1045037,0.21230681,-0.10140431,237
0.16778369,-0.16023181,-0.29840305,-0.3299891,0.20361474,0.3118293,-0.245286,0.5722145,0.3803503,0.016819913,0.29364473,-0.24875905,0.046500273,0.18226448,0.107647136,238
0.22684123,-0.12443845,-0.5799576,-0.19523002,0.15388957,-0.020624105,-0.20948426,0.34809938,0.26346374,0.41187128,0.51789165,-0.22532557,0.028096005,0.3362234,0.06868371,239
0.16283649,-0.049021814,-0.6732766,-0.14244215,0.09687249,0.04577467,0.038336426,-0.11836601,0.21243048,0.572908,0.26840764,-0.13300437,0.38262537,0.3972705,-0.061351072,240
0.14880693,-0.059968885,-0.60803086,-0.1685095,0.14522596,0.0123245,-0.032820493,0.09978655,0.2269508,0.429449,0.2967444,-0.16505039,0.20923889,0.25654167,0.2093114,241
0.06168379,-0.026344735,-0.50245225,-0.17855984,0.33577955,0.0127761755,-0.12595983,0.12852801,0.17685959,0.35332704,0.1454862,-0.103349544,0.31017336,0.29156882,0.12048366,242
0.12610172,-0.08576402,-0.4853768,-0.19925645,0.2788491,0.08494691,-0.12022646,0.22035412,0.15372819,0.4239649,0.093123145,-0.17571305,0.22932519,0.3521036,0.103839904,243
0.0839778,-0.05327135,-0.42179832,-0.18877055,0.22393407,0.04350121,-0.1079014,0.33762074,0.12386029,0.36891252,0.0684471,-0.16591425,0.14896007,0.3543481,0.18409403,244
0.13542524,-0.008114654,-0.27574593,-0.11353527,0.14858772,0.08411083,-0.040897653,0.15874502,0.18817061,0.4523853,-0.07495083,-0.18745413,0.08133948,0.21452324,0.23741102,245
-0.040295005,-0.13718249,-0.55522865,-0.2736283,0.25788668,-0.47010806,-0.22661448,0.61395895,0.12041052,0.35445648,0.6248141,0.05922011,0.29694605,-0.008846058,0.38421014,246
-0.24814613,-0.13356166,-0.6657455,-0.19229418,0.6923633,-0.02823366,-0.2302239,0.6975052,-0.05303283,0.47717682,0.49940556,0.18368717,0.19589429,-0.74644995,0.5516555,247
-0.386027,-0.12739728,-0.62652594,-0.1870717,0.78940976,0.1613107,-0.21003522,0.59161013,0.04550356,0.31011298,0.5268908,0.13809171,0.35219404,-0.6260951,0.2480285,248
-0.44648263,-0.07048198,-0.48363945,0.041208386,0.6056259,-0.06520767,-0.07686531,0.23950574,-0.053028423,0.5689422,0.6555368,-0.044610992,0.4177393,-0.7029998,0.41475794,249
